,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,14414,17722,17041,17009,14051,14592,12375,11810,7550,7894
1,Revenue Growth (YoY),-15.42%,4.19%,21.28%,16.56%,13.54%,23.55%,63.92%,49.62%,85.29%,47.99%
2,Cost of Revenue,11820,14711,14167,13913,11532,12336,10530,10064,6223,6499
3,Gross Profit,2594,3011,2874,3096,2518,2256,1845,1747,1326,1395
4,"Selling, General & Admin",1026,1249,1292,1151,1103,1147,954.15,786.6,745.79,862.47
5,Research & Development,491.11,637.19,554.82,600.5,505.35,504.73,338.95,397.49,207.73,262.66
6,Other Operating Expenses,-122.8,-290,-241.54,-79.35,-111.83,-66.92,-28.75,-35.62,-31.15,-45.55
7,Operating Expenses,1394,1596,1606,1673,1496,1584,1264,1148,922.37,1080
8,Operating Income,1199,1415,1269,1423,1022,671.63,581.02,598.36,404.02,315.22
9,Interest Expense,-19.85,-22.13,-22.11,-29.5,-29.9,-7.97,-7.32,-3.17,-1.38,-0.85
10,Interest & Investment Income,140.62,207.94,97.74,116.83,62.72,48.85,32.3,8.5,11.71,14.33
11,Earnings From Equity Investments,-5.3,-55.92,-11.97,-17.39,-15.54,-11.92,-3.11,-2.37,-,-
12,Currency Exchange Gain (Loss),-31.85,-1.4,28.93,0.19,20.52,-6.62,-1.01,-4.57,0.48,0.46
13,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-21.63
14,EBT Excluding Unusual Items,1283,1544,1361,1493,1060,693.97,601.88,596.74,414.83,307.54
15,Gain (Loss) on Sale of Investments,26.03,44.19,84.55,47.75,30.24,118.55,114.1,115.27,71.01,71.59
16,Gain (Loss) on Sale of Assets,-6.32,-3.22,-10.5,-8.64,-7.06,-17.33,-4.2,-6.59,-4.49,0.69
17,Pretax Income,1303,1585,1435,1532,1083,795.2,711.78,705.42,481.35,379.83
18,Income Tax Expense,268.95,131.35,248.45,253.98,178.28,14.53,125.81,142.56,84.93,52.45
19,Earnings From Continuing Operations,1034,1453,1187,1278,904.53,780.67,585.98,562.87,396.42,327.38
20,Minority Interest in Earnings,-,-0.86,0.86,-16.36,-5.55,-0.33,3.19,-0.33,-1.57,-2.59
21,Net Income,1034,1453,1188,1262,898.98,780.33,589.16,562.54,394.85,324.79
22,Net Income to Common,1034,1453,1188,1262,898.98,780.33,589.16,562.54,394.85,324.79
23,Net Income Growth,-12.95%,15.09%,32.11%,61.74%,52.59%,38.72%,49.21%,73.20%,119.31%,37.50%
24,Shares Outstanding (Basic),2998,2994,2975,2955,2887,2869,2855,2836,2890,2943
25,Shares Outstanding (Diluted),3002,2994,3009,2997,2929,2918,2914,2926,2912,2943
26,Shares Change (YoY),-0.26%,-0.07%,2.76%,2.70%,0.52%,-0.28%,0.04%,-0.57%,-1.88%,-1.91%
27,EPS (Basic),0.34,0.49,0.40,0.43,0.31,0.27,0.21,0.20,0.14,0.11
28,EPS (Diluted),0.34,0.48,0.40,0.42,0.31,0.27,0.20,0.19,0.14,0.11
29,EPS Growth,-12.91%,15.24%,28.66%,57.00%,51.98%,39.65%,48.53%,74.09%,124.23%,39.97%
30,Free Cash Flow,-1512,375.13,2036,2332,98.64,787.8,1951,833.29,818.27,2405
31,Free Cash Flow Per Share,-0.50,0.13,0.68,0.78,0.03,0.27,0.67,0.28,0.28,0.82
32,Operating Margin,8.32%,7.99%,7.44%,8.37%,7.27%,4.60%,4.69%,5.07%,5.35%,3.99%
33,Profit Margin,7.17%,8.20%,6.97%,7.42%,6.40%,5.35%,4.76%,4.76%,5.23%,4.11%
34,Free Cash Flow Margin,-10.49%,2.12%,11.94%,13.71%,0.70%,5.40%,15.76%,7.06%,10.84%,30.46%
35,EBITDA,1359,1556,1434,1552,1166,767.01,663.46,669.02,451.01,361.75
36,D&A For EBITDA,159.59,140.98,165.67,128.34,144.36,95.38,82.44,70.66,46.99,46.53
37,EBIT,1199,1415,1269,1423,1022,671.63,581.02,598.36,404.02,315.22
38,Advertising Expenses,149.35,-,205.72,-,132.96,-,209.8,-,230.25,-
