,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,55758,41936,56362,46296,52452,47511,49092,45181,52655,40017,48833,37238,60722,65186,63655,49651,47553,40028,50372,49853,Upgrade
1,Short-Term Investments,169838,18046,114649,116483,100255,133940,116157,145255,116571,144286,139407,155392,129982,138406,131779,144171,99578,114393,99760,85711,Upgrade
2,Trading Asset Securities,354169,374033,389450,262524,400422,262234,397706,228786,405134,299914,389071,246056,356381,202565,295000,171205,307510,176831,269892,160092,Upgrade
3,Accounts Receivable,105351,103559,104915,118362,105200,111036,105752,105761,102209,107729,107923,119696,115529,131329,112308,105986,99804,81115,70658,71199,Upgrade
4,Other Receivables,7981,6303,6489,1233,10472,2565,8379,1521,17686,2093,10029,2300,11835,2865,15327,1978,6334,2729,7596,1595,Upgrade
5,"Property, Plant & Equipment",6425,6348,6559,6520,6449,6421,6331,6287,6046,6031,5155,5178,5065,5047,4956,5014,4867,4730,4735,4668,Upgrade
6,Goodwill,51.34,51.34,3595,3419,3623,3489,3399,3352,3155,2985,2825,2836,2937,2241,2278,2261,2359,2450,2450,2334,Upgrade
7,Other Intangible Assets,2162,2061,7369,7515,7353,7581,7187,7440,7397,7048,6767,6791,6853,5395,5541,5276,5492,5735,5737,5711,Upgrade
8,Investments in Debt & Equity Securities,80045,67108,88170,44303,66605,43981,64205,22672,50533,15568,39936,51796,39602,9067,38555,55587,45778,11720,34225,6106,Upgrade
