,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,642.9,636.15,746.89,587.07,715.16,843.43,46.33,119.95,53.16,40.77,Upgrade
1,Short-Term Investments,-,73.97,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,642.9,710.12,746.89,587.07,715.16,843.43,46.33,119.95,53.16,40.77,Upgrade
3,Cash Growth,-13.92%,20.96%,4.44%,-30.39%,1443.72%,603.16%,-12.86%,194.22%,171.07%,10.14%,Upgrade
4,Accounts Receivable,228.22,245.06,251.62,322.25,316.56,369.64,348.57,327.97,287.04,315.47,Upgrade
5,Other Receivables,0.85,0.79,0.54,0.54,0.54,0.57,0.54,0.54,1.33,1.33,Upgrade
6,Receivables,229.06,245.85,252.16,322.79,317.1,370.21,349.11,328.52,288.37,316.8,Upgrade
7,Inventory,205.3,167.95,172.21,198.19,182.84,228.03,219.45,168.72,141.89,180.92,Upgrade
8,Other Current Assets,7.82,7.76,8.48,7.95,7.88,7.85,7.83,7.8,7.78,7.77,Upgrade
9,Total Current Assets,1085,1132,1180,1116,1223,1450,622.71,624.98,491.2,546.26,Upgrade
10,"Property, Plant & Equipment",304.54,336.56,310.34,395.1,490.16,415.98,425.78,431.9,400.1,448.24,Upgrade
11,Other Long-Term Assets,1450,1588,1561,1693,1831,1915,1888,1854,1604,1632,Upgrade
12,Total Assets,2840,3056,3051,3204,3544,3781,2936,2911,2496,2627,Upgrade
13,Accounts Payable,32.44,54.43,49.73,97.42,140.7,167.77,224.07,246.21,139.16,171.22,Upgrade
14,Accrued Expenses,-,31.85,-,27.21,-,18.89,-,36.98,-,30.34,Upgrade
15,Short-Term Debt,-,-,-,27.13,-,133.89,-,116.52,-,146.78,Upgrade
16,Current Portion of Long-Term Debt,-,21.88,26.26,30.93,131.25,77.15,197.31,89.32,208.4,68.1,Upgrade
17,Current Portion of Leases,17.46,19.41,21.46,21.85,16.11,-,-,0.61,1.87,2.73,Upgrade
18,Current Income Taxes Payable,-,0.09,0.24,1.41,0.36,-,2.57,6.31,1.99,5.3,Upgrade
19,Current Unearned Revenue,11.09,10.81,13.61,16.31,17.69,6.96,6.84,9.94,21.94,16.03,Upgrade
20,Other Current Liabilities,1008,959.6,1033,796.14,884.59,907.86,112.06,42.08,95.48,36.3,Upgrade
21,Total Current Liabilities,1069,1098,1144,1018,1191,1313,542.84,547.98,468.85,476.82,Upgrade
22,Long-Term Debt,-,54.75,-,56.45,-,79.02,-,68.8,-,67.24,Upgrade
23,Long-Term Leases,31.67,41.98,49.45,63.12,70.52,-,-,-,-,1.24,Upgrade
24,Long-Term Deferred Tax Liabilities,199.23,217.5,216.14,229.2,240.07,251.92,254.59,252.66,217,222.9,Upgrade
25,Other Long-Term Liabilities,246.65,192.72,175.52,193.88,276.36,197.52,247.35,186.97,224.74,169.72,Upgrade
26,Total Liabilities,1546,1605,1586,1561,1778,1841,1045,1056,910.59,937.92,Upgrade
27,Common Stock,79.21,79.21,79.21,78.56,77.61,77.61,76.75,76.43,76.43,76.43,Upgrade
28,Additional Paid-In Capital,356.51,356.51,356.51,351.39,347.99,347.99,344.8,343.66,343.66,343.66,Upgrade
29,Retained Earnings,396.51,537.08,831.39,709.21,1061,1174,1156,1130,971.48,1061,Upgrade
30,Comprehensive Income & Other,461.28,478.6,198.59,503.72,279.71,340.02,314.15,304.28,193.61,208.09,Upgrade
31,Total Common Equity,1294,1451,1466,1643,1767,1940,1891,1854,1585,1689,Upgrade
32,Shareholders' Equity,1294,1451,1466,1643,1767,1940,1891,1854,1585,1689,Upgrade
33,Total Liabilities & Equity,2840,3056,3051,3204,3544,3781,2936,2911,2496,2627,Upgrade
34,Total Debt,49.13,138.02,97.17,199.47,217.88,290.06,197.31,275.25,210.27,286.09,Upgrade
35,Net Cash (Debt),593.77,572.1,649.73,387.6,497.28,553.38,-150.98,-155.3,-157.11,-245.32,Upgrade
36,Net Cash Growth,-8.61%,47.60%,30.65%,-29.96%,-,-,-,-,-,-,Upgrade
