,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,159.26,199.85,180.78,307.75,320.92,467.17,410.86,503.2,314.1,407.52,Upgrade
1,Revenue Growth (YoY),-11.90%,-35.06%,-43.67%,-34.12%,-21.89%,-7.16%,30.81%,23.48%,-21.92%,-18.84%,Upgrade
2,Cost of Revenue,133.59,175.22,161.91,298.94,282.31,407.07,321.54,398.76,251.11,373.61,Upgrade
3,Gross Profit,25.67,24.62,18.88,8.81,38.61,60.11,89.32,104.45,62.99,33.91,Upgrade
4,"Selling, General & Admin",58.08,47.67,71.87,96.38,88.73,76.01,103.08,108.76,84.27,84.6,Upgrade
5,Operating Expenses,67.01,52.11,65.35,74.77,102.69,62.16,96.76,111.29,108.09,92.73,Upgrade
6,Operating Income,-41.34,-27.49,-46.48,-65.96,-64.09,-2.05,-7.45,-6.85,-45.11,-58.82,Upgrade
7,Interest Expense,-4.74,-3.75,-9.69,-9.99,-11.85,-9.92,-9.27,-9.36,-10.11,-11.61,Upgrade
8,Interest & Investment Income,-,12.09,-,7.17,-,4.17,-,5.32,-,6.69,Upgrade
9,Currency Exchange Gain (Loss),6.46,-14.29,21.52,29.3,15.32,-6.08,-3.32,-22.75,0.11,5.35,Upgrade
10,Other Non Operating Income (Expenses),13.3,-2.88,21.15,28.26,2.71,11.4,6.12,5.63,7.35,-25.11,Upgrade
11,EBT Excluding Unusual Items,-26.32,-36.31,-13.5,-11.22,-57.9,-2.48,-13.91,-28.01,-47.75,-83.49,Upgrade
12,Gain (Loss) on Sale of Assets,-0.18,-11.26,-0.27,53.55,-0.03,-9.07,-0.03,-1.11,-0.58,-0.83,Upgrade
13,Asset Writedown,-129.28,13.5,-120.67,-143.81,-60.03,22.52,41.55,214.56,-43.81,-22.51,Upgrade
14,Other Unusual Items,-,-,-,-,-,-,-,3.48,-,-0.06,Upgrade
15,Pretax Income,-155.78,-34.07,-134.45,-101.48,-117.97,10.98,27.61,188.92,-92.14,-106.9,Upgrade
16,Income Tax Expense,-15.21,8.85,-5.23,-0.79,-5.22,-7.34,1.9,30.57,-2.77,-9.31,Upgrade
17,Earnings From Continuing Operations,-140.57,-42.92,-129.22,-100.7,-112.75,18.32,25.71,158.35,-89.37,-97.59,Upgrade
18,Net Income,-140.57,-42.92,-129.22,-100.7,-112.75,18.32,25.71,158.35,-89.37,-97.59,Upgrade
19,Net Income to Common,-140.57,-42.92,-129.22,-100.7,-112.75,18.32,25.71,158.35,-89.37,-97.59,Upgrade
20,Net Income Growth,-,-,-,-,-,-88.43%,-,-,-,-,Upgrade
21,Shares Outstanding (Basic),792,792,788,779,776,769,768,764,764,764,Upgrade
22,Shares Outstanding (Diluted),792,792,788,779,776,790,803,768,764,764,Upgrade
23,Shares Change (YoY),0.58%,1.62%,1.47%,-1.36%,-3.31%,2.93%,5.02%,0.42%,-0.99%,-2.34%,Upgrade
24,EPS (Basic),-0.18,-0.05,-0.16,-0.13,-0.15,0.02,0.03,0.21,-0.12,-0.13,Upgrade
25,EPS (Diluted),-0.18,-0.05,-0.16,-0.13,-0.15,0.02,0.03,0.21,-0.12,-0.13,Upgrade
26,EPS Growth,-,-,-,-,-,-88.74%,-,-,-,-,Upgrade
27,Free Cash Flow,-53.48,-42.17,7.19,-92.84,-13.92,-72.97,-85.56,64.27,4.95,-0.58,Upgrade
28,Free Cash Flow Per Share,-0.07,-0.05,0.01,-0.12,-0.02,-0.09,-0.11,0.08,0.01,-0.00,Upgrade
29,Operating Margin,-25.95%,-13.75%,-25.71%,-21.43%,-19.97%,-0.44%,-1.81%,-1.36%,-14.36%,-14.43%,Upgrade
30,Profit Margin,-88.26%,-21.47%,-71.48%,-32.72%,-35.13%,3.92%,6.26%,31.47%,-28.45%,-23.95%,Upgrade
31,Free Cash Flow Margin,-33.58%,-21.10%,3.98%,-30.17%,-4.34%,-15.62%,-20.83%,12.77%,1.57%,-0.14%,Upgrade
32,EBITDA,-27.68,-15.15,-29.83,-44,-38.47,19.47,12.94,16.46,-25.83,-38.66,Upgrade
33,D&A For EBITDA,13.65,12.34,16.65,21.96,25.62,21.52,20.39,23.31,19.27,20.16,Upgrade
34,EBIT,-41.34,-27.49,-46.48,-65.96,-64.09,-2.05,-7.45,-6.85,-45.11,-58.82,Upgrade
