,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,214320,180057,177769,158408,144327,132006,153127,167208,147847,147847,177769,154887,151367,179529,188329,202410,200650,235851,241132,306255,302735,Upgrade
1,Market Cap Growth,36.40%,36.40%,16.09%,-5.26%,-2.38%,-10.71%,-13.86%,7.95%,-2.33%,-17.65%,-5.61%,-23.48%,-24.56%,-23.88%,-21.90%,-33.91%,-33.72%,-24.72%,-33.17%,-4.40%,16.22%,Upgrade
2,Enterprise Value,303558,266626,266033,256945,240653,227021,236324,249511,237015,246744,288594,269602,276139,309505,315088,329283,314592,355100,350232,433082,431220,Upgrade
3,Last Close Price,12.26,10.30,9.98,8.51,7.76,7.09,8.23,8.65,7.64,7.64,9.19,7.73,7.55,8.96,9.40,9.85,9.77,11.48,11.74,14.75,14.58,Upgrade
4,PE Ratio,18.33,15.40,16.16,14.57,13.44,12.64,15.07,16.05,14.88,15.82,18.75,16.04,16.83,20.87,22.67,25.58,26.28,34.95,38.89,51.91,51.82,Upgrade
5,Forward PE,15.61,13.56,13.67,13.10,11.69,11.89,15.13,15.95,13.87,14.17,16.67,13.73,13.10,16.22,17.97,20.18,20.61,26.41,28.54,37.73,37.86,Upgrade
6,PS Ratio,2.01,1.69,1.73,1.54,1.39,1.31,1.52,1.58,1.42,1.48,1.70,1.42,1.42,1.74,1.86,2.07,2.08,2.60,2.81,3.62,3.54,Upgrade
7,PB Ratio,0.98,0.83,0.84,0.73,0.66,0.63,0.74,0.76,0.68,0.70,0.80,0.65,0.65,0.79,0.84,0.91,0.91,1.12,1.20,1.52,1.48,Upgrade
8,P/TBV Ratio,0.83,0.83,0.84,0.80,0.66,0.64,0.74,0.76,0.68,0.71,0.80,0.66,0.65,0.80,0.84,0.92,0.91,1.13,1.20,1.53,1.48,Upgrade
9,P/FCF Ratio,-,-,7.62,12.11,-,12.57,-,-,3.58,3.51,3.62,3.85,4.41,6.56,12.64,10.51,8.56,8.40,7.88,11.09,12.22,Upgrade
10,P/OCF Ratio,-,-,3.06,3.31,3.99,2.92,3.12,2.54,2.01,2.05,2.25,2.03,2.04,2.47,2.86,2.97,2.94,3.62,3.91,5.40,5.42,Upgrade
11,PEG Ratio,0.58,0.55,0.47,0.46,0.43,0.43,0.67,0.56,0.63,0.62,0.62,0.53,0.44,0.55,0.66,0.67,0.67,0.72,0.80,1.22,0.88,Upgrade
12,EV/Sales Ratio,2.85,2.50,2.58,2.50,2.32,2.26,2.35,2.35,2.27,2.47,2.76,2.48,2.60,3.00,3.12,3.36,3.27,3.91,4.08,5.12,5.04,Upgrade
13,EV/EBITDA Ratio,4.23,4.44,4.41,4.26,3.93,3.79,3.94,3.91,3.75,4.00,4.44,3.95,4.17,4.79,4.97,5.39,5.23,6.24,6.49,8.15,8.02,Upgrade
14,EV/EBIT Ratio,17.14,17.82,16.02,15.77,14.66,14.04,15.05,14.79,14.20,15.24,16.63,14.94,16.18,18.23,19.03,20.79,20.20,24.27,25.55,31.94,31.60,Upgrade
15,EV/FCF Ratio,-,-,11.41,19.64,-,21.62,-,-,5.74,5.86,5.87,6.71,8.04,11.32,21.15,17.09,13.41,12.65,11.44,15.69,17.41,Upgrade
16,Debt / Equity Ratio,0.44,0.44,0.44,0.44,0.48,0.48,0.48,0.41,0.41,0.45,0.49,0.49,0.53,0.58,0.61,0.61,0.61,0.57,0.62,0.57,0.66,Upgrade
17,Debt / EBITDA Ratio,1.33,1.81,0.97,1.60,1.00,1.70,1.07,1.45,0.83,1.57,1.05,1.71,1.06,2.07,1.33,2.29,1.21,2.14,1.40,2.25,1.34,Upgrade
18,Debt / FCF Ratio,-,-,3.96,7.27,-,9.65,-,-,2.17,2.23,2.20,2.90,3.62,4.77,9.22,7.04,5.72,4.26,4.08,4.17,5.44,Upgrade
19,Asset Turnover,-,0.30,0.30,0.29,0.29,-,-,0.31,0.30,0.29,0.28,0.27,0.27,0.26,0.25,0.25,0.24,0.24,0.23,0.23,Upgrade,
20,Quick Ratio,-,-,1.06,1.38,1.11,1.21,1.02,-,0.67,0.67,0.66,0.61,0.57,0.50,0.48,0.40,0.34,0.35,0.30,0.28,0.26,Upgrade
21,Current Ratio,-,-,1.17,1.45,1.22,1.26,1.13,-,0.76,0.71,0.74,0.74,0.63,0.61,0.54,0.47,0.41,0.42,0.36,0.35,0.32,Upgrade
22,Return on Equity (ROE),5.75%,5.13%,5.59%,4.89%,5.17%,4.83%,5.18%,4.96%,4.58%,4.30%,4.58%,4.40%,3.85%,3.77%,3.62%,4.02%,3.45%,3.32%,3.17%,2.96%,Upgrade,
23,Return on Assets (ROA),-,3.10%,3.33%,2.11%,3.45%,-,-,2.36%,3.13%,2.98%,3.25%,2.16%,3.07%,2.65%,2.57%,2.20%,2.80%,2.34%,2.40%,1.98%,Upgrade,
24,Return on Capital (ROIC),2.20%,3.47%,3.72%,2.36%,3.86%,3.17%,3.83%,2.65%,3.50%,3.32%,3.62%,2.40%,3.40%,2.95%,2.88%,2.52%,3.22%,2.68%,2.73%,2.25%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,6.15%,5.61%,5.68%,5.71%,5.65%,-,6.14%,6.23%,6.15%,5.87%,5.63%,5.84%,5.79%,5.70%,5.68%,5.69%,5.84%,5.88%,5.82%,Upgrade
26,Earnings Yield,5.46%,6.49%,6.19%,6.86%,7.44%,7.91%,6.64%,6.23%,6.72%,6.32%,5.33%,6.23%,5.94%,4.79%,4.41%,3.91%,3.80%,2.86%,2.57%,1.93%,1.93%,Upgrade
27,FCF Yield,-,13.12%,8.26%,-0.48%,7.95%,9.26%,19.09%,27.91%,28.48%,27.66%,25.96%,22.70%,15.23%,7.91%,9.52%,11.69%,11.90%,12.69%,9.01%,8.18%,Upgrade,
28,Dividend Yield,1.91%,-,5.20%,-,5.31%,-,-,-,4.78%,-,-,-,4.26%,-,-,-,2.72%,-,-,-,1.12%,Upgrade
29,Payout Ratio,0.00%,-,241.44%,13.97%,-,48.36%,224.68%,16.24%,-,70.37%,199.58%,24.67%,-,114.52%,184.39%,40.31%,-,172.04%,122.91%,47.22%,-,Upgrade
30,Buyback Yield / Dilution,0.03%,0.19%,-0.09%,0.09%,0.14%,-0.14%,0.51%,-0.51%,0.37%,-0.37%,-1.19%,1.17%,-0.30%,0.30%,0.94%,-0.83%,-0.22%,0.76%,0.70%,0.53%,0.88%,Upgrade
31,Total Shareholder Return,1.94%,0.19%,5.11%,0.09%,5.45%,-0.14%,0.51%,-0.51%,5.15%,-0.37%,-1.19%,1.17%,3.96%,0.30%,0.94%,-0.83%,2.50%,0.76%,0.70%,0.53%,2.00%,Upgrade
