,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Revenue,24205,24273,23974,23859,23689,23262,23199,23488,23203,22846,22633,21997,21915,21522,21151,20879,20426,20104,19690,19387,Upgrade
1,Revenue Growth (YoY),2.18%,4.34%,3.34%,1.58%,2.09%,1.82%,2.50%,6.78%,5.88%,6.15%,7.01%,5.35%,7.29%,7.06%,7.42%,7.70%,7.16%,5.35%,4.20%,6.66%,Upgrade
2,Cost of Revenue,-7772,-10319,18091,-37341,46033,-10100,17660,-37489,45758,-9780,17044,-37579,43782,-10048,16516,-35068,40518,-8855,15325,-32888,Upgrade
3,Gross Profit,31977,34592,5883,61199,-22343,33362,5539,60976,-22554,32626,5589,59576,-21867,31570,4635,55947,-20092,28959,4365,52275,Upgrade
4,"Selling, General & Admin",-3246,1924,1322,2268,1072,1670,1158,3129,600.86,1519,1210,2472,626.98,1550,971.35,1997,2271,-339.75,1038,-2479,Upgrade
5,Research & Development,-,-2.07,2.07,-32.65,32.65,-7.06,7.06,-18.08,18.08,-1.72,1.72,-24.47,24.47,-6.13,6.13,-15.95,15.95,-0.41,0.41,-,Upgrade
6,Other Operating Expenses,57635,4065,-5.77,7885,-3998,3780,-24.9,6006,-2796,2654,21.57,4326,-1745,1797,31.2,3483,-2890,2956,37.32,6665,Upgrade
7,Operating Expenses,29490,30636,1568,58453,-26784,29826,1364,58066,-26463,28860,1414,56756,-25924,28012,1167,52979,-23862,25819,1131,49601,Upgrade
8,Operating Income,2487,3956,4315,2747,4440,3535,4176,2911,3908,3767,4174,2820,4057,3558,3468,2968,3770,3140,3234,2674,Upgrade
