,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Cash & Equivalents,-,4049,6283,3955,4627,3140,-,5117,4302,6908,4696,6471,4790,4958,6892,5042,4810,4380,5490,6223,Upgrade
1,Short-Term Investments,-,1369,-,1228,-,1151,-,1200,-,1092,-,1378,-,1161,-,998,-,879,-,758,Upgrade
2,Cash & Short-Term Investments,5418,5418,6283,5183,4627,4291,6317,6317,4302,8000,4696,7849,4790,6119,6892,6040,4810,5259,5490,6981,Upgrade
3,Cash Growth,17.08%,26.26%,-0.53%,-17.95%,7.57%,-46.36%,34.51%,-19.52%,-10.19%,30.74%,-31.86%,29.95%,-0.40%,16.35%,25.53%,-13.48%,48.67%,54.31%,78.61%,26.51%,Upgrade
4,Accounts Receivable,-,62681,61023,64837,62139,57292,-,36493,40623,36867,32836,28988,33840,32561,29068,24635,28858,25502,24818,20894,Upgrade
5,Other Receivables,-,912,6411,980,6676,583,-,869,5004,2962,4883,6222,5185,6741,5841,5611,5768,5429,4971,5395,Upgrade
6,Receivables,-,63593,67434,65817,68816,57875,-,37362,45627,39829,37719,35210,39025,39302,34909,30246,34626,30931,29788,26289,Upgrade
7,Inventory,-,-,8.03,-,9.52,-,-,-,12.37,-,5.78,-,3.43,-,3.77,-,8.41,-,6.99,-,Upgrade
8,Other Current Assets,-,7209,3446,7083,3288,6662,-,6027,3012,5592,9135,5285,9735,6529,7193,6918,8741,8214,8771,7725,Upgrade
9,Total Current Assets,-,76220,77171,78083,76740,68828,-,49706,52952,53421,51556,48344,53554,51950,48997,43204,48185,44404,44057,40995,Upgrade
10,"Property, Plant & Equipment",-,237217,193899,244938,225765,246060,-,253294,233724,256966,241502,269005,248727,275498,260917,286422,261714,283013,265034,288328,Upgrade
11,Long-Term Investments,-,-,0.04,-,-,-,-,-,-,-,-,-,-,-,0.17,-,-,0.59,1.02,-,Upgrade
12,Other Intangible Assets,-,-,17933,-,1745,-,-,-,1672,-,1698,-,1604,-,1573,-,1357,-,1371,-,Upgrade
13,Long-Term Deferred Tax Assets,-,2340,-,2208,2266,2337,-,1930,2602,2602,1892,1892,1002,1002,1458,1457,1435,1527,1278,1199,Upgrade
14,Long-Term Deferred Charges,-,-,2282,-,17986,-,-,-,18905,-,19351,-,19540,-,19452,-,18507,-,18170,-,Upgrade
15,Other Long-Term Assets,-,970,30082,778,-,838,-,630,-,534,2513,4018,3728,4745,5343,6297,7369,6484,6497,7545,Upgrade
16,Total Assets,-,316747,321368,326007,324502,318063,-,305560,309855,313523,318512,323259,328154,333195,337740,337380,338567,335429,336408,338067,Upgrade
17,Accounts Payable,-,28166,26764,28286,27846,26566,-,26646,25151,24391,24414,25264,24779,26402,28327,31460,30898,31525,30224,29313,Upgrade
18,Accrued Expenses,-,2000,831.84,1132,1113,2549,-,1362,1739,2699,1495,2563,1494,2321,1130,2084,1605,2448,892.7,1404,Upgrade
19,Short-Term Debt,-,8097,119.82,10092,9796,5503,-,6205,14400,22800,26457,32989,44861,51350,58347,59818,64768,75223,79128,83691,Upgrade
20,Current Portion of Long-Term Debt,-,16504,20357,13694,16460,15688,-,19392,26812,11277,11178,4153,10740,4506,10216,2181,-,1670,-,3328,Upgrade
21,Current Portion of Leases,-,6829,-,6864,-,6976,-,7127,-,6980,-,6913,-,6950,-,7006,-,6930,-,6992,Upgrade
22,Current Income Taxes Payable,-,19,618.47,173,786.77,232,-,278,1070,876,544.84,521,99.23,9,573.36,418,468.2,457,562.33,399,Upgrade
23,Current Unearned Revenue,-,2603,2680,2535,2144,1950,-,2264,1717,1556,1502,1388,1013,949,1482,834,687.8,34,720.35,754,Upgrade
24,Other Current Liabilities,-,1026,1878,1158,2550,1361,-,1884,3371,2081,4107,2391,4375,2852,3335,2834,14981,3388,14068,2483,Upgrade
25,Total Current Liabilities,-,65244,53249,63934,60697,60825,-,65158,74261,72660,69697,76182,87362,95339,103411,106635,113408,121675,125596,128364,Upgrade
26,Long-Term Debt,-,40892,52524,49329,53709,49513,-,31448,28648,35910,41187,41572,36591,35157,29081,27121,23394,12856,8530,8480,Upgrade
27,Long-Term Leases,-,13663,14717,14647,14417,14543,-,14947,15254,15461,15587,15677,15882,16228,16634,16745,16486,17270,17510,17862,Upgrade
28,Long-Term Unearned Revenue,-,424,362.26,368,356.03,363,-,376,446.97,424,467.56,436,589.14,582,601.04,602,659.84,685,701.55,800,Upgrade
29,Other Long-Term Liabilities,-,36,-,-,37.44,-,-,-,39.87,-,37.61,-,34.66,35,31.45,-,-,-,-,-,Upgrade
30,Total Liabilities,-,120259,120888,128313,129216,125284,-,111969,118650,124495,126976,133905,140459,147341,149758,151134,153948,152486,152337,155506,Upgrade
31,Common Stock,-,176008,176008,176008,176008,176008,-,176008,176008,176008,176008,176008,176008,176008,176008,176008,176008,176008,176008,176008,Upgrade
32,Additional Paid-In Capital,-,3694,3694,3694,3694,3694,-,3694,3694,3694,3694,3694,4105,3694,4021,3694,4214,3694,4033,3694,Upgrade
33,Retained Earnings,-,18741,22725,19947,17537,15032,-,15844,13457,11281,13788,11607,9535,7735,9906,8212,6349,4762,5798,4345,Upgrade
34,Treasury Stock,-,-,-1954,-,-1954,-,-,-,-1954,-,-1954,-,-1954,-,-1954,-,-1954,-,-1770,-,Upgrade
35,Comprehensive Income & Other,-,-1955,4.93,-1955,-1.22,-1955,-,-1955,-0.97,-1955,-0.94,-1955,-0.25,-1584,-0.06,-1669,0.02,-1522,0.1,-1488,Upgrade
36,Total Common Equity,196488,196488,200479,197694,195285,192779,193591,193591,191205,189028,191536,189354,187695,185853,187982,186245,184618,182942,184069,182559,Upgrade
37,Minority Interest,-,-,0.67,-,0.12,-,-,-,-0.17,-,-0.12,-,0.28,1,0.44,1,0.59,1,1.33,2,Upgrade
38,Shareholders' Equity,196488,196488,200480,197694,195286,192779,193591,193591,191205,189028,191536,189354,187695,185854,187982,186246,184619,182943,184071,182561,Upgrade
39,Total Liabilities & Equity,-,316747,321368,326007,324502,318063,-,305560,309855,313523,318512,323259,328154,333195,337740,337380,338567,335429,336408,338067,Upgrade
40,Total Debt,85985,85985,87718,94626,94382,92223,79119,79119,85114,92428,94409,101304,108075,114191,114278,112871,104648,113949,105168,120353,Upgrade
41,Net Cash (Debt),-80567,-80567,-81435,-89443,-89755,-87932,-72802,-72802,-80812,-84428,-89712,-93455,-103285,-108072,-107386,-106831,-99839,-108690,-99678,-113372,Upgrade
42,Net Cash Per Share,-4.61,-4.62,-4.65,-5.13,-5.12,-5.04,-4.15,-4.17,-4.62,-4.82,-5.15,-5.33,-5.93,-6.24,-6.09,-6.11,-5.71,-6.22,-5.70,-6.50,Upgrade
43,Filing Date Shares Outstanding,17481,17481,17601,17601,17601,17601,17526,17601,17601,17601,17601,17601,17601,17601,17601,17601,17601,17601,17601,17601,Upgrade
44,Total Common Shares Outstanding,17481,17481,17601,17601,17601,17601,17526,17601,17601,17601,17601,17601,17601,17601,17601,17601,17601,17601,17601,17601,Upgrade
45,Working Capital,-,10976,23922,14149,16043,8003,-,-15452,-21309,-19239,-18141,-27838,-33808,-43389,-54414,-63431,-65223,-77271,-81539,-87369,Upgrade
46,Book Value Per Share,11.24,11.24,11.39,11.23,11.10,10.95,11.00,11.00,10.86,10.74,10.88,10.76,10.66,10.56,10.68,10.58,10.49,10.39,10.46,10.37,Upgrade
47,Tangible Book Value,196488,196488,182546,197694,193540,192779,193591,193591,189533,189028,189838,189354,186090,185853,186409,186245,183261,182942,182698,182559,Upgrade
