,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,24.74,38.23,50.31,61.5,103.88,129.53,121.58,75.09,118.14,154,Upgrade
1,Short-Term Investments,2.5,1.98,35.45,3.82,7.76,3.11,6.02,2.18,16.62,13.75,Upgrade
2,Trading Asset Securities,0.66,1.71,2.26,2.32,1.65,0.34,1.28,1.22,-,-,Upgrade
3,Cash & Short-Term Investments,27.9,41.92,88.01,67.64,113.28,132.97,128.88,78.49,134.76,167.75,Upgrade
4,Cash Growth,-68.30%,-38.03%,-22.31%,-49.13%,-12.10%,69.41%,-4.36%,-53.21%,-25.48%,-26.76%,Upgrade
5,Accounts Receivable,4.66,3.58,7.95,8.67,15.02,18.72,26.23,62.84,29.34,23.13,Upgrade
6,Other Receivables,1.05,0.28,5.16,2.72,0.43,0.36,1.38,8.06,6.37,12.32,Upgrade
7,Receivables,13.36,11.82,13.11,11.39,15.45,19.08,27.61,70.9,35.71,35.45,Upgrade
8,Inventory,31.99,32.01,34.39,34.36,35.61,35.63,35.63,35.63,35.63,35.64,Upgrade
9,Prepaid Expenses,-,-,-,-,-,1.44,-,5.61,-,-,Upgrade
10,Other Current Assets,34.17,33.27,-,34.84,4.96,5.54,41.41,41.26,28.41,23.26,Upgrade
11,Total Current Assets,107.42,119.01,135.52,148.22,169.3,194.65,233.54,231.89,234.52,262.11,Upgrade
12,"Property, Plant & Equipment",0.96,0.35,0.5,0.71,1.22,0.34,0.61,2.73,9.06,2.82,Upgrade
13,Long-Term Investments,0.75,0.86,0.77,7.07,7.62,8.97,3.84,3,5.58,1.93,Upgrade
14,Goodwill,-,-,-,-,-,-,-,1.4,10.12,12.13,Upgrade
15,Other Intangible Assets,5.28,5.53,5.77,6.01,1.51,2.06,2.89,5.37,8.63,7.45,Upgrade
16,Long-Term Deferred Tax Assets,0.37,0.04,0.03,0.03,-,-,-,-,-,-,Upgrade
17,Other Long-Term Assets,0.49,0.49,0.47,0.47,0.47,-,0.29,1.33,1.29,0.11,Upgrade
18,Total Assets,115.28,126.28,143.04,162.51,180.11,206.01,241.17,245.72,269.18,286.55,Upgrade
19,Accounts Payable,1.48,0.95,1.08,1.42,5.89,2.36,4.78,14.52,6.96,6.24,Upgrade
20,Accrued Expenses,7.6,6.07,11.09,9.61,-,10.72,-,-,-,-,Upgrade
21,Short-Term Debt,3,7.8,6,-,-,-,26.45,35.5,23.99,23.3,Upgrade
22,Current Portion of Leases,1.96,0.53,1.47,2.19,2.23,0.6,3.27,4.39,6.13,1.99,Upgrade
23,Current Income Taxes Payable,-,-,0.25,0.48,0.28,0.28,-,-,-,-,Upgrade
24,Current Unearned Revenue,-,-,-,-,0.09,0.19,0.77,1.06,0.92,1.38,Upgrade
25,Other Current Liabilities,1.61,2.26,0.8,1.05,10.52,0.96,13.9,16.05,12.52,15.37,Upgrade
26,Total Current Liabilities,15.65,17.6,20.67,14.75,19.01,15.11,49.16,71.52,50.51,48.27,Upgrade
27,Long-Term Leases,1.36,-,-,0.36,1.48,-,1.34,0.97,2.56,0.81,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,-,-,0.01,0.01,0.65,0.66,1.66,1.74,Upgrade
29,Total Liabilities,17.01,17.6,20.67,15.11,20.5,15.12,51.14,73.14,54.73,50.83,Upgrade
30,Common Stock,16.69,16.69,16.69,16.69,16.69,16.69,16.69,13.91,13.91,13.91,Upgrade
31,Additional Paid-In Capital,2236,2236,2236,2236,2236,2236,2236,2197,2197,2197,Upgrade
32,Retained Earnings,-2157,-2146,-2139,-2125,-2109,-2080,-2072,-2051,-2014,-1990,Upgrade
33,Comprehensive Income & Other,8.46,6.9,4.41,10.88,8.35,10.5,6.8,5.59,2.73,0.1,Upgrade
34,Total Common Equity,103.97,113.79,118.14,138.55,152.39,182.84,187.91,165.29,199.84,220.87,Upgrade
35,Minority Interest,-5.7,-5.11,4.23,8.85,7.22,8.05,2.13,7.28,14.61,14.85,Upgrade
36,Shareholders' Equity,98.27,108.68,122.37,147.4,159.61,190.89,190.03,172.57,214.45,235.72,Upgrade
37,Total Liabilities & Equity,115.28,126.28,143.04,162.51,180.11,206.01,241.17,245.72,269.18,286.55,Upgrade
38,Total Debt,6.32,8.33,7.47,2.55,3.7,0.6,31.05,40.85,32.68,26.1,Upgrade
39,Net Cash (Debt),21.58,33.59,80.55,65.09,109.58,132.37,97.83,37.64,102.09,141.65,Upgrade
40,Net Cash Growth,-73.21%,-48.39%,-26.49%,-50.83%,12.01%,251.70%,-4.17%,-73.43%,-42.25%,-38.16%,Upgrade
41,Net Cash Per Share,0.01,0.02,0.05,0.04,0.07,0.08,0.06,-,0.07,-,Upgrade
42,Filing Date Shares Outstanding,1669,1669,1669,1669,1669,1669,1669,1391,1391,1391,Upgrade
43,Total Common Shares Outstanding,1669,1669,1669,1669,1669,1669,1669,1391,1391,1391,Upgrade
44,Working Capital,91.77,101.41,114.85,133.48,150.29,179.55,184.38,160.38,184,213.83,Upgrade
45,Book Value Per Share,0.06,0.07,0.07,0.08,0.09,0.11,0.11,0.12,0.14,0.16,Upgrade
46,Tangible Book Value,98.68,108.26,112.38,132.54,150.88,180.78,185.02,158.53,181.09,201.29,Upgrade
47,Tangible Book Value Per Share,0.06,0.06,0.07,0.08,0.09,0.11,0.11,0.11,0.13,0.14,Upgrade
48,Machinery,-,3.02,-,3.04,-,3.1,-,7.37,-,12.54,Upgrade
49,Leasehold Improvements,-,0.41,-,0.49,-,0.49,-,0.9,-,1.33,Upgrade
