,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,597.67,823.73,958.89,1006,373.62,468.95,615.37,721.03,587,652.8,328.76,418.31,225.88,334.14,312.52,468.87,265.49,507.7,361.25,651.15,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,52,Upgrade
2,Trading Asset Securities,126.26,70.71,64.73,10.07,82.24,92.72,85.79,51.43,145.49,81.93,133.07,71.58,215.2,111,131.5,81.5,64.5,17.39,23,23.06,Upgrade
3,Cash & Short-Term Investments,723.93,894.43,1024,1016,455.85,561.66,701.16,772.46,732.49,734.73,461.83,489.88,441.08,445.14,444.02,550.37,329.99,527.09,384.25,726.21,Upgrade
4,Cash Growth,58.81%,59.25%,45.99%,31.57%,-37.77%,-23.56%,51.82%,57.68%,66.07%,65.05%,4.01%,-10.99%,33.66%,-15.55%,15.56%,-24.21%,-35.03%,7.72%,-0.24%,30.89%,Upgrade
5,Accounts Receivable,2102,2160,1984,2006,1826,1918,1464,1484,1333,1357,1273,1502,1398,1418,1260,1474,1804,1824,1742,1567,Upgrade
6,Other Receivables,56.17,59.39,53.86,49.15,105.27,75.15,48.79,45.19,61.24,53.94,46.42,32.31,49.77,49.72,49.65,39,79.46,74.55,54.7,116.21,Upgrade
7,Receivables,2158,2220,2038,2055,1931,1993,1512,1530,1394,1410,1319,1535,1448,1467,1310,1513,1884,1899,1796,1683,Upgrade
8,Inventory,605.54,677.13,636.08,601.37,649.12,574.39,630.84,504.99,528.91,629.04,634.89,540.81,601.54,629.21,515.01,452.89,539.11,484.35,423.6,684.6,Upgrade
9,Prepaid Expenses,-,0.13,-,-,-,0.45,-,0.38,-,0.72,-,0.51,-,0.18,-,0.54,-,0.67,-,1.81,Upgrade
10,Other Current Assets,215.54,197.34,170.58,126.11,173.37,106.56,137.59,122.93,182.86,157.81,185.5,204.18,239.25,240.03,283.38,244.31,372.27,277.55,414.84,278.76,Upgrade
11,Total Current Assets,3703,3989,3868,3799,3210,3236,2982,2930,2838,2933,2601,2770,2730,2782,2552,2761,3125,3189,3019,3375,Upgrade
12,"Property, Plant & Equipment",2761,2612,2464,2366,1710,1601,1392,1307,1224,1197,1230,1255,1251,1259,1318,1337,1201,1194,1231,1250,Upgrade
13,Long-Term Investments,1229,1215,1234,1261,1444,1556,1593,1619,1484,1119,1304,1508,1623,1650,1928,627.88,494.22,494.09,408.03,407.82,Upgrade
14,Goodwill,19.35,19.35,19.35,19.35,25.99,27.44,27.44,27.44,46.99,46.99,46.99,46.99,47.05,47.05,47.05,47.05,47.05,47.05,47.05,47.05,Upgrade
15,Other Intangible Assets,746.39,704.67,707.13,715.12,469.52,470.58,476.58,423.34,441.26,447.68,462.25,469.42,578.23,588.63,593.47,605.05,567.12,573.98,586.24,587.96,Upgrade
16,Long-Term Deferred Tax Assets,114.79,99.42,101.16,86.12,85.05,86.87,82.07,85.3,98.48,84.33,92.45,90.23,53.56,50.05,47.37,44.68,38.98,39.89,39.61,39.78,Upgrade
17,Long-Term Deferred Charges,3.62,3.73,3.63,3.91,3.68,4.16,4.79,4.97,19.8,18,22.22,19.25,28.1,23.43,21.19,14.89,24.38,18.4,14.11,15.37,Upgrade
