,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,329.33,160.22,200.18,185.74,269.86,268.32,335.61,247.03,289.24,134.1,Upgrade
1,Revenue Growth (YoY),64.51%,-13.74%,-25.82%,-30.77%,-19.59%,8.62%,16.03%,84.20%,1.06%,-31.65%,Upgrade
2,Cost of Revenue,267.11,252.86,150.3,192.54,196.82,207.45,251.37,198.62,221.46,119.51,Upgrade
3,Gross Profit,62.21,-92.65,49.89,-6.8,73.05,60.87,84.24,48.41,67.78,14.59,Upgrade
4,"Selling, General & Admin",60.77,62.08,65.24,66.21,69.56,66.58,66.32,57.92,53.29,60.02,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,6.52,-6.52,-1.96,Upgrade
6,Operating Expenses,60.77,52.03,65.24,38.7,69.56,148.15,66.32,126.72,46.77,53.2,Upgrade
7,Operating Income,1.44,-144.68,-15.36,-45.5,3.49,-87.28,17.92,-78.31,21.01,-38.61,Upgrade
8,Interest Expense,-26.17,-27.3,-25.12,-18.48,-15.8,-2.83,-2.35,-2.13,-2.38,-3.67,Upgrade
9,Earnings From Equity Investments,0.07,-2.29,-0.02,-6.83,0.2,0.28,0.03,-3.32,-0.14,14.63,Upgrade
10,Other Non Operating Income (Expenses),3.99,12.96,5.41,2.01,5.39,2.08,3.51,14.73,-,-,Upgrade
11,EBT Excluding Unusual Items,-20.66,-161.31,-35.09,-68.8,-6.73,-87.74,19.11,-69.02,18.49,-27.65,Upgrade
12,Impairment of Goodwill,-,-8.12,-,-,-,-,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Investments,0.7,0.41,-0.41,0.91,-0.91,-3.25,-2.1,0.12,0.78,0.38,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,12.48,Upgrade
15,Asset Writedown,-,-89.63,-,-27.38,-,92.14,-,71.95,-,-4.79,Upgrade
16,Pretax Income,-19.96,-258.65,-35.5,-95.27,-7.64,1.15,17.01,3.05,19.27,-19.59,Upgrade
17,Income Tax Expense,0.38,6.08,0.09,12.48,0.02,-20.22,-0.08,-11.99,0.03,4.21,Upgrade
18,Earnings From Continuing Operations,-20.34,-264.73,-35.59,-107.75,-7.66,21.37,17.09,15.03,19.24,-23.79,Upgrade
19,Net Income to Company,-20.34,-264.73,-35.59,-107.75,-7.66,21.37,17.09,15.03,19.24,-23.79,Upgrade
20,Minority Interest in Earnings,3.37,39.1,3.91,15.73,1.4,-25.08,-1.24,-12.95,-1.43,1.66,Upgrade
21,Net Income,-16.97,-225.63,-31.68,-92.03,-6.26,-3.71,15.86,2.08,17.81,-22.13,Upgrade
22,Net Income to Common,-16.97,-225.63,-31.68,-92.03,-6.26,-3.71,15.86,2.08,17.81,-22.13,Upgrade
23,Net Income Growth,-,-,-,-,-,-,-10.95%,-,162.30%,-,Upgrade
24,Shares Outstanding (Basic),683,683,683,683,683,683,683,683,683,683,Upgrade
25,Shares Outstanding (Diluted),683,683,683,683,683,683,683,683,683,683,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-0.05%,-,0.05%,-,-,Upgrade
27,EPS (Basic),-0.02,-0.33,-0.05,-0.13,-0.01,-0.01,0.02,0.00,0.03,-0.03,Upgrade
28,EPS (Diluted),-0.02,-0.33,-0.05,-0.13,-0.01,-0.01,0.02,0.00,0.03,-0.03,Upgrade
29,EPS Growth,-,-,-,-,-,-,-10.99%,-,162.32%,-,Upgrade
30,Free Cash Flow,-,-11.92,-27.33,-55.84,-5.15,-47.14,-258.14,69.39,-6.83,-31,Upgrade
31,Free Cash Flow Per Share,-,-0.02,-0.04,-0.08,-0.01,-0.07,-0.38,0.10,-0.01,-0.05,Upgrade
32,Operating Margin,0.44%,-90.30%,-7.67%,-24.49%,1.29%,-32.53%,5.34%,-31.70%,7.26%,-28.79%,Upgrade
33,Profit Margin,-5.15%,-140.82%,-15.82%,-49.54%,-2.32%,-1.38%,4.72%,0.84%,6.16%,-16.50%,Upgrade
34,Free Cash Flow Margin,-,-7.44%,-13.65%,-30.07%,-1.91%,-17.57%,-76.92%,28.09%,-2.36%,-23.11%,Upgrade
35,EBITDA,3.13,13.07,-13.07,38.51,5.46,-3.4,20.02,-16.31,23.01,-35.91,Upgrade
36,D&A For EBITDA,1.69,-,2.29,84.01,1.97,83.87,2.1,62,2.01,2.69,Upgrade
37,EBIT,1.44,-144.68,-15.36,-45.5,3.49,-87.28,17.92,-78.31,21.01,-38.61,Upgrade
