,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,113,116,128,171,229,256,239,307,348,499,396,Upgrade
1,Market Cap Growth,-32.00%,-32.00%,-44.18%,-33.33%,-4.29%,-16.67%,-31.37%,-38.36%,-12.07%,-8.75%,-35.56%,Upgrade
2,Enterprise Value,1231,1400,1434,1451,1456,1476,1339,1108,996,1040,833,Upgrade
3,Last Close Price,0.17,0.17,0.19,0.25,0.34,0.38,0.33,0.42,0.45,0.65,0.51,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,17.14,17.52,-115.33,-,Upgrade
5,PS Ratio,0.23,0.24,0.35,0.44,0.50,0.48,0.40,0.53,0.65,1.18,0.94,Upgrade
6,PB Ratio,0.06,0.06,0.06,0.08,0.10,0.11,0.10,0.13,0.14,0.21,0.17,Upgrade
7,P/TBV Ratio,0.06,0.06,0.07,0.08,0.11,0.12,0.11,0.14,0.16,0.22,0.18,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,5.57,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,-,-,5.41,-,-,Upgrade
10,EV/Sales Ratio,2.52,2.86,3.98,3.76,3.20,2.74,2.22,1.90,1.86,2.46,1.98,Upgrade
11,EV/EBITDA Ratio,-,86.43,-,-,33.12,719.36,-,298.33,-,-80.58,-,Upgrade
12,EV/EBIT Ratio,-,-9.77,-,-,-,-17.62,-,-18.34,-,-59.07,-,Upgrade
13,EV/FCF Ratio,-,-,-,-,-,-,-,-,15.92,-,-,Upgrade
14,Debt / Equity Ratio,0.52,0.52,0.59,0.52,0.52,0.48,0.47,0.46,0.39,0.37,0.35,Upgrade
15,Debt / FCF Ratio,-,-,-,-,-,-,-,-,15.19,-,-,Upgrade
16,Return on Capital Employed (ROCE),-,-6.52%,-,-,-,-3.21%,-,-2.14%,-,-0.67%,-,Upgrade
17,Earnings Yield,-215.23%,-208.90%,-201.42%,-72.43%,-42.95%,-3.89%,5.08%,5.83%,5.71%,-0.87%,-3.87%,Upgrade
18,FCF Yield,-,-30.72%,-48.70%,-26.65%,-20.41%,-127.68%,-61.40%,17.96%,-7.59%,-10.33%,Upgrade,
19,Buyback Yield / Dilution,-,-,-,-,-,0.05%,-,-0.05%,-,-,Upgrade,
20,Total Shareholder Return,-,-,-,-,-,0.05%,-,-0.05%,-,-,Upgrade,
