,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,201.37,232.9,376.14,356.94,204.34,336.4,672.06,466.11,481.23,600.95,585.57,426.09,634.32,801.8,713.97,686.29,572.98,647.06,292.93,365.08,Upgrade
1,Short-Term Investments,-,-,-,36.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,512.44,542.67,367.49,432.11,574.22,479.48,166.8,295.08,365.03,278.27,235.5,384,195.23,125.11,95.15,145.07,205.64,151.83,175.82,294.28,Upgrade
3,Cash & Short-Term Investments,713.81,775.57,743.62,825.73,778.56,815.88,838.86,761.19,846.26,879.22,821.07,810.09,829.54,926.9,809.12,831.36,778.62,798.89,468.75,659.36,Upgrade
4,Cash Growth,-8.32%,-4.94%,-11.35%,8.48%,-8.00%,-7.20%,2.17%,-6.04%,2.02%,-5.14%,1.48%,-2.56%,6.54%,16.02%,72.61%,26.08%,126.78%,20.49%,29.86%,-18.80%,Upgrade
5,Accounts Receivable,309.82,315.07,257.68,240.84,283.55,229.54,234.63,245.87,247.71,264.97,281.73,335.97,376.36,376.35,364.28,421.82,330.45,211.52,164.92,164.11,Upgrade
6,Other Receivables,48.2,70.83,53.37,97.54,58.27,102.57,60.34,105.34,72.23,117.39,75.35,105.53,243.41,227.32,191,415.31,388.49,293.36,364.15,273.72,Upgrade
7,Receivables,358.02,385.91,311.05,338.37,341.82,332.11,294.97,351.2,319.93,382.36,357.07,441.51,619.77,603.67,555.27,837.12,725.99,511.91,529.07,444.87,Upgrade
8,Inventory,1607,1623,1601,1932,1927,1952,1980,1995,1994,2000,2003,1960,2449,2505,2398,2362,2448,2420,2345,2265,Upgrade
9,Prepaid Expenses,-,54.56,-,-,-,62.83,-,-,-,62.69,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,260.68,119.42,243.39,242.85,254.37,137.31,217.15,206.9,250.95,130.09,277.62,276.99,308.93,233.04,260.63,132.28,259.51,205.39,193.94,56.03,Upgrade
11,Total Current Assets,2940,2959,2899,3339,3302,3300,3331,3314,3411,3454,3459,3489,4207,4269,4023,4163,4212,3936,3536,3425,Upgrade
12,"Property, Plant & Equipment",363.1,354.43,352.91,340.19,359.3,359.52,344.69,349.78,334.44,318.08,304.93,305.21,321.65,327.71,331.75,336.51,334.8,343.05,349.42,360.04,Upgrade
13,Long-Term Investments,86.63,140.21,86.8,140.28,124.02,176.04,123.37,174.48,119.99,94.76,94.19,94.19,94.27,94.44,94.13,94.16,93.82,93.48,94.39,94.87,Upgrade
14,Goodwill,48.41,48.41,48.41,48.41,48.41,48.41,48.41,48.41,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,98.49,98.49,98.49,98.49,Upgrade
15,Other Intangible Assets,97.34,97.98,98.62,59.08,44.04,44.4,44.76,45.12,40.01,40.35,41.8,41.56,53.46,99.74,100.41,101.08,101.32,101.97,102.61,103.29,Upgrade
16,Long-Term Deferred Tax Assets,12.09,12.54,23.27,23.25,18.06,18.02,17.93,18.13,17.94,17.92,17.84,17.85,17.87,17.86,17.95,17.91,9.07,9.06,2.64,2.64,Upgrade
17,Long-Term Deferred Charges,1.12,1.19,1.26,1.33,0.79,0.94,0.89,1.03,3.46,3.67,3.82,3.72,5.98,6.26,8.69,10.37,5.56,5.83,6.66,7.16,Upgrade
18,Other Long-Term Assets,217.89,168.98,219.38,174.19,199.3,156.77,205.61,154.73,164.12,158.32,153.88,155.36,148.23,130.23,161.05,162.21,190.13,177.33,164.5,159.16,Upgrade
19,Total Assets,3766,3783,3729,4125,4096,4104,4117,4106,4142,4138,4126,4157,4899,4996,4787,4936,5045,4766,4355,4251,Upgrade
