,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3019,2259,2465,2578,2926,2206,1958,2710,3279,2619,2005,2867,2510,2329,2282,1843,3152,1529,975.33,1770,Upgrade
1,Other Revenue,-210.72,210.72,-,180.01,-36.31,36.31,-,322.53,-248.27,248.27,-,570.59,-199.7,199.7,-,32.63,-2.74,2.74,-,44.11,Upgrade
2,Revenue,2808,2470,2465,2758,2890,2242,1958,3032,3030,2868,2005,3437,2310,2529,2282,1876,3150,1531,975.33,1814,Upgrade
3,Revenue Growth (YoY),-2.84%,10.17%,25.93%,-9.04%,-4.64%,-21.82%,-2.37%,-11.78%,31.17%,13.40%,-12.12%,83.24%,-26.65%,65.15%,133.95%,3.38%,97.11%,-5.74%,-6.69%,43.60%,Upgrade
4,Cost of Revenue,2498,2218,2289,2844,2668,2030,1795,2631,2654,2569,1765,3057,2084,2316,2084,1621,2881,1322,854.04,1511,Upgrade
5,Gross Profit,309.79,251.86,176.16,-86.08,221.68,211.98,162.42,401.08,376.21,298.62,240.35,379.71,226.48,212.43,197.53,254.51,268.93,208.9,121.29,303.42,Upgrade
6,"Selling, General & Admin",123.81,123.34,120.83,129.23,114.54,126.51,122.54,120.55,114.06,86.73,85.95,91.21,72.58,69.29,55.66,52.26,61.98,48.19,47.31,56.01,Upgrade
7,Research & Development,111.38,111.02,116.32,172.52,122.81,96.41,174.8,181.66,120,87.77,95.36,230.05,40.65,37.84,78.94,112.16,63.35,47.32,23.55,67.08,Upgrade
8,Other Operating Expenses,3.56,-6.91,-61.14,0.33,-14.14,2.71,-7.35,86.39,-4.84,-33.15,-11.08,52.27,-23.05,-9.18,-0.2,56.6,-29.36,-7.51,-9.62,50.84,Upgrade
9,Operating Expenses,232.43,218.79,197.56,521.18,221,244.29,273.52,549.56,227.3,173.27,162.43,464.65,89.55,103.76,124.6,357.32,144.8,90.12,60.05,225.07,Upgrade
10,Operating Income,77.36,33.08,-21.4,-607.26,0.68,-32.31,-111.1,-148.47,148.92,125.35,77.92,-84.94,136.94,108.66,72.93,-102.81,124.13,118.78,61.24,78.35,Upgrade
11,Interest Expense,-42.66,-99.39,-62.34,-134.02,-18.46,-110.35,-57.68,-132.5,-34.23,-82.97,-43.6,-123.14,-,-81.44,-30.79,-121.63,-,-73.47,-17.44,-94.52,Upgrade
12,Interest & Investment Income,10.16,11.75,11.45,12.67,13.31,16.14,8.7,22.36,33.87,16.95,23.4,9.21,34.73,27.19,4.41,4.57,52.59,7.37,0.68,-,Upgrade
13,Currency Exchange Gain (Loss),-4.42,4.42,-,0.07,-6.19,6.19,-,5.86,-0.84,0.84,-,-5.49,4.76,-4.76,-,-7.26,0.49,-0.49,-,-12.08,Upgrade
14,Other Non Operating Income (Expenses),-48.98,18.48,-33.69,33.69,-47.23,13.49,-30.7,14.63,-22.61,4.13,-16.55,69.94,-78.17,10.82,-13.26,78.33,-78.96,-0.07,-15.78,52.76,Upgrade
15,EBT Excluding Unusual Items,-8.54,-31.67,-105.97,-694.85,-57.88,-106.84,-190.78,-238.13,125.1,64.3,41.17,-134.41,98.27,60.47,33.29,-148.8,98.25,52.12,28.71,24.5,Upgrade
