,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,"Property, Plant & Equipment",16933,18286,19037,19497.0,19934,19944.0,20190,20778,21209,21339,Upgrade
1,Cash & Equivalents,880.14,503.11,386.23,1123.0,738.74,885.36,973.46,601.81,727.84,307.21,Upgrade
2,Accounts Receivable,43.75,32.39,36.23,46.57,68.14,30.04,48.29,38.74,37.8,21.45,Upgrade
3,Other Receivables,87.73,110.94,150.75,123.6,176.17,116.55,155.54,127.55,103.74,69.22,Upgrade
4,Investment In Debt and Equity Securities,43.32,43.01,43.45,39.66,40.03,28.61,23.37,-,-,-,Upgrade
5,Loans Receivable Current,12.57,3.61,3.81,3.9,4.21,5.17,5.02,4.88,160.33,4.92,Upgrade
6,Other Current Assets,1190,2017,2304,1336.0,1314,1231.0,1637,1494,1047,1739,Upgrade
7,Trading Asset Securities,64.44,-,75.67,38.88,74.35,2.82,144.22,63.01,95.46,99.26,Upgrade
8,Other Long-Term Assets,232.76,4.35,7.39,15.16,17.54,33.04,27.59,29.01,35.81,36.24,Upgrade
9,Total Assets,19488,21000,22044,22223.0,22367,22277.0,23205,23137,23417,23617,Upgrade
10,Current Portion of Long-Term Debt,1394,585.07,663.62,87.73,206.65,1396.0,2321,180.61,183.61,213.01,Upgrade
11,Current Portion of Leases,14.57,16.92,19.31,20.91,20.63,13.73,9.18,9.43,5.66,4.47,Upgrade
12,Long-Term Debt,-,931.73,1311,1687.0,1731,475.34,-,1671,1701,1731,Upgrade
13,Long-Term Leases,23.14,21,22.01,29.7,33.1,15.7,9.54,7.98,5.66,6.8,Upgrade
14,Accounts Payable,24.41,24.76,21.04,18.47,14.09,17.41,13.62,11.22,17.81,17.36,Upgrade
15,Accrued Expenses,-,171.71,-,160.4,-,144.54,-,164.66,-,161.95,Upgrade
16,Current Income Taxes Payable,175,121.12,133.86,121.63,111.65,125.6,129.77,127.04,120.98,165.65,Upgrade
17,Current Unearned Revenue,39.5,189.38,160.39,120.57,102.88,47.19,59.17,27.68,19.89,60.09,Upgrade
18,Other Current Liabilities,470.38,348.52,833.96,676.46,501.25,383.94,572.73,443.81,627.2,529.84,Upgrade
19,Long-Term Deferred Tax Liabilities,133.51,130.16,127.46,124.66,119.82,115.31,109.55,105.95,123.26,120.86,Upgrade
20,Total Liabilities,2275,2540,3293,3047.0,2841,2735.0,3224,2750,2805,3011,Upgrade
21,Common Stock,28.33,28.33,28.33,28.33,28.33,28.33,28.33,28.33,28.33,28.33,Upgrade
22,Additional Paid-In Capital,690.81,690.81,690.81,690.81,690.81,690.81,690.81,690.81,690.81,690.81,Upgrade
23,Retained Earnings,16516,17774,18073,18477.0,18808,18802.0,19253,19667,19925,19909,Upgrade
24,Comprehensive Income & Other,-22.15,-35.01,-42.28,-22.21,-15.21,3.94,-8.03,-15.62,-46.88,-37.47,Upgrade
25,Total Common Equity,17213,18458,18750,19174.0,19512,19525.0,19964,20370,20598,20591,Upgrade
26,Minority Interest,-,1.62,1.42,1.43,14.43,16.48,16.89,16.73,14.26,14.66,Upgrade
27,Shareholders' Equity,17213,18460,18751,19176.0,19527,19542.0,19981,20387,20612,20606,Upgrade
28,Total Liabilities & Equity,19488,21000,22044,22223.0,22367,22277.0,23205,23137,23417,23617,Upgrade
29,Total Debt,1432,1555,2016,1825.0,1991,1901.0,2339,1869,1896,1955,Upgrade
30,Net Cash / Debt,-487.26,-1052,-1554,-663.71,-1178,-1013.0,-1222,-1205,-1073,-1549,Upgrade
31,Net Cash Per Share,-1.72,-3.71,-5.49,-2.34,-4.16,-3.57,-4.31,-4.25,-3.79,-5.47,Upgrade
32,Filing Date Shares Outstanding,283.31,283.31,283.31,283.31,283.31,283.31,283.31,283.31,283.31,283.31,Upgrade
33,Total Common Shares Outstanding,283.31,283.31,283.31,283.31,283.31,283.31,283.31,283.31,283.31,283.31,Upgrade
34,Book Value Per Share,60.76,65.15,66.18,67.68,68.87,68.92,70.47,71.90,72.70,72.68,Upgrade
35,Tangible Book Value,17213,18458,18750,19174.0,19512,19525.0,19964,20370,20598,20591,Upgrade
36,Tangible Book Value Per Share,60.76,65.15,66.18,67.68,68.87,68.92,70.47,71.90,72.70,72.68,Upgrade
37,Land,-,87.36,-,88.03,-,88.93,-,88.48,-,87.56,Upgrade
38,Buildings,-,32.98,-,33.98,-,34.98,-,36.38,-,37.78,Upgrade
