,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Rental Revenue,173.74,169.02,182.67,180.26,195.88,205.68,213.23,229.19,249.3,252.13,Upgrade
1,Other Revenue,856.37,14.57,29.64,27.87,74.38,102.95,47.02,94.69,117.12,121.11,Upgrade
2,Total Revenue,1030,183.59,212.3,208.13,270.25,308.63,260.26,323.87,366.42,373.24,Upgrade
3,Revenue Growth (YoY,385.21%,-11.79%,-21.44%,-32.57%,3.84%,-4.70%,-28.97%,-13.23%,1.60%,-35.83%,Upgrade
4,Property Expenses,575.48,15.48,26.93,14.24,68.35,83.32,26.65,35.85,70.93,97.48,Upgrade
5,"Selling, General & Administrative",45.24,83.04,46.03,70.96,51.38,64.45,65.99,97.19,67.68,121.09,Upgrade
6,Total Operating Expenses,620.72,98.52,72.96,85.2,119.73,147.77,92.64,133.04,138.62,218.56,Upgrade
7,Operating Income,409.39,85.07,139.35,122.93,150.52,160.87,167.62,190.83,227.8,154.68,Upgrade
8,Interest Expense,-38.58,-48.55,-36.03,-30.2,-12.88,-12.76,-11.85,-12.62,-24.27,-30.93,Upgrade
9,Interest & Investment Income,30.41,26.04,31.4,20.23,7.92,8.25,6.8,20.47,21.25,14.87,Upgrade
10,Other Non-Operating Income,4.14,8.58,7.49,10.53,9,5.29,4.96,31.7,5.1,21.66,Upgrade
11,EBT Excluding Unusual Items,405.37,71.15,142.2,123.49,154.57,161.64,167.52,230.38,229.87,160.27,Upgrade
12,Gain (Loss) on Sale of Assets,1.96,-0.08,11.44,-1.01,0.22,7.63,-5.83,5.74,2.04,-,Upgrade
13,Asset Writedown,-1324,-729.96,-482.9,-410.21,-54.07,-587.33,-490.13,-330.85,-122.15,-940.63,Upgrade
14,Other Unusual Items,-,364.46,-,5.34,-,0.4,-,-142.42,-,-,Upgrade
15,Pretax Income,-916.74,-294.43,-329.26,-282.39,100.71,-417.66,-328.44,-237.16,109.76,-780.36,Upgrade
16,Income Tax Expense,57.81,4.33,18.48,42.4,38.32,33.17,28.83,20.93,37.01,6.82,Upgrade
17,Earnings From Continuing Operations,-974.55,-298.76,-347.74,-324.79,62.4,-450.83,-357.27,-258.09,72.75,-787.17,Upgrade
18,Net Income to Company,-974.55,-298.76,-347.74,-324.79,62.4,-450.83,-357.27,-258.09,72.75,-787.17,Upgrade
19,Minority Interest in Earnings,-0.28,-0,-0.01,-6.21,0.4,0.17,-0,-0.48,0.01,0.02,Upgrade
20,Net Income,-974.83,-298.77,-347.75,-331,62.8,-450.66,-357.27,-258.57,72.76,-787.16,Upgrade
21,Net Income to Common,-974.83,-298.77,-347.75,-331,62.8,-450.66,-357.27,-258.57,72.76,-787.16,Upgrade
22,Net Income Growth,-,-,-,-,-,-,-,-,-92.76%,-,Upgrade
23,Basic Shares Outstanding,283,283,283,283,283,283,283,283,283,283,Upgrade
24,Diluted Shares Outstanding,283,283,283,283,283,283,283,283,283,283,Upgrade
25,EPS (Basic),-3.44,-1.05,-1.23,-1.17,0.22,-1.59,-1.26,-0.91,0.26,-2.78,Upgrade
26,EPS (Diluted),-3.44,-1.05,-1.23,-1.17,0.22,-1.59,-1.26,-0.91,0.26,-2.78,Upgrade
27,EPS Growth,-,-,-,-,-,-,-,-,-92.76%,-,Upgrade
28,Operating Margin,39.74%,46.34%,65.64%,59.06%,55.70%,52.12%,64.40%,58.92%,62.17%,41.44%,Upgrade
29,Profit Margin,-94.63%,-162.74%,-163.80%,-159.04%,23.24%,-146.02%,-137.28%,-79.84%,19.86%,-210.90%,Upgrade
30,Free Cash Flow Margin,33.53%,14.63%,-8.36%,24.84%,19.13%,70.87%,67.09%,54.87%,23.73%,-5.25%,Upgrade
31,EBITDA,410.73,84.77,143.6,122.9,156.39,161.04,178.02,192.38,237.76,155.34,Upgrade
32,D&A For Ebitda,1.34,-0.3,4.26,-0.03,5.87,0.17,10.4,1.55,9.96,0.66,Upgrade
33,EBIT,409.39,85.07,139.35,122.93,150.52,160.87,167.62,190.83,227.8,154.68,Upgrade
34,Revenue as Reported,1030,183.59,212.3,208.13,270.25,308.63,260.26,323.87,366.42,373.24,Upgrade
