,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,5154,5626,5130,4441,4998,5401,5438,3936,3969,3516,4116,2653,2557,2573,2411,1860,1689,2262,1553,1300,Upgrade
1,Revenue Growth (YoY),3.13%,4.18%,-5.68%,12.82%,25.93%,53.61%,32.14%,48.36%,55.19%,36.66%,70.68%,42.64%,51.43%,13.73%,55.28%,43.12%,28.64%,49.56%,1.42%,24.30%,Upgrade
2,Cost of Revenue,3865,4278,3852,3303,3521,3899,4108,3009,3090,2571,3246,2073,1963,1980,1790,1428,1190,1639,1146,962.59,Upgrade
3,Gross Profit,1289,1348,1278,1139,1476,1502,1330,927.37,879.1,945.5,869.79,580.35,594.15,593.3,621.84,431.74,498.93,623.12,406.97,336.98,Upgrade
4,"Selling, General & Admin",-,1672,-,3476,-,1504,-,2110,-,963.6,-,1620,-,714.15,-,1137,-,490.41,-,1030,Upgrade
5,Other Operating Expenses,-,-719.3,719.3,-2207,821.4,-621.78,622.94,-1241,446.96,-360.3,360.3,-564.94,295.75,-253.72,253.72,-497.15,221.01,-109.33,110.73,-419.3,Upgrade
6,Operating Expenses,-,1006,719.3,1491,821.4,1004,622.94,956.27,446.96,645.71,360.3,1053,295.75,441.24,253.72,568.45,221.01,316.8,110.73,556.53,Upgrade
7,Operating Income,1289,341.93,558.22,-352.55,655.07,497.33,707.32,-28.9,432.14,299.79,509.49,-472.22,298.4,152.06,368.12,-136.7,277.92,306.32,296.24,-219.55,Upgrade
8,Interest Expense,-,-113.33,-,-163.96,-,-73.92,-,-130.53,-,-72.56,-,-120.66,-,-55.25,-,-132.28,-,-75.16,-,-85.47,Upgrade
9,Interest & Investment Income,-,84.29,-,193.26,-,73.32,-,59.15,-,33.41,-,50.65,-,26.19,-,36.17,-,19.36,-,58.19,Upgrade
10,Currency Exchange Gain (Loss),-,4.48,-,-17.36,-,-33.22,-,2.62,-,20.48,-,5.23,-,0.59,-,-31.36,-,-0.39,-,19.92,Upgrade
11,Other Non Operating Income (Expenses),-747.31,244.46,-,438.05,-,237.64,-,443.79,-,165.51,-,380.86,-,196.63,-,239.78,-,114.99,-,297.5,Upgrade
