,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,-,4472,-,3241,-,5223,-,2690,-,1771,-,1349,-,1850,-,941.45,-,1040,-,1103,Upgrade
1,Short-Term Investments,-,353.34,-,431.03,-,897.5,-,270.11,-,259.97,-,339.33,-,249.38,-,130.88,-,173.05,-,145.38,Upgrade
2,Trading Asset Securities,-,2158,-,2160,-,2249,-,2088,-,3341,-,3680,-,3232,-,4024,-,4715,-,3276,Upgrade
3,Cash & Short-Term Investments,6983,6983,5833,5833,8369,8369,5189,5048,5372,5372,5338,5369,5332,5332,5096,5096,5928,5928,4380,4525,Upgrade
4,Cash Growth,-16.56%,-16.56%,12.40%,15.55%,55.81%,55.81%,-2.79%,-5.98%,0.75%,0.75%,4.74%,5.35%,-10.06%,-10.06%,16.36%,12.62%,165.95%,165.95%,93.11%,99.52%,Upgrade
5,Accounts Receivable,-,11570,-,9819,-,10770,-,7496,-,7019,-,5014,-,4569,-,3902,-,4080,-,3059,Upgrade
6,Receivables,-,11587,-,9835,-,10747,-,7509,-,7031,-,5003,-,4843,-,3999,-,4201,-,3379,Upgrade
7,Inventory,-,3602,-,3432,-,3385,-,3283,-,2571,-,2529,-,1784,-,1821,-,1098,-,1438,Upgrade
8,Other Current Assets,-,1936,-,1678,-,1314,-,1352,-,1369,-,1316,-,1213,-,1100,-,1064,-,995.64,Upgrade
9,Total Current Assets,-,24108,-,20778,-,23816,-,17191,-,16343,-,14217,-,13172,-,12016,-,12291,-,10338,Upgrade
10,"Property, Plant & Equipment",-,8947,-,8664,-,6833,-,5339,-,4573,-,4428,-,4176,-,3731,-,3394,-,3440,Upgrade
11,Long-Term Investments,-,83.73,-,66.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Goodwill,-,2538,-,2537,-,2537,-,1130,-,1130,-,1130,-,1130,-,1130,-,1130,-,1130,Upgrade
13,Other Intangible Assets,-,1355,-,1343,-,1416,-,17.39,-,17.39,-,19.3,-,20.25,-,-,-,-,-,-,Upgrade
14,Long-Term Accounts Receivable,-,806.61,-,1146,-,1065,-,954.2,-,675.27,-,695.19,-,348.92,-,282.39,-,144.39,-,145.97,Upgrade
15,Long-Term Deferred Tax Assets,-,325.39,-,336.06,-,297.31,-,297.81,-,301.74,-,286.85,-,281,-,295.59,-,282.51,-,348.49,Upgrade
16,Long-Term Deferred Charges,-,-,-,65.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Other Long-Term Assets,-,26.31,-,27.75,-,22.99,-,24.38,-,101.45,-,9.65,-,9.65,-,9.65,-,148.55,-,144.69,Upgrade
18,Total Assets,-,38190,-,34963,-,35987,-,24953,-,23141,-,20785,-,19137,-,17464,-,17390,-,15546,Upgrade
19,Accounts Payable,-,8650,-,8098,-,8766,-,6646,-,5458,-,4422,-,3453,-,2893,-,2377,-,1832,Upgrade
20,Accrued Expenses,-,808.14,-,983.54,-,124.53,-,287.11,-,95.17,-,81.3,-,44.87,-,60.95,-,86.94,-,61.28,Upgrade
21,Short-Term Debt,-,3435,-,2653,-,1765,-,954.22,-,2867,-,1687,-,1408,-,2645,-,3874,-,2509,Upgrade
22,Current Portion of Long-Term Debt,-,-,-,-,-,1.67,-,1.11,-,1.69,-,6.01,-,7.04,-,5.41,-,5.57,-,3.86,Upgrade
23,Current Portion of Leases,-,36.29,-,28.29,-,24.12,-,-,-,-,-,-,-,-,-,-,-,1.72,-,3.39,Upgrade
24,Current Income Taxes Payable,-,204.83,-,394.65,-,203.65,-,298.05,-,226.66,-,185.22,-,256.18,-,196.53,-,260.82,-,253.42,Upgrade
25,Current Unearned Revenue,-,1858,-,1708,-,1569,-,1752,-,1499,-,1758,-,1549,-,1044,-,729.72,-,685.04,Upgrade
