,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,333.12,386.74,373.1,366.76,352.73,580.44,603.03,633.4,542.55,840.1,Upgrade
1,Revenue Growth (YoY),-10.71%,5.45%,5.77%,-36.81%,-41.51%,-8.36%,11.15%,-24.60%,-17.38%,5.46%,Upgrade
2,Cost of Revenue,262.6,305.88,331.99,239.06,338.07,527.46,506.72,459.88,499.88,673.23,Upgrade
3,Gross Profit,70.52,80.86,41.11,127.7,14.67,52.99,96.31,173.52,42.67,166.87,Upgrade
4,"Selling, General & Admin",48.75,33.7,56.64,52.29,40.92,59.36,42.43,96.14,67.3,80.06,Upgrade
5,Other Operating Expenses,-1.52,1.26,-6.92,-11.69,-0.38,-9.2,-5.27,-6.39,-8.47,-22.13,Upgrade
6,Operating Expenses,47.23,34.96,49.71,40.6,40.54,50.17,37.16,89.75,58.83,57.92,Upgrade
7,Operating Income,23.29,45.9,-8.6,87.1,-25.88,2.82,59.15,83.77,-16.16,108.95,Upgrade
8,Interest Expense,-0.04,-,-0.05,-0.04,-0.05,-0.07,-0.08,-0.05,-0.01,-,Upgrade
9,Interest & Investment Income,17.75,19.05,12.9,8.75,5.22,6.78,7.29,7.77,6.5,6.45,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-0,-0.21,-,-,-1.87,Upgrade
11,Currency Exchange Gain (Loss),-0.88,-0.92,0.37,-1.39,0.83,0.19,0.1,0.28,-0.26,-0.03,Upgrade
12,Other Non Operating Income (Expenses),-,0.12,-0.12,-0.01,-0.02,-0.01,-0.02,-0.02,-0.03,-0.05,Upgrade
13,EBT Excluding Unusual Items,40.12,64.15,4.5,94.41,-19.9,9.71,66.22,91.76,-9.96,113.45,Upgrade
14,Gain (Loss) on Sale of Investments,-2.43,-0.26,-8.37,-8.3,-4.87,-21.13,-0.21,10.34,47.44,35.1,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,68.15,-,-,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,1.12,-,-,-,-,-,-,-,-,Upgrade
17,Pretax Income,37.69,65.01,64.29,86.11,-24.77,-11.43,66.01,102.09,37.48,148.55,Upgrade
18,Income Tax Expense,7.89,11.03,21.73,22.59,-2.27,-6.88,25.18,27.1,25.16,24.48,Upgrade
19,Earnings From Continuing Operations,29.8,53.99,42.56,63.52,-22.5,-4.55,40.82,74.99,12.32,124.07,Upgrade
20,Minority Interest in Earnings,0.08,0.32,-0.09,0.27,0.06,0.96,-0.16,-0.17,0.07,-0.88,Upgrade
21,Net Income,29.88,54.31,42.47,63.79,-22.44,-3.58,40.66,74.82,12.39,123.2,Upgrade
22,Net Income to Common,29.88,54.31,42.47,63.79,-22.44,-3.58,40.66,74.82,12.39,123.2,Upgrade
23,Net Income Growth,-29.65%,-14.87%,-,-,-,-,228.21%,-39.26%,-,206.11%,Upgrade
24,Shares Outstanding (Basic),462,462,462,460,464,462,465,475,489,491,Upgrade
25,Shares Outstanding (Diluted),462,462,462,460,464,462,465,475,489,491,Upgrade
26,Shares Change (YoY),-,0.43%,-0.43%,-0.48%,-0.38%,-2.70%,-4.80%,-3.27%,-1.14%,-1.99%,Upgrade
27,EPS (Basic),0.06,0.12,0.09,0.14,-0.05,-0.01,0.09,0.16,0.03,0.25,Upgrade
28,EPS (Diluted),0.06,0.12,0.09,0.14,-0.05,-0.01,0.09,0.16,0.03,0.25,Upgrade
29,EPS Growth,-29.65%,-15.23%,-,-,-,-,248.00%,-37.21%,-,214.40%,Upgrade
30,Free Cash Flow,88.02,-25.27,46.12,-6.05,-3.82,5.16,36.87,135.6,154.13,106.01,Upgrade
31,Free Cash Flow Per Share,0.19,-0.05,0.10,-0.01,-0.01,0.01,0.08,0.29,0.32,0.22,Upgrade
32,Operating Margin,6.99%,11.87%,-2.31%,23.75%,-7.34%,0.49%,9.81%,13.23%,-2.98%,12.97%,Upgrade
33,Profit Margin,8.97%,14.04%,11.38%,17.39%,-6.36%,-0.62%,6.74%,11.81%,2.28%,14.66%,Upgrade
34,Free Cash Flow Margin,26.42%,-6.53%,12.36%,-1.65%,-1.08%,0.89%,6.11%,21.41%,28.41%,12.62%,Upgrade
35,EBITDA,33.8,56.97,3.34,99.33,-13.91,14.79,71.14,97.12,-2.68,124.7,Upgrade
36,D&A For EBITDA,10.51,11.07,11.94,12.23,11.97,11.97,11.99,13.35,13.48,15.75,Upgrade
37,EBIT,23.29,45.9,-8.6,87.1,-25.88,2.82,59.15,83.77,-16.16,108.95,Upgrade
