,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1093,744.32,765.95,685.67,491.46,420.65,387.51,680.31,455.91,-,202.62,303.17,248.52,245.38,268.73,385.95,479.18,617.26,711.09,881.68,Upgrade
1,Short-Term Investments,-,-,-,-,-,27.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,180,180.05,Upgrade
3,Cash & Short-Term Investments,1093,744.32,765.95,685.67,491.46,447.83,387.51,680.31,455.91,-,202.62,303.17,248.52,245.38,268.73,385.95,479.18,617.26,891.09,1062,Upgrade
4,Cash Growth,122.30%,66.21%,97.66%,0.79%,7.80%,-,91.25%,124.40%,83.46%,-,-24.60%,-21.45%,-48.14%,-60.25%,-69.84%,-63.65%,-61.60%,-62.59%,-40.24%,-57.50%,Upgrade
5,Accounts Receivable,1769,1712,1625,1933,2131,2121,2171,2216,2420,-,2543,2917,1747,1751,1637,1932,1594,1540,2044,2450,Upgrade
6,Other Receivables,327.04,1052,1035,1307,870.08,941.17,997.87,1034,794.84,-,595.43,915.24,638.22,716.2,744.92,800.47,892.09,849.25,1168,1156,Upgrade
7,Receivables,2096,2764,2660,3240,3001,3062,3169,3250,3214,-,3138,3832,2385,2467,2382,2733,2486,2389,3212,3607,Upgrade
8,Inventory,81.41,76.4,72.46,39.11,43.63,41.3,39.27,49.64,56.91,-,78.29,36.53,-,-,-,-,-,-,390.14,321.54,Upgrade
9,Prepaid Expenses,-,-,-,0.99,-,-,-,0.12,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,610.01,81.91,81.77,47.04,158.38,148.04,142.01,145.14,143.43,-,121.75,144.06,174.39,164.46,185.45,208.12,120.17,185.49,198.48,232.11,Upgrade
11,Total Current Assets,3880,3667,3580,4013,3695,3700,3738,4125,3871,-,3541,4316,2808,2877,2836,3327,3085,3192,4692,5222,Upgrade
