,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1438,1188,1564,1532,1699,1652,1774,1717,1772,1867,Upgrade
1,Short-Term Investments,226.04,327.05,162.45,273.9,117.1,441.43,-,168.13,-,150.38,Upgrade
2,Trading Asset Securities,0.53,-,2.51,-,2.29,-,1.3,-,1.56,-,Upgrade
3,Cash & Short-Term Investments,1665,1516,1729,1806,1818,2094,1775,1885,1774,2018,Upgrade
4,Cash Growth,-3.72%,-16.06%,-4.90%,-13.76%,2.43%,11.07%,0.10%,-6.57%,18.40%,-2.69%,Upgrade
5,Accounts Receivable,3280,3601,3934,3975,4296,4226,4228,4265,3898,4155,Upgrade
6,Other Receivables,-,54.87,-,58.48,-,105.99,-,246.38,-,290.59,Upgrade
7,Receivables,3280,3656,3934,4034,4296,4332,4228,4511,3898,4445,Upgrade
8,Inventory,1162,1324,1120,1448,1388,1356,1406,1276,1426,1191,Upgrade
9,Prepaid Expenses,310.63,204.74,448,211.37,498.64,324.72,631.06,421.3,741.08,349.93,Upgrade
10,Other Current Assets,90.55,131.21,69.33,118.56,115.43,111,141.06,135.18,151.7,169.18,Upgrade
11,Total Current Assets,6507,6831,7301,7617,8117,8218,8182,8229,7990,8173,Upgrade
12,"Property, Plant & Equipment",1131,1265,1306,1380,1424,1565,1566,1641,1454,1574,Upgrade
13,Long-Term Investments,118.12,299.76,381.29,523.44,531.63,429.11,100.4,81.27,41.16,41.9,Upgrade
14,Goodwill,232.91,232.91,242.77,242.77,242.77,242.77,253.08,253.08,253.08,253.08,Upgrade
15,Other Intangible Assets,680.4,472.03,687.37,499.68,750.12,510.8,857.21,521.41,877.1,536.39,Upgrade
16,Long-Term Deferred Tax Assets,39.36,43.03,45.36,59.58,212.99,225.61,205.24,213.28,181.65,204.06,Upgrade
17,Long-Term Deferred Charges,-,241.93,-,226.47,-,295.47,-,360.16,-,323.47,Upgrade
18,Other Long-Term Assets,21.18,23.34,25.17,27.08,30.56,26.2,34.98,26.37,61.43,71.53,Upgrade
19,Total Assets,8730,9409,9989,10576,11309,11513,11198,11325,10858,11177,Upgrade
20,Accounts Payable,3239,3634,3900,4052,4373,4545,3950,4031,3762,4026,Upgrade
21,Accrued Expenses,-,203.81,-,206.75,-,237.68,-,194.1,-,153.79,Upgrade
22,Current Portion of Long-Term Debt,822.77,954.1,968.03,751.99,851.8,644.74,1390,972.17,542.85,115.09,Upgrade
23,Current Portion of Leases,-,39.77,-,33.81,-,34.08,-,54.03,-,43.26,Upgrade
24,Current Income Taxes Payable,79.47,78.26,95.47,71.41,82.23,73.53,83.09,78.65,85.23,82.84,Upgrade
25,Current Unearned Revenue,-,114.16,-,110.86,-,96.4,-,99.8,-,111.56,Upgrade
26,Other Current Liabilities,593.19,242.77,663.5,290.37,669.83,330.36,674.06,571.25,765.18,857.61,Upgrade
27,Total Current Liabilities,4734,5267,5627,5517,5977,5962,6098,6001,5155,5390,Upgrade
28,Long-Term Debt,312.59,87.96,261.2,864.03,1086,1143,280.74,522.21,920.6,1643,Upgrade
29,Long-Term Leases,40.14,42.59,39.56,47.21,44.73,60.3,74.78,103.59,67.34,94.41,Upgrade
30,Long-Term Unearned Revenue,19.11,20.11,20.32,15.86,-,-,-,-,-,-,Upgrade
31,Long-Term Deferred Tax Liabilities,143.61,164.99,173.44,167.15,158.69,164.06,147.32,148.5,148.32,152.42,Upgrade
32,Total Liabilities,5249,5583,6121,6611,7266,7329,6601,6775,6292,7280,Upgrade
33,Common Stock,276.28,276.58,277.79,278.02,277.96,277.89,275.79,275.06,274.13,248.6,Upgrade
34,Additional Paid-In Capital,1468,1469,1462,1486,1485,1484,1449,1437,1421,715.77,Upgrade
35,Retained Earnings,1592,1702,1837,1753,1679,1588,2088,2174,2435,2413,Upgrade
36,Treasury Stock,-22.91,-22.82,-34.54,-22.82,-22.82,-22.82,-22.82,-22.82,-22.82,-22.82,Upgrade
37,Comprehensive Income & Other,-38.71,156.6,84.71,233.57,365.06,447.9,350.25,243.21,-14.99,106.83,Upgrade
38,Total Common Equity,3274,3582,3627,3728,3785,3775,4140,4107,4093,3461,Upgrade
39,Minority Interest,206.52,244.84,240.54,236.42,258.19,409.1,457.35,443.12,473.83,435.81,Upgrade
40,Shareholders' Equity,3481,3826,3868,3965,4043,4184,4598,4550,4567,3897,Upgrade
41,Total Liabilities & Equity,8730,9409,9989,10576,11309,11513,11198,11325,10858,11177,Upgrade
42,Total Debt,1176,1124,1269,1697,1982,1882,1746,1652,1531,1896,Upgrade
43,Net Cash (Debt),489.39,391.09,460.45,108.54,-163.82,211.77,29.35,232.91,242.81,121.77,Upgrade
