,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,1800,1791,1848,2031,1674,1780,1859,2145,1359,1185,Upgrade
1,Revenue Growth (YoY),-2.58%,-11.83%,10.41%,14.07%,-9.98%,-16.99%,36.78%,81.00%,16.41%,-5.67%,Upgrade
2,Cost of Revenue,1240,1212,1276,1379,1137,1178,1282,1551,991.39,857.76,Upgrade
3,Gross Profit,560.42,578.55,572.19,651.95,536.76,602.81,577.48,594.1,368.02,327.13,Upgrade
4,"Selling, General & Admin",391.92,413.27,383.43,439.5,340.5,410.38,338.05,379.28,264.16,245.52,Upgrade
5,Other Operating Expenses,-,3.56,-,1.83,-,-,-,-,-,-,Upgrade
6,Operating Expenses,391.92,416.83,383.43,441.33,340.5,408.35,338.05,381,264.16,244.85,Upgrade
7,Operating Income,168.51,161.71,188.75,210.62,196.26,194.46,239.43,213.1,103.86,82.29,Upgrade
8,Interest Expense,-5.08,-6.42,-7.24,-8.75,-5.87,-6.89,-5.15,-4.83,-5.37,-6.34,Upgrade
9,Interest & Investment Income,13.33,18.65,12.76,8.16,6.79,12.61,6.12,3.69,8.28,7.48,Upgrade
10,Earnings From Equity Investments,10.36,0.61,13.7,2.6,10.29,7.62,7.59,4.19,4.96,1.62,Upgrade
11,Currency Exchange Gain (Loss),0.16,0.08,0.2,0.46,0.53,5.49,-0.93,6.17,-0.06,0.95,Upgrade
12,Other Non Operating Income (Expenses),-1.82,15.79,5.41,8.56,6,53.97,1.87,9.77,-1.52,-17.53,Upgrade
13,EBT Excluding Unusual Items,185.46,190.43,213.58,221.65,214,267.28,248.93,232.09,110.15,68.46,Upgrade
14,Gain (Loss) on Sale of Investments,1.07,-11.1,1.51,0.96,-2.67,1.68,-0.45,0.79,2.22,-0.55,Upgrade
15,Gain (Loss) on Sale of Assets,-,-0.89,-,1.62,-,-4.05,-,0.53,-1.19,-1.13,Upgrade
16,Asset Writedown,-0.51,0.67,-0.41,0.38,-0.32,0.7,-0.7,19.41,-19.41,-16.6,Upgrade
17,Other Unusual Items,-,2.7,-,2.86,1.58,0.07,-0.02,0.29,10.85,-0.06,Upgrade
18,Pretax Income,186.02,181.8,214.68,227.47,212.59,265.67,247.76,253.11,102.63,50.12,Upgrade
19,Income Tax Expense,66.63,69.35,75.97,83.21,61.33,69.82,80.65,78.09,45.02,11.44,Upgrade
20,Earnings From Continuing Operations,119.38,112.45,138.7,144.26,151.26,195.86,167.12,175.02,57.61,38.68,Upgrade
21,Minority Interest in Earnings,0.01,0,-0.66,-0.07,-0.02,0.1,-0.5,0.14,0.49,-0.1,Upgrade
22,Net Income,119.4,112.45,138.04,144.19,151.24,195.96,166.62,175.16,58.1,38.58,Upgrade
23,Net Income to Common,119.4,112.45,138.04,144.19,151.24,195.96,166.62,175.16,58.1,38.58,Upgrade
24,Net Income Growth,-13.51%,-22.02%,-8.73%,-26.42%,-9.23%,11.87%,186.79%,354.05%,-5.88%,-47.94%,Upgrade
25,Shares Outstanding (Basic),487,487,487,487,487,487,487,510,570,570,Upgrade
26,Shares Outstanding (Diluted),487,487,487,487,487,487,487,510,570,570,Upgrade
27,Shares Change (YoY),-,-,-,-,-,-4.50%,-14.55%,-10.53%,-,-0.01%,Upgrade
28,EPS (Basic),0.24,0.23,0.28,0.30,0.31,0.40,0.34,0.34,0.10,0.07,Upgrade
29,EPS (Diluted),0.24,0.23,0.28,0.30,0.31,0.40,0.34,0.34,0.10,0.07,Upgrade
30,EPS Growth,-13.51%,-22.02%,-8.73%,-26.42%,-9.23%,17.15%,235.64%,407.47%,-5.86%,-47.93%,Upgrade
31,Free Cash Flow,223.19,90.36,203.15,135.05,239.96,345.21,314.63,357.71,255.82,1.86,Upgrade
32,Free Cash Flow Per Share,0.46,0.19,0.42,0.28,0.49,0.71,0.65,0.70,0.45,0.00,Upgrade
33,Dividend Per Share,0.061,0.058,0.070,0.075,0.078,0.100,0.086,0.120,0.028,0.080,Upgrade
34,Dividend Growth,-12.86%,-22.67%,-10.26%,-25.00%,-9.30%,-16.67%,207.14%,50.00%,0%,0%,Upgrade
35,Operating Margin,9.36%,9.03%,10.21%,10.37%,11.72%,10.92%,12.88%,9.94%,7.64%,6.94%,Upgrade
36,Profit Margin,6.63%,6.28%,7.47%,7.10%,9.04%,11.01%,8.96%,8.17%,4.27%,3.26%,Upgrade
37,Free Cash Flow Margin,12.40%,5.05%,10.99%,6.65%,14.34%,19.39%,16.92%,16.68%,18.82%,0.16%,Upgrade
38,EBITDA,197.19,188.3,212.66,233.34,217.14,218.96,253.18,226.71,120.02,103.64,Upgrade
39,D&A For EBITDA,28.68,26.59,23.9,22.72,20.89,24.5,13.75,13.61,16.16,21.35,Upgrade
40,EBIT,168.51,161.71,188.75,210.62,196.26,194.46,239.43,213.1,103.86,82.29,Upgrade
