,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1820,1508,1830,1741,1964,-,1777,-,1701,-,Upgrade
1,Revenue Growth (YoY),-0.56%,-13.40%,-6.79%,-,10.53%,-,4.42%,-,-8.53%,-,Upgrade
2,"Selling, General & Admin",415.48,346.88,434.65,423.15,430.76,-,481.38,-,528.53,-,Upgrade
3,Other Operating Expenses,1306,1164,1317,1374,1470,-,1335,-,1269,-,Upgrade
4,Total Operating Expenses,1722,1510,1751,1797,1901,-,1817,-,1798,-,Upgrade
5,Operating Income,98.61,-2.5,78.99,-56.05,62.84,-,-39.97,-,-96.62,-,Upgrade
6,Interest Expense,-57.84,-62.81,-44.54,-56.82,-25.68,-,-25.2,-,-38.73,-,Upgrade
7,Interest Income,137.34,137,131.37,110.68,172.68,-,129.73,-,100.95,-,Upgrade
8,Net Interest Expense,79.5,74.19,86.83,53.86,147,-,104.54,-,62.22,-,Upgrade
9,Income (Loss) on Equity Investments,257,204.22,348.17,162.73,294.27,-,350.44,-,222.55,-,Upgrade
10,Currency Exchange Gain (Loss),-1.11,4.36,-22.14,-39.43,-25.61,-,16.1,-,-34.04,-,Upgrade
11,Other Non-Operating Income (Expenses),-13.47,55.86,-4.25,79.14,-18.73,-,-18.08,-,29.27,-,Upgrade
12,EBT Excluding Unusual Items,420.53,336.12,487.61,200.25,459.76,-,413.02,-,183.38,-,Upgrade
13,Gain (Loss) on Sale of Investments,-4.96,-11.61,29.26,-15.24,-47.66,-,-3.13,-,23.75,-,Upgrade
14,Gain (Loss) on Sale of Assets,1.22,249.85,-0.14,-40.45,0.04,-,-0.07,-,-1.16,-,Upgrade
15,Asset Writedown,-,-8.56,-,-3.26,-,-,-,-,-10.41,-,Upgrade
16,Other Unusual Items,-,-,-,0.6,-,-,-,-,-,-,Upgrade
17,Pretax Income,416.8,565.8,516.72,141.9,412.14,-,409.82,-,195.56,-,Upgrade
18,Income Tax Expense,32.47,65.58,34.41,9.69,40.2,-,25.3,-,22.8,-,Upgrade
19,Earnings From Continuing Ops.,384.33,500.22,482.31,132.21,371.94,-,384.52,-,172.76,-,Upgrade
20,Earnings From Discontinued Ops.,-,-,-,-,-,-,-40.34,-,-,-,Upgrade
21,Net Income to Company,384.33,500.22,482.31,132.21,371.94,-,344.17,-,172.76,-,Upgrade
22,Minority Interest in Earnings,-96.25,-236.1,-110.8,-46.52,-99.47,-,-80.27,-,-58.21,-,Upgrade
23,Net Income,288.08,264.13,371.51,85.69,272.48,-,263.9,-,114.55,-,Upgrade
24,Net Income to Common,288.08,264.13,371.51,85.69,272.48,-,263.9,-,114.55,-,Upgrade
25,Net Income Growth,-22.46%,208.25%,36.35%,-,3.25%,-,130.39%,-,-68.24%,-,Upgrade
26,Shares Outstanding (Basic),1073,1073,1073,1073,1073,-,1073,-,1073,-,Upgrade
27,Shares Outstanding (Diluted),1073,1073,1073,1073,1073,-,1073,-,1073,-,Upgrade
28,EPS (Basic),0.27,0.25,0.35,0.08,0.25,-,0.25,-,0.11,-,Upgrade
29,EPS (Diluted),0.27,0.25,0.35,0.08,0.25,-,0.25,-,0.11,-,Upgrade
30,EPS Growth,-22.47%,208.52%,36.34%,-,3.25%,-,130.38%,-,-68.24%,-,Upgrade
31,Free Cash Flow,-346.11,552.68,-960.31,-250.89,295.75,-,-104.72,-,395.68,-,Upgrade
32,Free Cash Flow Per Share,-0.32,0.52,-0.90,-0.23,0.28,-,-0.10,-,0.37,-,Upgrade
33,Dividend Per Share,0.052,0.088,0.035,0.055,0.035,-,0.035,-,0.030,-,Upgrade
34,Dividend Growth,50.14%,60.00%,0%,-,0%,-,15.00%,-,-7.98%,-,Upgrade
35,Profit Margin,15.83%,17.52%,20.30%,4.92%,13.87%,-,14.85%,-,6.73%,-,Upgrade
36,Free Cash Flow Margin,-19.01%,36.65%,-52.46%,-14.41%,15.06%,-,-5.89%,-,23.26%,-,Upgrade
37,EBITDA,204.97,84.73,182.51,21.36,157.65,-,70.88,-,-26.78,-,Upgrade
38,D&A For EBITDA,106.37,87.23,103.52,77.42,94.8,95.38,110.85,132.12,69.84,102.01,Upgrade
39,EBIT,98.61,-2.5,78.99,-56.05,62.84,-,-39.97,-,-96.62,-,Upgrade
