,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,3847,4461,2467,3661,4595,3999,3427,4331,3397,3097,Upgrade
1,Short-Term Investments,1890,1927,2504,2498,2714,2844,2427,2115,1987,2258,Upgrade
2,Trading Asset Securities,791.46,519.92,410.45,487.56,428.99,401.05,716.11,714.2,410.23,468.46,Upgrade
3,Accounts Receivable,1765,1694,1801,1549,1479,1485,1453,1594,935.09,1474,Upgrade
4,Other Receivables,480.54,342.22,1100,206.57,265.63,757.41,693.94,238.72,13.21,523.02,Upgrade
5,Inventory,389.3,318.69,336.35,340.27,409.29,444.34,1173,1032,313.79,1106,Upgrade
6,Prepaid Expenses,-,-,-,-,-,-,-,-,136.33,-,Upgrade
7,Restricted Cash,144.36,216.87,473.87,178.85,131.36,118.99,152.75,140.57,181.49,329.67,Upgrade
8,Other Current Assets,1241,1180,1083,1134,653.89,702.02,1641,1176,3862,1283,Upgrade
9,Total Current Assets,10549,10659,10176,10056,10677,10752,11684,11341,11236,10539,Upgrade
10,"Property, Plant & Equipment",2598,2585,2616,2755,3032,3178,3504,3507,2525,3472,Upgrade
11,Goodwill,68.27,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,48.41,0.83,0.81,1.08,1.26,1.45,24.87,16.35,9.52,9.85,Upgrade
13,Long-Term Investments,8448,8579,8438,8025,8533,9098,8687,8624,8280,8242,Upgrade
14,Long-Term Deferred Tax Assets,75.16,88.39,74.37,80.85,63.77,62.29,52.19,56.24,40.9,47.21,Upgrade
15,Long-Term Accounts Receivable,111.77,15.07,14.66,127.25,116.58,121.82,118.48,89.27,-,-,Upgrade
16,Other Long-Term Assets,234.49,365.16,215.3,221.16,272.05,243.83,242.28,245.19,242.47,246.76,Upgrade
17,Total Assets,22135,22293,21535,21266,22695,23458,24313,23879,22334,22556,Upgrade
18,Accounts Payable,755.07,701.42,978.04,1048,1039,737.79,1770,1643,751.61,1423,Upgrade
19,Accrued Expenses,-,678.42,-,683.91,-,727.68,-,520.87,-,623.79,Upgrade
20,Short-Term Debt,-,-,-,-,-,-,-,-,-,22.32,Upgrade
21,Current Portion of Long-Term Debt,259.65,100,100,-,2291,2302,301.68,339.3,-,371.23,Upgrade
22,Current Unearned Revenue,513.72,632.44,618.02,742.57,717.61,897.18,1444,1411,712.35,1342,Upgrade
23,Current Portion of Leases,1.53,5.53,8.85,8.32,0.89,4.5,7.26,7.26,0.69,4.9,Upgrade
24,Current Income Taxes Payable,73.54,93.61,75.16,82.9,80.45,86.03,75.81,122.46,49.13,78.34,Upgrade
25,Other Current Liabilities,1367,616.45,1242,537.64,1318,575.36,1108,537.71,2854,570.34,Upgrade
26,Total Current Liabilities,2971,2828,3022,3103,5448,5331,4707,4581,4368,4435,Upgrade
27,Long-Term Debt,1713,1711,1708,1565,-,-,1993,1990,1987,1985,Upgrade
28,Long-Term Leases,6.54,5.02,5.56,10.26,7.87,8.91,9.04,12.39,7.37,7.35,Upgrade
29,Long-Term Deferred Tax Liabilities,169.68,236.23,200.54,158.99,173.15,242.61,239.35,254.34,215.57,236.49,Upgrade
30,Total Liabilities,4860,4780,4936,4837,5629,5582,6949,6839,6577,6664,Upgrade
31,Common Stock,5136,5136,5136,5136,5136,5136,5136,5136,5136,5136,Upgrade
32,Retained Earnings,7854,8527,7487,7986,7144,7723,6777,7349,6457,7296,Upgrade
33,Comprehensive Income & Other,-483.1,-1128,-552.92,-1106,175.55,39.07,594.47,-223.83,-363.92,-1070,Upgrade
34,Total Common Equity,12507,12535,12070,12016,12456,12899,12507,12262,11229,11362,Upgrade
35,Minority Interest,4767,4978,4529,4413,4610,4977,4857,4779,4528,4529,Upgrade
36,Shareholders' Equity,17274,17513,16599,16429,17066,17876,17365,17041,15757,15892,Upgrade
37,Total Liabilities & Equity,22135,22293,21535,21266,22695,23458,24313,23879,22334,22556,Upgrade
38,Total Debt,1981,1821,1823,1583,2300,2316,2311,2349,1995,2391,Upgrade
39,Net Cash (Debt),4548,5087,3559,5064,5437,4928,4260,4811,3799,3432,Upgrade
40,Net Cash Growth,27.78%,0.45%,-34.54%,2.75%,27.64%,2.45%,12.12%,40.15%,4.28%,-18.40%,Upgrade
41,Net Cash Per Share,4.24,4.74,3.32,4.72,5.07,-,3.97,-,3.54,-,Upgrade
42,Filing Date Shares Outstanding,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,Upgrade
43,Total Common Shares Outstanding,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,Upgrade
44,Working Capital,7579,7831,7154,6953,5229,5421,6977,6760,6869,6104,Upgrade
45,Book Value Per Share,11.66,11.68,11.25,11.20,11.61,12.02,11.66,11.43,10.47,10.59,Upgrade
46,Tangible Book Value,12390,12534,12069,12015,12455,12897,12482,12245,11220,11353,Upgrade
47,Tangible Book Value Per Share,11.55,11.68,11.25,11.20,11.61,12.02,11.64,11.41,10.46,10.58,Upgrade
48,Buildings,-,2369,-,2398,-,2643,-,2851,-,2686,Upgrade
49,Machinery,-,2157,-,2190,-,2366,-,2488,-,2298,Upgrade
50,Construction In Progress,-,69.8,-,40.47,-,212.89,-,127.5,-,77.8,Upgrade
