,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,2242,1899,1577,1738,1609,1792,1824,1824,1588,1867,2446,Upgrade
1,Market Cap Growth,9.26%,9.26%,-2.00%,-2.99%,-11.76%,-1.76%,14.86%,-2.30%,-35.09%,-30.68%,-25.25%,Upgrade
2,Enterprise Value,2462,1790,2547,1087,783,1840,2421,1792,2316,2964,3420,Upgrade
3,PE Ratio,4.06,3.44,2.48,3.80,4.49,6.57,-,6.91,-,16.30,-,Upgrade
4,PS Ratio,0.67,0.57,0.47,0.49,0.43,0.91,-,1.03,-,1.10,-,Upgrade
5,PB Ratio,0.18,0.11,0.09,0.10,0.10,0.10,0.10,0.11,0.09,0.12,0.15,Upgrade
6,P/FCF Ratio,10.85,-,-3.87,-,-,6.06,-,-,-,4.72,-,Upgrade
7,P/OCF Ratio,5.87,-,-5.42,-,-,6.06,-,-,-,4.72,-,Upgrade
8,EV/Sales Ratio,0.74,0.54,0.76,0.30,0.21,0.94,-,1.01,-,1.74,-,Upgrade
9,EV/EBITDA Ratio,3.22,6.18,9.53,5.33,4.37,11.67,-,25.28,-,-,-,Upgrade
10,EV/EBIT Ratio,4.42,18.63,-,47.40,-,29.28,-,-,-,-,-,Upgrade
11,EV/FCF Ratio,11.92,-,-6.25,-,-,6.22,-,-,-,7.49,-,Upgrade
12,Debt / Equity Ratio,0.11,0.11,0.10,0.11,0.10,0.13,0.13,0.13,0.14,0.13,0.15,Upgrade
13,Debt / FCF Ratio,9.59,-,-4.47,-,-,7.78,-,-,-,5.04,-,Upgrade
14,Return on Capital Employed (ROCE),0.50%,0.50%,-,0.12%,-,0.36%,-,-,-,-,-,Upgrade
15,Earnings Yield,24.63%,29.08%,40.31%,26.31%,22.26%,15.21%,-,14.47%,-,6.14%,-,Upgrade
16,Earnings Yield,24.63%,29.08%,40.31%,26.31%,22.26%,15.21%,-,14.47%,-,6.14%,-,Upgrade
17,FCF Yield,9.21%,10.88%,-25.85%,-69.69%,2.79%,16.51%,-,-5.74%,-,21.20%,-,Upgrade
18,Dividend Yield,6.69%,8.14%,9.00%,6.11%,6.82%,2.41%,-,2.50%,-,2.23%,-,Upgrade
19,Total Shareholder Return,6.69%,8.14%,9.00%,6.11%,6.82%,2.41%,-,2.50%,-,2.23%,-,Upgrade
