,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,8593,8356,7077,4884,10014,8678,9422,8570,8549,5919,8468,6578,5352,5413,4625,5416,3044,3735,3138,2882,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,500,-,-,-,-,Upgrade
2,Trading Asset Securities,5.77,61.88,122.92,174.87,27.36,84.71,136.74,175.04,65.82,93.08,54.48,80.81,253.33,311.3,339.89,448.73,290.62,285.46,292.33,332.64,Upgrade
3,Cash & Short-Term Investments,8598,8418,7200,5059,10042,8763,9559,8745,8615,6012,8522,6658,5605,5724,4965,6365,3335,4020,3430,3215,Upgrade
4,Cash Growth,-14.37%,-3.94%,-24.68%,-42.15%,16.56%,45.75%,12.16%,31.33%,53.71%,5.04%,71.65%,4.62%,68.07%,42.38%,44.74%,97.99%,-6.62%,4.56%,15.96%,-32.01%,Upgrade
5,Accounts Receivable,10069,9279,9004,5786,9206,8787,9430,5625,7661,8287,6956,6994,7231,6924,7004,6411,8959,8964,12058,10813,Upgrade
6,Other Receivables,1114,1221,1038,934.71,525.56,594.23,670.49,1366,838.5,1354,710.61,472.98,2245,2697,1800,1714,3568,3180,2510,4622,Upgrade
7,Receivables,11183,10500,10042,6721,9731,9386,10100,7012,8500,9706,7667,7689,9476,9791,8803,8306,12527,12272,14568,15522,Upgrade
8,Inventory,7062,6794,7084,5851,5666,6133,6685,5866,5460,5330,6511,6018,5975,6004,6499,5556,4356,4589,5062,4449,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,2.68,-,0.27,-,43.72,-,40.83,-,43.38,-,41.18,Upgrade
10,Other Current Assets,1494,1365,1738,1510,1327,1146,1503,1166,1932,1351,1623,1272,2536,719.44,1921,1396,1705,1063,1952,959.53,Upgrade
11,Total Current Assets,28337,27077,26064,19141,26765,25428,27847,22788,24507,22402,24323,21638,23593,22281,22188,21663,21922,21987,25011,24186,Upgrade
12,"Property, Plant & Equipment",10937,10866,10946,10887,10917,11365,10836,11139,11075,11106,11228,11258,12592,13143,12858,12766,13773,14298,11617,11594,Upgrade
13,Long-Term Investments,6241,6485,6917,6818,6840,6910,7282,6921,7200,7234,7809,7857,8559,8648,8845,8470,8064,7421,7490,6861,Upgrade
14,Goodwill,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,Upgrade
15,Other Intangible Assets,4560,4669,4586,4735,4177,4031,4160,4340,4371,4054,4189,4360,4377,4513,4297,4453,4624,4739,4949,5162,Upgrade
16,Long-Term Accounts Receivable,-,-,-,-,903.25,622.23,607.95,-,707.88,1002,1088,1184,2813,3000,2855,2713,1722,1901,3080,3121,Upgrade
17,Long-Term Deferred Tax Assets,1398,1398,1405,1405,1403,1404,1393,1396,1427,1411,1418,1418,1523,1549,1478,1478,1503,1408,1378,1378,Upgrade
18,Long-Term Deferred Charges,861.82,1064,815.72,991.28,1250,1576,1256,1262,1096,1484,1122,1033,1034,1141,1112,1052,1000,1106,922.7,777.12,Upgrade
19,Other Long-Term Assets,1335,880.86,1135,893.22,337.31,79.92,328.6,656.73,212,70.26,212.93,68.01,264.01,117.9,263.84,137.96,146.11,149.27,73.42,75.5,Upgrade
20,Total Assets,53685,52455,51883,44885,52608,51431,53725,48518,50610,48779,51405,48831,54770,54408,53911,52747,52769,53024,54536,53169,Upgrade
