,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,18843,21615,17814,21599,21599,27300,27117,27779,22366,20456,18483,17022,22436,24574,22370,26105,20405,15676,11700,12357,13522,Upgrade
1,Market Cap Growth,-20.83%,-20.83%,-34.31%,-22.25%,-3.43%,33.46%,46.71%,63.19%,-0.31%,-16.76%,-17.38%,-34.79%,9.95%,56.76%,91.20%,111.26%,50.90%,22.37%,-25.99%,-20.83%,11.38%,Upgrade
2,Enterprise Value,16378,18064,15494,16238,16238,23133,22403,24598,19185,21635,18166,18062,23475,25913,24575,31233,25533,21047,23606,23676,24841,Upgrade
3,Last Close Price,2.38,2.73,2.25,2.73,2.73,3.46,3.40,3.49,2.81,2.57,2.83,2.61,3.44,3.79,3.45,4.03,3.15,2.42,1.80,1.91,2.09,Upgrade
4,PE Ratio,34.13,39.09,24.81,24.89,23.75,44.42,59.66,121.26,-,-4.00,-3.39,-3.21,-,-,38.38,31.80,-,72.66,96.32,-,-,Upgrade
5,Forward PE,20.70,10.88,10.88,10.88,10.88,10.88,10.88,10.88,10.88,10.88,10.88,10.88,10.88,10.88,10.88,10.88,10.88,10.88,10.88,10.88,10.88,Upgrade
6,PS Ratio,0.39,0.44,0.35,0.40,0.39,0.51,0.52,0.57,0.48,0.45,0.40,0.33,0.41,0.41,0.36,0.41,0.35,0.29,0.24,0.29,0.29,Upgrade
7,PB Ratio,1.29,1.46,1.20,1.47,1.50,1.91,1.92,2.01,1.63,1.48,1.74,1.59,2.14,1.56,1.39,1.65,1.32,1.01,0.76,0.83,0.89,Upgrade
8,P/TBV Ratio,2.15,2.15,1.78,2.18,2.28,2.76,2.75,2.95,2.42,2.18,2.85,2.64,3.68,2.15,1.94,2.26,1.86,1.44,1.11,1.24,1.35,Upgrade
9,P/FCF Ratio,-,-,-8.92,-,-,19.99,-,-58.52,-,-13.17,-,1389.18,-,-,6.82,-,2.95,2.65,2.07,-,5.67,Upgrade
10,P/OCF Ratio,-,-,-31.45,-,-,9.82,11.52,25.90,25.71,33.34,-,8.32,29.35,-,4.39,-,2.35,1.97,1.52,-,2.80,Upgrade
11,EV/Sales Ratio,0.33,0.37,0.30,0.30,0.29,0.43,0.43,0.50,0.41,0.47,0.39,0.35,0.43,0.43,0.39,0.48,0.44,0.39,0.49,0.56,0.53,Upgrade
12,EV/EBITDA Ratio,20.16,14.04,12.76,10.72,-,12.24,12.28,15.58,10.78,12.14,11.61,12.55,17.43,9.06,12.43,11.52,12.38,-,17.36,-,-,Upgrade
13,EV/EBIT Ratio,86.50,70.94,474.44,96.11,-,95.17,272.48,-177.60,-,-,-55.48,-31.62,-,-,-,38.52,62.00,-,-65.59,-,-,Upgrade
14,EV/FCF Ratio,-3.99,-,-7.75,-,-,16.94,-,-51.82,-,-13.93,-,1473.99,-,-,7.49,-,3.69,3.55,4.17,-,10.42,Upgrade
