,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7743,9895,6070,7094,8222,8641,8061,8657,8899,8561,9560,10624,10898,11285,11253,11564,12197,13446,12894,12894,15570,Upgrade
1,Market Cap Growth,14.51%,14.51%,-24.70%,-18.06%,-7.61%,0.94%,-15.68%,-18.51%,-18.34%,-24.14%,-15.04%,-8.13%,-10.65%,-16.07%,-12.73%,-10.31%,-21.67%,-4.49%,-17.01%,-32.05%,13.07%,Upgrade
2,Enterprise Value,14710,17185,13905,14459,15588,15966,15512,16138,17206,18424,19644,19393,21444,20655,21663,21071,21783,20075,22132,21083,23709,Upgrade
3,Last Close Price,4.86,6.20,3.75,4.38,5.07,5.33,4.97,5.25,5.39,5.19,5.79,6.21,6.37,6.60,6.58,6.48,6.83,7.53,7.22,6.99,8.45,Upgrade
4,PE Ratio,-,-77.60,-68.31,2931.45,-,29.67,25.04,21.80,-,12.93,11.47,9.46,-,7.61,7.16,8.31,9.02,10.16,9.57,9.60,11.81,Upgrade
5,Forward PE,-,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.63,8.30,7.60,6.86,7.12,7.65,7.73,8.01,8.29,9.26,9.01,7.57,9.62,Upgrade
6,PS Ratio,3.08,3.90,2.35,2.80,3.40,3.90,3.37,3.33,2.96,2.54,2.56,2.66,2.52,2.36,2.40,2.42,2.79,3.32,3.33,3.41,4.09,Upgrade
7,PB Ratio,0.62,0.79,0.48,0.57,0.66,0.68,0.63,0.68,0.71,0.67,0.76,0.84,0.88,0.91,0.93,0.96,1.04,1.18,1.17,1.16,1.44,Upgrade
8,P/TBV Ratio,0.79,0.79,0.49,0.57,0.67,0.68,0.64,0.69,0.72,0.68,0.77,0.85,0.89,0.92,0.94,0.97,1.05,1.19,1.18,1.17,1.46,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-12.83,-7.41,-,-,-3.17,-,-,-,-,-,256.51,-,-10.04,Upgrade
10,P/OCF Ratio,7.78,7.78,7.20,7.72,8.41,-,2.79,3.19,3.33,3.32,6.80,6.17,7.27,-,42.28,-,-,4.39,3.67,9.72,10.51,Upgrade
11,EV/Sales Ratio,5.80,6.78,5.38,5.71,6.45,7.20,6.49,6.20,5.72,5.46,5.27,4.85,4.96,4.32,4.63,4.42,4.98,4.96,5.72,5.57,6.24,Upgrade
12,EV/EBITDA Ratio,24.70,22.31,16.51,14.08,15.20,18.57,18.16,15.39,-,11.11,10.01,9.90,10.69,9.12,9.53,8.50,9.31,10.53,11.96,12.00,13.56,Upgrade
13,EV/EBIT Ratio,36.69,31.41,23.00,18.41,20.26,27.11,26.57,21.01,-,13.35,11.66,11.52,12.39,10.37,10.78,9.51,10.43,12.06,13.43,13.46,14.85,Upgrade
14,EV/FCF Ratio,-4.50,-,-,-,-,-,-,-,-24.80,-15.96,-,-,-6.24,-,-,-,-,-,440.27,-,-15.29,Upgrade
15,Debt / Equity Ratio,0.72,0.72,0.72,0.79,0.71,0.79,0.80,0.80,0.84,0.91,1.02,1.02,1.02,1.09,1.09,1.09,1.12,1.22,1.25,1.29,1.25,Upgrade
16,Debt / EBITDA Ratio,15.27,14.71,11.29,9.49,12.33,11.19,6.52,9.69,142.70,13.27,5.50,5.61,10.00,6.43,5.66,5.28,5.97,6.56,4.46,7.41,28.75,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-15.01,-10.16,-,-,-3.67,-,-,-,-,-,274.93,-,-8.70,Upgrade
