,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,1376,1803,1855,1483,877.1,1922,2676,2113,1425,1541,2030,2597,551.77,786.32,459.33,471.69,720.28,747.21,978.91,Upgrade
1,Trading Asset Securities,-,730.75,1006,1042,1184,1496,802.11,450.61,1174,1386,1250,340.42,100,-,-,375.65,315.35,30,-,152.64,Upgrade
2,Cash & Short-Term Investments,2106,2106,2810,2897,2667,2373,2724,3126,3287,2811,2791,2371,2697,551.77,786.32,834.98,787.04,750.28,747.21,1132,Upgrade
3,Cash Growth,-21.02%,-11.22%,3.14%,-7.33%,-18.85%,-15.59%,-2.40%,31.87%,21.84%,409.44%,254.96%,183.91%,242.73%,-26.46%,5.23%,-26.21%,-19.89%,-5.51%,42.65%,38.80%,Upgrade
4,Accounts Receivable,-,3996,3711,3310,3344,3574,3477,3630,3441,3758,3383,3120,2715,2677,2206,2176,2116,2045,1811,1555,Upgrade
5,Other Receivables,-,9.06,59.3,5.51,90.25,5.5,15.36,5.85,19.74,6.45,3.71,10.06,47.28,10.37,34.31,7.36,31.41,4.56,37.41,3.54,Upgrade
6,Receivables,-,4005,3770,3315,3435,3580,3493,3636,3461,3765,3387,3130,2762,2687,2241,2183,2148,2050,1849,1559,Upgrade
7,Inventory,-,3631,3450,3486,3342,3106,2844,2753,2380,2019,1808,1714,1599,1485,1388,1277,1139,1103,1083,1071,Upgrade
8,Prepaid Expenses,-,-,1.44,-,3.21,-,3.04,-,1.45,-,0.59,-,0.3,-,0.65,-,0.03,-,0.07,-,Upgrade
