,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Operating Revenue,9.58,6.58,7.58,-,20.37,-,12.3,14.96,17.96,32.89,Upgrade
1,Revenue,9.58,6.58,7.58,-,20.37,-,12.3,14.96,17.96,32.89,Upgrade
2,Revenue Growth (YoY),26.34%,-,-62.76%,-,65.62%,-,-31.52%,-54.51%,-89.35%,-,Upgrade
3,Cost of Revenue,8.48,1.05,2.17,-,3.59,-,4.06,5.16,11.31,108.83,Upgrade
4,Gross Profit,1.11,5.53,5.42,-,16.78,-,8.24,9.81,6.64,-75.94,Upgrade
5,"Selling, General & Admin",14.23,25.43,15.25,-,13.67,-,11.77,13.39,15.53,18.93,Upgrade
6,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-9.3,Upgrade
7,Operating Expenses,14.23,25.08,15.25,-,13.67,-,11.77,13.39,15.53,9.63,Upgrade
8,Operating Income,-13.12,-19.55,-9.83,-,3.11,-,-3.54,-3.58,-8.89,-85.57,Upgrade
9,Interest Expense,-0.61,-0.48,-0.29,-,-0.53,-,-0.51,-0.9,-0.36,-0.15,Upgrade
10,Interest & Investment Income,0.12,3.7,6.19,-,19.79,-,36.89,29.9,29.46,14.65,Upgrade
11,Earnings From Equity Investments,-5.89,-5.69,-5.73,-,-7.08,-,-6.92,-6.87,-3.33,-5.83,Upgrade
12,Currency Exchange Gain (Loss),-0,1.11,-5.38,-,-46.35,-,9,25.46,22.6,-52.87,Upgrade
13,Other Non Operating Income (Expenses),-0.03,71.32,0.07,-,2.01,-,26.43,4.31,0.06,-100.76,Upgrade
14,EBT Excluding Unusual Items,-19.53,50.41,-14.98,-,-29.05,-,61.35,48.31,39.54,-230.53,Upgrade
15,Gain (Loss) on Sale of Investments,-,-0.78,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,0.27,-,-,-,-,-,0.86,-,-25.35,Upgrade
17,Asset Writedown,-0.2,-99.65,-,-,-0,-,-,2.28,-,-46.93,Upgrade
18,Other Unusual Items,-,28.78,-,-,13.52,-,-,-,1.86,12.61,Upgrade
19,Pretax Income,-19.73,-20.96,-14.98,-,-15.54,-,61.35,51.45,41.4,-290.2,Upgrade
20,Income Tax Expense,-1.52,-14.56,-1.63,-,1.03,-,0.61,2.12,0.04,-4.9,Upgrade
21,Earnings From Continuing Operations,-18.21,-6.4,-13.35,-,-16.56,-,60.75,49.33,41.36,-285.3,Upgrade
22,Earnings From Discontinued Operations,0,-0.01,0,-,-0.38,-,-,-,-,-,Upgrade
23,Net Income to Company,-18.21,-6.42,-13.35,-,-16.95,-,60.75,49.33,41.36,-285.3,Upgrade
24,Minority Interest in Earnings,2.49,10.96,0.46,-,0.19,-,0.43,0.5,0.07,15.82,Upgrade
25,Net Income,-15.72,4.55,-12.89,-,-16.76,-,61.18,49.83,41.43,-269.48,Upgrade
26,Net Income to Common,-15.72,4.55,-12.89,-,-16.76,-,61.18,49.83,41.43,-269.48,Upgrade
27,Net Income Growth,-,-,-,-,-,-,47.66%,-,-,-,Upgrade
28,Shares Outstanding (Basic),1189,938,938,-,796,-,761,761,761,761,Upgrade
29,Shares Outstanding (Diluted),1189,938,938,-,796,-,761,761,761,761,Upgrade
30,Shares Change (YoY),26.67%,-,17.87%,-,4.59%,-,-,-,-,-,Upgrade
31,EPS (Basic),-0.01,0.00,-0.01,-,-0.02,-,0.08,0.07,0.05,-0.35,Upgrade
32,EPS (Diluted),-0.01,0.00,-0.01,-,-0.02,-,0.08,0.07,0.05,-0.35,Upgrade
33,EPS Growth,-,-,-,-,-,-,47.66%,-,-,-,Upgrade
34,Free Cash Flow,-18.89,-,-11.85,-,-0.89,-,-8.23,-2.31,-28.18,-56.22,Upgrade
35,Free Cash Flow Per Share,-0.02,-,-0.01,-,-0.00,-,-0.01,-0.00,-0.04,-0.07,Upgrade
36,Operating Margin,-136.92%,-297.28%,-129.63%,-,15.28%,-,-28.75%,-23.93%,-49.50%,-260.16%,Upgrade
37,Profit Margin,-164.07%,69.15%,-170.02%,-,-82.28%,-,497.51%,333.03%,230.73%,-819.28%,Upgrade
38,Free Cash Flow Margin,-197.17%,-,-156.21%,-,-4.39%,-,-66.90%,-15.41%,-156.92%,-170.91%,Upgrade
39,EBITDA,-7.52,-17.72,-8.7,-,4.75,-,-1.76,-2.12,-7.56,-84.47,Upgrade
40,D&A For EBITDA,5.6,1.84,1.13,1.32,1.63,1.17,1.78,1.46,1.33,1.1,Upgrade
41,EBIT,-13.12,-19.55,-9.83,-,3.11,-,-3.54,-3.58,-8.89,-85.57,Upgrade
