,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+17 Quarters
0,Market Capitalization,2049,1766,1930,1381,1670,2420,2372,2564,3209,3377,3992,6443,6179,8816,6847,8610,5986,4778,6681,8695,6061,Upgrade
1,Market Cap Growth,-27.03%,-27.03%,-18.66%,-46.15%,-47.94%,-28.35%,-40.58%,-60.20%,-48.07%,-61.69%,-41.70%,-25.17%,3.22%,84.51%,2.48%,-0.98%,-1.24%,-,-,-,-,Upgrade
2,Enterprise Value,1940,1657,1789,1207,1491,2240,2182,2313,2975,3143,3884,6277,5962,8599,6656,8355,5574,4366,6269,8194,5970,Upgrade
3,Last Close Price,14.89,12.83,14.02,9.89,11.81,17.11,16.78,18.14,22.61,23.79,28.12,45.51,43.24,61.69,47.91,60.16,41.83,33.39,46.68,60.76,42.12,Upgrade
4,PE Ratio,28.09,23.92,27.25,22.40,32.38,69.92,147.58,123.83,-,38.50,37.72,43.46,37.65,51.51,48.54,84.29,44.69,-,44.05,57.23,64.17,Upgrade
5,Forward PE,24.02,21.84,28.04,21.08,18.45,28.73,30.45,21.24,19.54,22.18,19.96,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,3.72,3.17,3.68,2.75,3.43,5.23,5.17,5.61,6.50,5.54,5.67,8.00,7.09,10.30,9.03,13.55,9.92,9.48,14.43,20.61,20.83,Upgrade
7,PB Ratio,1.76,1.51,1.65,1.19,1.46,2.09,2.07,2.26,2.84,2.96,3.61,6.51,6.07,9.07,7.24,9.76,7.08,6.00,8.28,11.04,7.96,Upgrade
8,P/TBV Ratio,1.58,1.58,1.73,1.25,1.53,2.19,2.19,2.39,2.99,3.13,3.81,6.93,6.45,9.19,7.34,9.90,7.19,6.09,8.41,11.22,8.10,Upgrade
9,P/FCF Ratio,-,-,-,-,-61.03,-49.47,-,-,-,-482.27,-239.94,-,-,-153.22,-48.18,-,-,-,306.72,-,160.37,Upgrade
10,P/OCF Ratio,-,-,-,-,12.17,17.95,19.77,16.98,18.01,20.32,25.23,23.34,25.38,39.82,29.38,-,-,25.47,39.44,68.40,47.36,Upgrade
11,EV/Sales Ratio,3.48,2.97,3.41,2.40,3.06,4.84,4.75,5.06,6.03,5.15,5.52,7.79,6.84,10.05,8.78,13.15,9.24,8.66,13.54,19.42,20.52,Upgrade
12,EV/EBITDA Ratio,12.46,10.64,11.00,8.53,12.19,21.85,33.01,38.86,39.74,24.86,22.95,28.00,22.37,32.01,29.85,51.00,29.49,26.32,34.55,44.85,59.03,Upgrade
13,EV/EBIT Ratio,19.94,17.02,17.15,14.32,22.72,47.71,187.58,305.74,-,-,31.32,34.05,25.96,36.27,33.81,59.54,32.87,-,37.46,48.51,66.32,Upgrade
14,EV/FCF Ratio,-,-,-,-,-54.47,-45.80,-,-,-,-448.88,-233.43,-,-,-149.44,-46.84,-,-,-,287.82,-,157.96,Upgrade
15,Debt / Equity Ratio,0.30,0.30,0.30,0.30,0.30,0.29,0.29,0.29,0.29,0.28,0.32,0.02,0.04,0.04,0.04,0.02,0.01,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,2.29,2.67,1.69,2.10,2.92,1.83,2.67,3.46,8.35,6.90,3.57,0.10,0.15,0.18,0.12,0.06,0.04,-,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-12.64,-6.95,-,-,-,-45.97,-21.30,-,-,-0.67,-0.27,-,-,-,-,-,-,Upgrade
18,Asset Turnover,-,0.38,0.34,0.24,0.33,0.33,0.31,0.19,0.32,0.38,0.53,0.64,0.75,0.80,0.82,0.68,0.53,0.47,0.88,0.48,Upgrade,
19,Inventory Turnover,-,-,3.41,3.42,3.03,4.08,3.73,3.08,1.87,3.48,2.68,3.23,3.70,4.39,3.43,3.42,3.48,4.64,2.42,3.87,2.99,Upgrade
20,Quick Ratio,-,-,7.33,6.43,6.65,6.49,6.87,6.72,6.53,5.87,6.08,1.86,2.64,2.82,2.15,2.17,2.34,3.30,5.44,4.25,6.37,Upgrade
21,Current Ratio,-,-,9.13,8.04,7.83,7.46,7.96,7.98,7.87,7.02,7.25,3.08,3.85,3.95,3.28,3.23,3.61,4.37,7.23,5.73,7.37,Upgrade
22,Return on Equity (ROE),8.03%,6.97%,7.60%,2.85%,7.28%,3.90%,4.16%,-3.08%,0.75%,5.97%,11.54%,16.49%,8.44%,25.42%,20.76%,23.41%,-4.92%,9.61%,39.58%,24.15%,Upgrade,
23,Return on Assets (ROA),-,5.82%,3.96%,2.32%,3.99%,2.82%,1.09%,-0.57%,-1.49%,2.49%,5.00%,10.53%,7.52%,15.99%,15.80%,14.20%,-1.18%,4.78%,27.76%,14.93%,Upgrade,
24,Return on Capital (ROIC),3.08%,6.25%,4.28%,2.51%,4.33%,3.04%,1.18%,-0.63%,-1.64%,2.81%,5.81%,12.21%,8.96%,19.68%,19.72%,17.52%,-1.39%,5.54%,31.81%,16.88%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,6.74%,5.51%,4.33%,3.08%,0.77%,0.51%,-,-,8.34%,17.92%,21.29%,22.88%,19.48%,15.07%,19.01%,-,19.93%,20.98%,11.72%,Upgrade
26,Earnings Yield,3.60%,4.18%,3.67%,4.46%,3.09%,1.43%,0.68%,0.81%,1.18%,2.60%,2.65%,2.30%,2.66%,1.94%,2.06%,1.19%,2.24%,2.50%,2.27%,1.75%,1.56%,Upgrade
27,FCF Yield,-,-0.56%,0.19%,-1.64%,-2.02%,-1.94%,-1.27%,0.52%,-0.21%,-0.42%,0.61%,-0.69%,-0.65%,-2.08%,-2.06%,-2.55%,-1.33%,0.33%,-0.15%,0.62%,Upgrade,
28,Dividend Yield,0.49%,-,-,-,-,0.42%,-,-,-,0.30%,-,-,-,0.69%,-,-,-,0.26%,-,-,-,Upgrade
29,Payout Ratio,0.00%,-,43.91%,10.08%,-,-,-,96.26%,-,-,1.54%,207.26%,-,0.96%,20.80%,-,-,-,0.02%,65.27%,-,Upgrade
30,Buyback Yield / Dilution,-0.08%,-43.62%,13.47%,3.70%,20.31%,-62.69%,40.07%,-8.04%,-3.67%,42.46%,-45.98%,0.74%,-0.93%,-1.10%,-0.10%,1.36%,-10.62%,-34.12%,-33.98%,-29.39%,-22.36%,Upgrade
31,Total Shareholder Return,0.40%,-43.62%,13.47%,3.70%,20.31%,-62.27%,40.07%,-8.04%,-3.67%,42.76%,-45.98%,0.74%,-0.93%,-0.41%,-0.10%,1.36%,-10.62%,-33.87%,-33.98%,-29.39%,-22.36%,Upgrade
