,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,133.34,120.8,136.89,190.96,164.72,294.81,240.63,225.33,52.24,58.76,Upgrade
1,Revenue Growth (YoY),-2.59%,-36.74%,-16.90%,-35.22%,-31.55%,30.83%,360.59%,283.51%,-65.21%,-77.78%,Upgrade
2,Cost of Revenue,108.24,265.57,116.4,381.01,175.87,442.43,238.37,448.31,191.49,324.11,Upgrade
3,Gross Profit,25.1,-144.77,20.49,-190.05,-11.15,-147.62,2.26,-222.98,-139.24,-265.35,Upgrade
4,"Selling, General & Admin",51.37,24.3,47.18,35.55,55.3,17.59,56.93,60.15,57.02,100.51,Upgrade
5,Other Operating Expenses,-,-5.29,-,-43.41,-,-8.45,-,-15.81,-,-,Upgrade
6,Operating Expenses,51.37,20.42,47.18,-2.87,55.3,31.45,56.93,72.51,57.02,217.32,Upgrade
7,Operating Income,-26.26,-165.19,-26.69,-187.18,-66.45,-179.07,-54.67,-295.49,-196.26,-482.67,Upgrade
8,Interest Expense,-29.47,-27.71,-32.27,-32.97,-32.8,-31.64,-31.63,-32.25,-42.61,-39.94,Upgrade
9,Interest & Investment Income,-,0.16,0.01,0.01,0.01,0.01,0.01,4.69,0.03,28.75,Upgrade
10,Earnings From Equity Investments,-11.43,-11.75,-3.03,-7.64,-43.55,-7.04,-34.16,-71.51,-0.82,15.3,Upgrade
11,Currency Exchange Gain (Loss),4.8,16.03,3.9,-11.71,-2.04,-13.83,-2.52,-22.73,0.6,2.23,Upgrade
12,Other Non Operating Income (Expenses),4.35,55.42,-60.61,78.61,-106.12,83.19,-86.84,88.65,-108.46,166.84,Upgrade
13,EBT Excluding Unusual Items,-58.02,-133.03,-118.68,-160.89,-250.94,-148.37,-209.82,-328.64,-347.51,-309.49,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-261.18,-69.81,-17.09,Upgrade
15,Gain (Loss) on Sale of Investments,-,0.01,-,-,-,-,-,-,-,162.15,Upgrade
16,Gain (Loss) on Sale of Assets,83.41,-,-,-,-,-,-,-0.87,-0.18,-2.81,Upgrade
17,Legal Settlements,-,-54.36,-,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,-,-34.52,-34.53,-6.36,-46.03,-9.77,-22.46,-86.4,57.6,-22.01,Upgrade
19,Pretax Income,25.39,-221.91,-153.21,-167.24,-296.98,-158.14,-232.27,-677.1,-359.89,-189.25,Upgrade
20,Income Tax Expense,0.6,0.61,0.57,0.83,1.09,76.3,-15.13,-0.21,-6.8,122.42,Upgrade
21,Earnings From Continuing Operations,24.79,-222.51,-153.77,-168.07,-298.07,-234.44,-217.15,-676.88,-353.09,-311.67,Upgrade
22,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,0.07,Upgrade
23,Net Income,24.79,-222.51,-153.77,-168.07,-298.07,-234.44,-217.15,-676.88,-353.09,-311.6,Upgrade
24,Net Income to Common,24.79,-222.51,-153.77,-168.07,-298.07,-234.44,-217.15,-676.88,-353.09,-311.6,Upgrade
25,Shares Outstanding (Basic),2648,2648,2648,2651,2235,2208,2208,2208,2208,2208,Upgrade
26,Shares Outstanding (Diluted),2648,2648,2648,2651,2235,2208,2208,2208,2208,2208,Upgrade
27,Shares Change (YoY),-,-0.13%,18.49%,20.08%,1.21%,-,-,-,-,0.21%,Upgrade
28,EPS (Basic),0.01,-0.08,-0.06,-0.06,-0.13,-0.11,-0.10,-0.31,-0.16,-0.14,Upgrade
29,EPS (Diluted),0.01,-0.08,-0.06,-0.06,-0.13,-0.11,-0.10,-0.31,-0.16,-0.14,Upgrade
30,Free Cash Flow,-11.36,46.42,-13.53,10.96,-8.91,64.55,77.88,-47.76,-120.04,6.58,Upgrade
31,Free Cash Flow Per Share,-0.00,0.02,-0.01,0.00,-0.00,0.03,0.04,-0.02,-0.05,0.00,Upgrade
32,Operating Margin,-19.70%,-136.74%,-19.50%,-98.02%,-40.34%,-60.74%,-22.72%,-131.14%,-375.67%,-821.50%,Upgrade
33,Profit Margin,18.59%,-184.20%,-112.34%,-88.01%,-180.96%,-79.52%,-90.24%,-300.39%,-675.86%,-530.33%,Upgrade
34,Free Cash Flow Margin,-8.52%,38.43%,-9.88%,5.74%,-5.41%,21.90%,32.37%,-21.20%,-229.77%,11.19%,Upgrade
35,EBITDA,-26.17,-153.51,-25.92,-170.11,-65.54,-164.11,-52.57,-287.38,-188.22,-474.64,Upgrade
36,D&A For EBITDA,0.09,11.68,0.77,17.08,0.91,14.95,2.11,8.11,8.04,8.03,Upgrade
37,EBIT,-26.26,-165.19,-26.69,-187.18,-66.45,-179.07,-54.67,-295.49,-196.26,-482.67,Upgrade
