,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,878.1,851.62,472.75,665.01,763.48,773.09,481.25,558.4,714.7,726.58,429.92,617.59,921.27,1042,499.11,667.18,800.33,714.86,326.31,651.06,Upgrade
1,Other Revenue,-29.11,29.11,-,65.81,-26.04,26.04,-,33.93,-15.78,15.78,-,69.42,-31.02,31.02,-,48.54,-23.98,23.98,-,48.33,Upgrade
2,Revenue,848.99,880.73,472.75,730.83,737.44,799.13,481.25,592.33,698.92,742.36,429.92,687.02,890.26,1073,499.11,715.72,776.34,738.85,326.31,699.39,Upgrade
3,Revenue Growth (YoY),15.13%,10.21%,-1.77%,23.38%,5.51%,7.65%,11.94%,-13.78%,-21.49%,-30.83%,-13.86%,-4.01%,14.67%,45.25%,52.95%,2.34%,2.49%,5.45%,-33.26%,-1.11%,Upgrade
4,Cost of Revenue,582.74,768.39,369.22,626.74,627.36,703.63,379.61,500.93,612.72,642.76,380.25,606.37,779.41,921.64,416.7,670.56,633.57,607.1,287.9,591.26,Upgrade
5,Gross Profit,266.25,112.34,103.52,104.08,110.07,95.51,101.63,91.4,86.2,99.6,49.67,80.65,110.84,151.52,82.4,45.16,142.77,131.74,38.41,108.12,Upgrade
6,"Selling, General & Admin",140.35,-2.98,49.79,47.83,25.74,3.87,40.46,27.63,24.21,20.82,20.55,24.77,29.9,24.58,21.71,-30.84,42.35,46.83,26.61,34.56,Upgrade
7,Research & Development,24.12,19.42,19.62,22.73,21.8,22.32,17.51,24.23,15.31,17.1,11.98,23.28,15.52,13.69,13.85,20.04,14.96,16.33,9.77,24.36,Upgrade
8,Other Operating Expenses,-4.76,-3.4,-2.44,-21.58,1.46,3.82,1.83,6.26,2.44,2.06,0.38,6.86,1.41,3.95,0.31,6.47,2.17,0.8,0.47,9.74,Upgrade
9,Operating Expenses,169.79,30.01,53.25,42.76,65.13,40.78,58.12,84.64,56.46,63.96,8.4,59.48,67.94,61.42,29.93,-2.96,77.6,71.63,25.53,59.42,Upgrade
10,Operating Income,96.46,82.33,50.27,61.33,44.94,54.73,43.52,6.76,29.74,35.64,41.27,21.17,42.9,90.11,52.47,48.12,65.17,60.11,12.88,48.7,Upgrade
11,Interest Expense,-4.79,-7.1,-4.08,-4.86,-4.85,-3.41,-1.32,-4.91,-5.3,-6.91,-5.19,-8.58,-5.81,-4.63,-3.09,-2.79,-5.04,-7.97,-5.77,-20.19,Upgrade
12,Interest & Investment Income,0.47,0.42,0.68,9.73,0.71,2.98,0.84,16.34,1.29,1.36,1.08,11.22,0.3,0.56,1.65,10.81,2.84,2.18,2.57,15.32,Upgrade
13,Currency Exchange Gain (Loss),-3.71,3.71,-,6.93,-7.43,7.43,-,15.63,-10.67,10.67,-,-9.87,3.44,-3.44,-,-3.52,-2.81,2.81,-,4.16,Upgrade
14,Other Non Operating Income (Expenses),-0.39,3.17,0.3,-0.92,4.36,2.08,-3,-32.82,28.82,-4.25,-1.34,-2.13,-5.13,-0.05,-1.15,-4.4,-0.84,-1.97,-1.26,-6.93,Upgrade
15,EBT Excluding Unusual Items,88.04,82.53,47.17,72.21,37.74,63.81,40.04,1,43.88,36.51,35.82,11.8,35.7,82.55,49.88,48.23,59.32,55.16,8.42,41.07,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-0.1,0,0,0,0.02,0.03,0.09,0.13,Upgrade
17,Gain (Loss) on Sale of Assets,-0.03,-0.01,0.01,-0.06,-,-,0.01,-0.55,0.12,-,-,-0.78,-0,-0.02,0,0,0,-0,-,-0.13,Upgrade
18,Other Unusual Items,0.94,-1.2,-,-4.68,2.16,-2.16,-,8.83,-4.06,4.06,-,4.41,-0.83,0.83,-,-2.19,-0.74,0.74,-,3.1,Upgrade
19,Pretax Income,88.95,81.33,47.17,67.47,39.91,61.65,40.06,9.28,39.95,40.56,35.82,15.43,34.77,83.36,49.88,46.04,58.61,55.93,8.51,44.16,Upgrade
20,Income Tax Expense,15.04,15.75,7.37,9.2,3.61,7.3,6.82,0.12,7.24,7.17,8.78,2.47,2.22,9.62,13.86,6.05,8.53,8.08,4.52,2.59,Upgrade
