,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,258.4,251.05,224.87,225.13,189.4,223.76,292.61,320.08,354.11,333.32,386.8,352.21,227.45,235.46,232.52,248.82,190.64,154.45,155,220.33,Upgrade
1,Short-Term Investments,-,10,-,-,-,61.37,-,159.92,-,280.05,-,147.47,-,10.76,-,10.57,-,85.49,-,71.52,Upgrade
2,Trading Asset Securities,20.86,20.86,20.86,18.75,18.75,18.75,18.75,18.75,16.75,16.75,16.75,16.75,1,1.11,1.11,31.11,331.11,534.69,403.56,379.13,Upgrade
3,Cash & Short-Term Investments,279.27,281.92,245.74,243.88,208.15,303.88,311.36,498.75,370.86,630.12,403.55,516.42,228.45,247.32,233.63,290.5,521.75,774.63,558.56,670.98,Upgrade
4,Cash Growth,34.17%,-7.23%,-21.08%,-51.10%,-43.87%,-51.77%,-22.84%,-3.42%,62.34%,154.78%,72.73%,77.77%,-56.22%,-68.07%,-58.17%,-56.71%,191.45%,61.38%,234.83%,109.83%,Upgrade
5,Accounts Receivable,2232,1967,1688,1742,1802,1704,1456,1555,1527,1489,1337,1452,1456,1423,1149,1229,1287,1247,1224,1309,Upgrade
6,Other Receivables,38.65,53.55,39.51,43.59,33.6,59.45,38.31,50.2,31.52,55.86,34.68,51.33,44.56,34.71,36.95,33.39,40.71,44.9,49.86,38.03,Upgrade
7,Receivables,2271,2021,1727,1786,1836,1764,1495,1606,1559,1545,1371,1503,1500,1458,1186,1262,1327,1292,1273,1347,Upgrade
8,Inventory,397.22,436.72,530.83,486.28,421.35,388.98,492.45,399,404.71,464.31,453.14,373.86,383.85,434.3,491.15,375.81,430.28,353.16,360.77,328.1,Upgrade
9,Other Current Assets,189.31,196.37,178.95,162.29,206.97,137.32,278.11,87.81,449.33,127.64,331.35,109.18,197.6,162.93,207.54,167.75,257.01,140.22,200.89,137.73,Upgrade
10,Total Current Assets,3137,2936,2683,2678,2672,2594,2577,2591,2784,2767,2559,2503,2310,2303,2118,2096,2537,2560,2394,2484,Upgrade
11,"Property, Plant & Equipment",301.19,295.07,299.36,303.78,304.28,311.93,319.23,318.82,324.5,323.03,322.82,327.86,338.06,351.22,364.31,374.53,389.11,396.09,404.19,414.2,Upgrade
12,Long-Term Investments,232.41,197.31,197.01,196.56,186.39,174.46,149.56,149.56,138.24,138.58,138.58,126.88,112.01,112.65,93.47,92.5,83.55,68.35,70.99,70.99,Upgrade
13,Goodwill,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,-,-,-,-,-,-,-,-,-,-,0.32,Upgrade
14,Other Intangible Assets,90.44,91.01,91.58,92.14,92.58,87.99,88.56,89.13,89.7,90.27,90.83,91.41,91.97,92.54,93.13,93.68,94.24,94.81,95.38,100.23,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.45,6.75,6.75,6.75,Upgrade
16,Long-Term Deferred Tax Assets,41.96,39.75,39.83,42.1,39.78,38.63,36.99,36.81,32.53,30.71,26.94,30.37,29.13,25.63,22.57,25.41,22.18,19.48,18.35,20.64,Upgrade
17,Long-Term Deferred Charges,43.17,46.11,46.06,47.78,44.13,39.74,44.22,48.15,27,15.88,9.26,10.32,9.81,10,13.09,12.37,16.49,18.43,21.48,21.32,Upgrade
18,Other Long-Term Assets,1.43,1.41,4.33,5.13,6.63,5.6,8.81,10.32,17.42,23.69,11.52,6.47,7.8,8.35,9.36,9.75,8.88,9.06,7.94,8.51,Upgrade
19,Total Assets,3848,3607,3362,3367,3347,3253,3225,3245,3414,3389,3159,3096,2899,2903,2714,2704,3157,3173,3019,3127,Upgrade
20,Accounts Payable,610.7,602.96,531.21,566.95,694.17,586.16,742.35,867.34,884.42,888.86,660.53,613.99,569.21,451.74,342.74,412.4,835.78,875.42,756.59,794.75,Upgrade
21,Accrued Expenses,5.14,13.37,3.93,11.41,5.07,15.45,11.03,22.54,8.45,15.32,3.75,19.38,6.91,26.55,6.39,23.55,6.41,14.92,4.76,20.89,Upgrade
22,Short-Term Debt,542.2,456.63,286.13,262.08,175.85,157.76,102.95,109.7,267.61,293.43,332.08,347.6,218.36,275.98,266.69,254.87,314.24,331.45,320.47,369.16,Upgrade
23,Current Portion of Long-Term Debt,6.02,2.96,145.84,144.96,160.14,160.09,21.58,16.4,2.6,2.6,2.6,2.6,2,2,47.4,47.4,48.4,48.4,2,2,Upgrade
24,Current Portion of Leases,-,1.57,-,0.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,25.55,14.99,12.03,10.71,13.51,9.82,10.04,7.79,18.95,11.23,10.26,5.68,13.27,13.31,12.45,9.07,16.46,9.46,3.05,3.81,Upgrade
26,Current Unearned Revenue,21.28,21.03,15.52,15.41,31.17,42.98,42.73,26.6,18.98,11.97,16.94,6.5,15.49,31.09,36.63,12,34.19,37.25,20.69,22.24,Upgrade
27,Other Current Liabilities,43.18,40.55,51.63,60.04,44.11,44.83,40.92,7.26,21.88,7.02,8.79,5.26,7.04,6.36,9.36,4.82,4.12,3.24,5.08,4.18,Upgrade
28,Total Current Liabilities,1254,1154,1046,1072,1124,1017,971.6,1058,1223,1230,1035,1001,832.29,807.03,721.67,764.11,1260,1320,1113,1217,Upgrade
29,Long-Term Debt,195.6,71.04,-,-,0.73,0.77,75.81,45,60.1,60.1,61.4,61.4,48,48,-,-,-,-,46.4,46.4,Upgrade
30,Long-Term Leases,1.83,1.93,0.99,1.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,17.53,17.65,17.76,17.88,17.79,18.1,18.42,18.73,19.04,19.35,19.66,19.97,20.28,20.6,20.91,21.22,21.53,22.14,22.45,22.76,Upgrade
32,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-,-,-,-,-,-,Upgrade
33,Total Liabilities,1469,1245,1065,1091,1143,1036,1066,1121,1302,1310,1116,1082,900.57,875.62,742.57,785.32,1281,1342,1181,1286,Upgrade
