,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,8003,8843,9030,9886,7665,8764,9185,9952,7318,7108,6127,8303,3934,4433,4071,4581,3419,2928,2947,Upgrade
1,Trading Asset Securities,-,1.06,0.87,0.72,0.81,580.83,0.81,101.53,0.88,602.91,811.26,1481,1.41,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,8004,8004,8844,9031,9887,8246,8765,9286,9953,7921,7920,7608,8305,3934,4433,4071,4581,3419,2928,2947,Upgrade
3,Cash Growth,-19.05%,-2.94%,0.91%,-2.75%,-0.66%,4.11%,10.67%,22.06%,19.85%,101.33%,78.66%,86.87%,81.27%,15.07%,51.40%,38.14%,55.57%,32.89%,14.82%,14.90%,Upgrade
4,Accounts Receivable,-,15260,13683,13594,13208,14829,13042,12393,10360,11131,10368,10438,9330,9914,9617,9500,8471,8817,7923,7187,Upgrade
5,Other Receivables,-,45.01,45.17,46.73,50.22,56.9,40.65,51.81,39.98,55.79,51.35,44.78,23.82,89.47,101.13,97.08,34.78,51.45,55.39,55.86,Upgrade
6,Receivables,-,15305,13729,13641,13258,14886,13083,12445,10400,11187,10420,10483,9354,10004,9719,9597,8506,8868,7978,7243,Upgrade
7,Inventory,-,4824,4401,4481,4190,4158,4091,4758,5416,5393,5129,5015,4730,4132,3612,3066,2792,2200,2155,2165,Upgrade
8,Prepaid Expenses,-,-,0.94,-,3.39,-,2.93,-,5.5,-,4.34,-,7.04,-,5.12,-,5.8,-,3.89,-,Upgrade
9,Other Current Assets,-,240.81,250.1,255.24,261.29,232.69,250.16,355.12,435.86,171.64,205.76,248.86,248.43,139.1,121.02,78.6,69.28,92.5,93.16,131.09,Upgrade
10,Total Current Assets,-,28373,27225,27408,27600,27523,26191,26844,26210,24672,23679,23355,22644,18209,17889,16813,15954,14580,13158,12486,Upgrade
11,"Property, Plant & Equipment",-,7926,7117,6590,6373,5483,5100,4744,4468,3810,3582,3405,3314,3052,3227,2761,2670,2505,2409,2327,Upgrade
12,Long-Term Investments,-,331.22,325.27,383.01,370.58,277.93,254.81,269.47,237.57,226.46,201.38,222.13,191.85,139.89,109.61,181.74,156.47,147.24,138.95,140.12,Upgrade
13,Goodwill,-,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,69.12,Upgrade
14,Other Intangible Assets,-,772.84,775.53,778.98,784.31,803.36,600.46,600.67,605.53,552.75,555.4,550.65,555.4,547.73,188.55,188.58,186.68,186.59,185.77,188.34,Upgrade
15,Long-Term Deferred Tax Assets,-,311.51,284.82,265.34,244.84,244.16,223.28,192.71,172.59,165.45,158.82,151.19,134.69,167.42,157.53,142.44,117.64,125.79,102.35,90.42,Upgrade
16,Long-Term Deferred Charges,-,32.39,36.29,30.47,31.85,33.25,25.58,8.58,8.9,9.47,8.19,9.3,10.12,11.8,10.62,12.45,11.47,11.22,12.71,13.44,Upgrade
17,Other Long-Term Assets,-,85.48,84.26,85.27,95.7,137.46,115.12,50.13,58.5,181.62,93.1,76.41,68.09,59.83,60.8,56.89,52.85,79.68,80,229.89,Upgrade
18,Total Assets,-,37902,35917,35611,35570,34571,32580,32779,31830,29687,28347,27838,26987,22257,21712,20225,19218,17705,16156,15544,Upgrade
19,Accounts Payable,-,10370,9321,8743,8594,8378,7772,7707,7657,7895,7542,7511,7265,7078,6743,5780,5519,4716,4378,4270,Upgrade
20,Accrued Expenses,-,346.25,526.85,436.42,894.14,444.02,706.43,513.64,623.68,433.54,461.54,259.05,350.28,180.27,169.27,165.09,330.55,180.99,186.58,135.86,Upgrade
21,Short-Term Debt,-,305.71,315.15,278.09,606.5,518.75,515.81,646.21,438.01,543.16,477.73,313.26,325.4,388.41,619.42,487.43,560.62,630,632.4,750.87,Upgrade
22,Current Portion of Long-Term Debt,-,55.79,0.55,37,11.3,127.43,80.33,743.73,671.5,666.49,617.87,42.65,26.91,51.25,602.81,628.91,615.89,-,-,-,Upgrade
23,Current Portion of Leases,-,-,40.98,-,36.8,-,42.51,-,32.7,-,28.33,-,22.75,-,25.93,-,21.7,21.79,17.66,18.05,Upgrade
