,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Market Capitalization,11293,10270,8641,11345,12577,12507,17699,12371,10525,15258,9240,8357,8541,6772,5196,3994,5112,5035,6223,10395,-,Upgrade
1,Market Cap Growth,-17.89%,-17.89%,-51.18%,-8.29%,19.51%,-18.03%,91.54%,48.03%,23.22%,125.30%,77.83%,109.23%,67.10%,34.52%,-16.50%,-61.58%,-,-,-,-,-,Upgrade
2,Enterprise Value,10446,9464,7947,10788,12021,12171,17268,11854,9934,14688,8748,7783,7968,6180,4563,3325,4442,4413,5574,10222,-,Upgrade
3,Last Close Price,51.28,46.50,39.34,51.18,56.76,56.45,81.64,56.80,48.32,70.10,42.45,38.33,39.17,31.06,23.83,18.13,23.20,22.85,28.24,46.90,-,Upgrade
4,PE Ratio,24.82,22.59,19.36,24.87,29.15,30.45,46.61,36.35,31.04,62.46,44.67,45.66,54.27,42.70,38.91,35.26,48.91,55.58,67.16,98.99,-,Upgrade
5,Forward PE,19.26,16.00,14.04,18.99,21.06,21.80,34.17,29.38,28.10,46.57,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,5.74,5.22,4.49,5.93,7.11,7.61,12.00,9.42,8.21,15.90,10.97,11.16,12.94,11.13,10.35,9.01,12.15,12.91,15.78,23.75,-,Upgrade
7,PB Ratio,4.75,4.23,3.74,4.99,5.86,6.33,10.98,7.90,6.97,11.12,7.22,6.70,7.18,5.90,4.74,3.67,4.82,4.92,6.22,10.32,-,Upgrade
8,P/TBV Ratio,4.41,4.41,3.91,5.18,6.00,6.49,11.33,8.16,7.21,11.54,7.52,6.77,7.26,5.95,4.79,3.71,4.87,4.97,6.29,10.42,-,Upgrade
9,P/FCF Ratio,26.50,24.10,26.54,-,760.95,-,-,-,-,334.41,2392.82,-,-150.50,-,-,-,117.40,89.15,287.13,-,-,Upgrade
10,P/OCF Ratio,19.36,19.36,19.55,47.37,90.02,-122.33,-212.68,-,-,95.51,71.93,-,931.60,-,-,-,98.36,78.32,224.06,-,-,Upgrade
11,EV/Sales Ratio,5.31,4.81,4.13,5.64,6.79,7.41,11.71,9.03,7.75,15.30,10.38,10.40,12.07,10.16,9.09,7.50,10.56,11.32,14.13,23.35,-,Upgrade
12,EV/EBITDA Ratio,18.70,17.04,14.98,20.00,23.92,25.38,39.47,30.46,26.02,51.45,37.87,38.27,45.43,38.05,32.14,27.67,39.67,43.31,51.59,83.31,-,Upgrade
13,EV/EBIT Ratio,19.60,17.76,15.61,20.73,24.80,26.31,40.85,31.50,26.77,53.03,39.26,39.55,47.12,39.50,33.48,29.04,41.67,45.58,54.02,86.53,-,Upgrade
14,EV/FCF Ratio,24.51,22.21,24.41,-,727.29,-,-,-,-,321.92,2265.35,-,-140.39,-,-,-,102.03,78.14,257.18,-,-,Upgrade
15,Debt / Equity Ratio,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.00,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,0.09,0.08,0.10,0.12,0.07,0.07,0.08,0.11,0.05,0.06,0.04,0.06,0.05,0.04,0.04,0.02,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,0.12,0.12,0.15,-,2.74,-,-,-,-,0.56,3.50,-,-0.17,-,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.53,0.42,0.38,0.65,0.54,0.51,0.32,0.71,0.46,0.42,0.38,0.37,0.44,0.38,0.31,0.41,0.30,0.31,0.36,0.55,Upgrade,
