,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1384,1325,1003,1459,1837,1661,1582,1617,1547,1461,1689,1740,2180,2200,2236,1497,1918,2340,1261,1339,1528,Upgrade
1,Market Cap Growth,-20.24%,-20.24%,-36.62%,-9.76%,18.73%,13.71%,-6.34%,-7.07%,-29.03%,-33.62%,-24.46%,16.20%,13.69%,-5.99%,77.25%,11.79%,25.47%,41.58%,-33.67%,-3.07%,33.71%,Upgrade
2,Enterprise Value,1835,1796,1447,1819,2197,1952,1955,1927,1858,1855,2076,2031,2471,2492,2538,1730,2151,2554,1500,1576,1765,Upgrade
3,Last Close Price,4.90,4.69,3.55,5.13,6.46,5.84,5.47,5.59,5.35,5.05,5.84,5.99,7.51,7.58,7.70,5.15,6.60,8.06,4.34,4.61,5.26,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,146.72,-,182.83,-32.12,-52.91,-,-,136.99,-114.17,-,141.83,Upgrade
5,Forward PE,-,54.92,54.92,54.92,54.92,54.92,54.92,54.92,54.92,54.92,54.92,54.92,54.92,54.92,54.92,54.92,54.92,54.92,54.92,54.92,54.92,Upgrade
6,PS Ratio,2.32,2.20,1.73,2.66,3.29,3.19,2.21,2.14,1.98,1.54,1.71,1.61,2.00,2.09,2.35,1.51,2.06,2.37,1.27,1.55,1.62,Upgrade
7,PB Ratio,2.90,2.70,2.03,2.91,3.53,2.79,2.48,2.50,2.37,1.98,2.17,2.21,2.76,2.75,2.81,1.97,2.52,2.79,1.55,1.65,1.85,Upgrade
8,P/TBV Ratio,3.23,3.23,2.43,3.47,4.19,3.25,2.87,2.90,2.75,2.25,2.45,2.68,3.35,3.40,3.47,2.23,2.86,3.23,1.81,1.93,2.17,Upgrade
9,P/FCF Ratio,-,-50.08,-,-,-,-,22.21,-,-12.69,-7.35,-,-,-,40.42,-29.93,-,-60.14,-,11.95,-,17.63,Upgrade
10,P/OCF Ratio,-,-525.27,-,-,175.28,-,16.87,-,-15.82,-,-,-,-,32.67,-36.09,-,-92.36,-,8.45,-,11.10,Upgrade
11,EV/Sales Ratio,3.05,2.98,2.50,3.31,3.94,3.75,2.73,2.55,2.38,1.96,2.10,1.88,2.27,2.36,2.66,1.74,2.32,2.58,1.51,1.83,1.87,Upgrade
12,EV/EBITDA Ratio,-,-55.09,-36.31,-49.20,-,-,-20.22,-18.96,-,-,34.10,25.99,28.84,108.75,73.11,48.29,-,30.66,21.32,24.81,24.46,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-12.97,-,-,-,61.27,61.23,-109.68,-240.12,-175.88,-,66.62,56.48,-,58.57,Upgrade
14,EV/FCF Ratio,-69.37,-67.90,-,-,-,-,27.45,-,-15.24,-9.33,-,-,-,45.78,-33.97,-,-67.46,-,14.21,-,20.35,Upgrade
15,Debt / Equity Ratio,1.01,1.01,1.09,1.04,1.08,0.91,0.80,0.89,0.86,0.76,0.78,0.71,0.68,0.62,0.67,0.69,0.67,0.62,0.66,0.64,0.62,Upgrade
16,Debt / EBITDA Ratio,-,30.79,30.51,12.42,-,-,17.53,10.64,-,-,63.29,8.14,7.03,5.56,6.77,5.27,-,3.81,6.52,14.14,6.69,Upgrade
17,Debt / FCF Ratio,-,-18.72,-,-,-,-,7.16,-,-4.61,-2.83,-,-,-,9.19,-7.09,-,-16.02,-,5.11,-,5.88,Upgrade
18,Asset Turnover,0.55,0.58,0.46,0.41,0.40,0.39,0.40,0.25,0.80,0.42,0.42,0.63,0.88,0.65,0.46,0.56,0.65,0.76,0.28,0.68,Upgrade,
19,Inventory Turnover,3.93,3.99,3.77,2.95,3.34,3.27,3.01,2.75,2.45,5.14,2.12,2.39,4.35,5.98,3.56,2.73,4.79,4.56,4.92,1.88,5.76,Upgrade
20,Quick Ratio,0.79,0.79,0.80,0.73,0.81,0.87,0.93,0.86,0.89,1.01,0.89,0.91,0.97,1.08,0.95,1.02,1.08,1.12,1.08,1.05,1.12,Upgrade
21,Current Ratio,1.10,1.10,1.08,1.08,1.09,1.17,1.19,1.18,1.18,1.30,1.35,1.32,1.33,1.37,1.32,1.39,1.41,1.44,1.40,1.40,1.41,Upgrade
22,Return on Equity (ROE),-2.79%,-6.10%,-7.13%,-54.90%,-6.85%,-4.45%,-3.72%,-50.38%,-20.75%,4.87%,-0.66%,2.44%,1.07%,5.11%,-0.79%,-38.67%,12.72%,0.93%,-6.05%,-0.12%,Upgrade,
23,Return on Assets (ROA),-1.47%,-1.08%,-0.08%,-11.87%,-2.78%,-0.60%,0.24%,-15.78%,-6.44%,-1.38%,0.90%,1.15%,1.59%,1.28%,2.11%,-8.57%,3.45%,1.42%,-0.30%,1.16%,Upgrade,
24,Return on Capital (ROIC),-1.70%,-1.25%,-0.09%,-14.05%,-3.33%,-0.72%,0.29%,-19.43%,-7.97%,-1.71%,1.13%,1.44%,2.08%,1.65%,2.59%,-10.53%,4.25%,1.73%,-0.37%,1.44%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-22.16%,-,-,-,4.05%,4.92%,-2.74%,-1.28%,-1.25%,-,4.40%,3.14%,-,3.51%,Upgrade
26,Earnings Yield,-6.99%,-7.31%,-10.34%,-7.08%,-5.46%,-6.69%,-8.84%,-7.58%,-7.68%,-1.93%,0.68%,0.65%,0.55%,-3.11%,-1.89%,-3.34%,-3.17%,0.73%,-0.88%,-0.70%,0.71%,Upgrade
27,FCF Yield,-1.91%,-2.00%,-10.80%,-2.63%,-0.84%,1.38%,4.50%,-4.39%,-7.88%,-13.61%,-6.84%,-0.71%,-0.22%,2.47%,-3.34%,-3.25%,-1.66%,3.24%,8.37%,9.32%,5.67%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,0.31%,-,-,-,-,-,-,-,-,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,75.51%,-,255.64%,1714.72%,86.67%,-,-,76.40%,-,-,1198.62%,Upgrade
30,Buyback Yield / Dilution,1.60%,1.39%,0.48%,2.95%,1.56%,-0.19%,0.72%,-0.44%,0.37%,0.43%,-1.06%,0.54%,-0.02%,-0.02%,0.11%,-0.35%,0.77%,1.95%,2.39%,2.65%,0.91%,Upgrade
