,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,368592,320447,166695,203476,222511,241026,225169,264680,256355,232834,335640,234156,383560,355240,338910,234794,267007,206629,162786,107786,105905,Upgrade
1,Market Cap Growth,32.95%,32.95%,-25.97%,-23.12%,-13.20%,3.52%,-32.91%,13.04%,-33.16%,-34.46%,-0.96%,-0.27%,43.65%,71.92%,108.19%,117.83%,152.12%,108.18%,78.89%,7.61%,69.35%,Upgrade
2,Last Close Price,23.35,20.30,10.56,12.85,13.99,15.15,14.15,16.58,16.06,14.59,21.03,17.43,25.53,23.64,22.55,15.60,17.74,13.73,11.56,7.64,7.51,Upgrade
3,PE Ratio,45.70,39.92,20.77,25.06,27.16,29.67,27.16,31.63,30.13,26.12,36.21,26.57,44.85,46.65,50.61,40.38,55.88,53.88,58.79,46.48,57.83,Upgrade
4,PS Ratio,37.46,32.73,16.40,19.16,20.29,21.27,19.05,22.04,20.75,18.25,25.30,18.09,30.26,30.58,32.44,25.40,33.36,30.10,30.10,22.04,25.58,Upgrade
5,PB Ratio,4.79,4.16,2.22,2.77,3.09,3.42,3.28,3.94,3.93,3.67,5.49,3.93,8.71,8.66,8.81,6.69,8.05,6.49,6.78,4.64,4.99,Upgrade
6,P/FCF Ratio,5.30,4.61,-,12.76,-60.79,-,-,-,388.47,-,14.46,-,50.55,26.03,-,38.10,62.78,-,17.99,-29.52,9.10,Upgrade
7,P/OCF Ratio,4.59,4.59,-,12.41,-70.91,-,-,159.16,200.67,-,13.65,-,42.74,25.27,-,36.56,58.95,-,17.63,-30.44,9.04,Upgrade
8,Debt / Equity Ratio,1.42,1.42,1.44,1.31,1.20,1.19,1.22,1.16,1.10,1.00,1.01,1.12,1.61,1.53,1.37,1.08,0.74,0.61,0.71,0.73,0.46,Upgrade
9,Debt / FCF Ratio,1.57,1.57,-,6.03,-23.65,-,-,-,108.32,-,2.66,-,9.32,4.60,-,6.13,5.73,-,1.87,-4.62,0.84,Upgrade
10,Asset Turnover,0.03,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.09,0.08,0.09,0.09,0.11,0.08,0.09,0.08,Upgrade,
11,Quick Ratio,1.14,1.14,1.33,1.29,1.38,1.33,1.40,1.32,1.40,1.38,1.29,1.27,1.31,1.20,1.35,1.21,1.33,1.31,1.42,1.38,1.38,Upgrade
12,Current Ratio,1.25,1.25,1.37,1.39,1.44,1.45,1.44,1.44,1.46,1.48,1.33,1.37,1.36,1.33,1.40,1.32,1.38,1.48,1.46,1.55,1.43,Upgrade
13,Return on Equity (ROE),10.45%,11.32%,10.75%,11.15%,11.42%,12.94%,12.26%,11.91%,13.81%,15.06%,16.76%,21.80%,25.24%,19.76%,22.40%,16.99%,22.77%,15.84%,15.73%,8.32%,Upgrade,
14,Return on Assets (ROA),2.69%,3.23%,3.15%,3.38%,3.43%,3.87%,3.75%,3.75%,4.13%,4.31%,4.48%,5.05%,5.86%,4.97%,6.30%,5.51%,7.14%,4.56%,5.06%,3.03%,Upgrade,
15,Earnings Yield,2.18%,2.50%,4.81%,3.99%,3.68%,3.37%,3.68%,3.16%,3.32%,3.83%,2.76%,3.76%,2.23%,2.14%,1.98%,2.48%,1.79%,1.86%,1.70%,2.15%,1.73%,Upgrade
16,FCF Yield,18.88%,21.71%,4.20%,7.83%,-1.65%,-1.81%,-7.40%,0.35%,0.26%,-0.82%,6.92%,1.65%,1.98%,3.84%,-0.47%,2.62%,1.59%,0.47%,5.56%,-3.39%,11.00%,Upgrade
17,Dividend Yield,0.17%,-,-,-,0.29%,-,-,-,0.36%,-,-,-,0.22%,-,-,-,0.20%,-,-,-,0.19%,Upgrade
18,Payout Ratio,19.67%,13.73%,41.48%,11.55%,10.50%,13.71%,45.97%,11.84%,10.00%,12.61%,44.99%,11.20%,14.29%,6.88%,30.51%,3.55%,7.05%,7.97%,27.96%,3.89%,14.66%,Upgrade
19,Buyback Yield / Dilution,1.04%,0.39%,0.46%,0.36%,4.18%,3.68%,2.27%,-2.22%,-9.01%,-9.20%,-11.71%,-1.46%,5.17%,-3.85%,-7.74%,-9.69%,-10.94%,-4.17%,3.25%,-7.64%,-8.25%,Upgrade
20,Total Shareholder Return,1.21%,0.39%,0.46%,0.36%,4.47%,3.68%,2.27%,-2.22%,-8.65%,-9.20%,-11.71%,-1.46%,5.38%,-3.85%,-7.74%,-9.69%,-10.74%,-4.17%,3.25%,-7.64%,-8.06%,Upgrade
