,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,3623,2909,2386,3089,4553,5839,5608,5318,4791,4225,6223,4893,8009,3959,2654,1748,2286,2559,2108,2126,2611,Upgrade
1,Market Cap Growth,-50.18%,-50.18%,-57.46%,-41.92%,-4.95%,38.22%,-9.88%,8.70%,-40.19%,6.71%,134.47%,179.99%,250.34%,54.69%,25.89%,-17.82%,-12.44%,-6.99%,-30.19%,-47.88%,-37.03%,Upgrade
2,Enterprise Value,2931,2194,1619,2148,3612,4838,5766,5444,4916,4277,6218,4775,7891,4073,2785,1795,2334,2422,1961,1789,2274,Upgrade
3,Last Close Price,21.96,17.63,14.46,18.43,27.17,35.28,44.17,42.01,37.84,33.87,49.88,39.22,64.20,34.55,23.16,15.25,19.95,22.35,18.41,18.55,22.77,Upgrade
4,PE Ratio,-,-,-,-,-,-,237.42,2912.61,-,212.33,-,170.76,314.48,-28.34,-15.10,-6.57,-,-,-,-,96.55,Upgrade
5,Forward PE,-,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,31.52,Upgrade
6,PS Ratio,2.35,1.79,1.67,2.16,3.21,3.77,3.21,3.28,3.16,3.13,5.36,4.72,8.57,5.11,4.22,3.48,6.46,6.47,5.70,4.35,4.38,Upgrade
7,PB Ratio,1.54,1.24,1.00,1.28,1.85,2.26,2.14,4.23,3.97,3.51,5.23,4.14,6.93,3.56,3.14,2.11,2.81,2.66,2.12,1.96,2.38,Upgrade
8,P/TBV Ratio,1.32,1.32,1.05,1.35,1.96,2.39,2.26,4.67,4.41,3.84,5.75,4.58,7.66,3.97,3.64,2.46,3.14,2.92,2.32,2.05,2.45,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-16.03,-,-,-,-17.77,Upgrade
10,P/OCF Ratio,-,-,-,-,-,-458.68,-,-47.83,-,-,-,-,-,-,-,-,-31.23,-,-,-,-52.90,Upgrade
11,EV/Sales Ratio,1.80,1.35,1.13,1.50,2.55,3.13,3.31,3.36,3.24,3.17,5.35,4.61,8.44,5.26,4.43,3.58,6.60,6.12,5.30,3.66,3.81,Upgrade
12,EV/EBITDA Ratio,-,-,-,-13.20,-,-,73.63,120.75,-,3393.60,1513.07,258.28,-,-22.58,-13.41,-5.82,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,182.59,-15331.15,-,-106.85,-,-245.82,-,-19.03,-11.67,-5.33,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-7.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-16.36,-,-,-,-15.48,Upgrade
15,Debt / Equity Ratio,0.25,0.25,0.31,0.38,0.16,0.17,0.25,0.34,0.48,0.38,0.34,0.24,0.23,0.21,0.24,0.37,0.29,0.24,0.12,0.02,0.02,Upgrade
16,Debt / EBITDA Ratio,-,-,-,20.39,-,-,3.77,1.81,-,8.61,9.24,5.35,-,3.52,3.40,7.34,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.64,-,-,-,-0.16,Upgrade
18,Asset Turnover,0.41,0.41,0.41,0.33,0.24,0.48,0.53,0.63,0.68,0.53,0.56,0.57,0.60,0.49,0.54,0.36,0.31,0.18,0.14,0.43,Upgrade,
19,Inventory Turnover,2.82,2.62,3.14,3.04,3.26,2.42,3.36,2.50,3.18,3.13,2.65,2.83,3.12,2.56,2.23,2.47,3.22,1.25,1.20,0.62,1.74,Upgrade
20,Quick Ratio,1.31,1.31,1.51,1.51,1.93,2.01,1.90,0.96,1.00,0.99,1.06,1.27,1.32,1.41,1.16,1.12,1.18,1.33,1.75,2.36,2.07,Upgrade
21,Current Ratio,1.78,1.78,1.87,1.90,2.38,2.51,2.29,1.40,1.40,1.49,1.58,1.81,1.91,2.10,1.93,1.83,1.84,2.43,2.80,3.84,2.99,Upgrade
22,Return on Equity (ROE),-6.41%,-5.53%,-0.11%,-24.01%,-11.31%,3.67%,11.76%,-11.95%,1.26%,-1.26%,2.38%,4.38%,0.89%,3.35%,1.89%,-68.79%,-13.82%,-32.03%,-5.47%,2.05%,Upgrade,
23,Return on Assets (ROA),-1.74%,-2.32%,-0.18%,-10.54%,-4.25%,1.41%,3.84%,-3.42%,0.32%,-1.17%,0.41%,-4.45%,1.22%,0.72%,0.43%,-39.97%,-2.85%,-16.66%,-2.73%,-3.00%,Upgrade,
24,Return on Capital (ROIC),-2.49%,-3.11%,-0.24%,-13.97%,-5.57%,2.09%,6.74%,-5.71%,0.52%,-1.82%,0.61%,-6.47%,1.75%,1.02%,0.59%,-51.09%,-3.53%,-21.00%,-3.59%,-4.21%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,1.14%,-0.03%,-,-3.07%,-,-1.50%,-,-17.22%,-24.16%,-34.27%,-,-,-,-,-,Upgrade
26,Earnings Yield,-6.15%,-7.66%,-10.82%,-6.70%,-3.72%,-0.92%,0.42%,0.03%,-0.58%,0.47%,0.29%,0.59%,0.32%,-3.53%,-6.62%,-15.22%,-12.46%,-4.94%,-4.44%,-0.16%,1.04%,Upgrade
27,FCF Yield,-11.25%,-14.01%,-14.62%,-12.29%,-7.19%,-6.19%,-8.14%,-7.65%,-8.94%,-7.26%,-3.75%,-4.28%,-2.27%,-1.76%,-4.92%,-9.50%,-6.24%,-6.20%,-9.26%,-7.76%,-5.63%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11%,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,-,33.90%,13.42%,-,112.35%,-,30.14%,30.92%,52.86%,30.68%,63.19%,-,-,-,-,2.52%,Upgrade
30,Buyback Yield / Dilution,-44.28%,-83.81%,-30.04%,-25.86%,-110.79%,4.99%,3.87%,-11.43%,28.96%,-25.43%,-17.19%,8.87%,-14.34%,1.77%,0.80%,-12.53%,-0.46%,-3.00%,-0.19%,-2.85%,4.94%,Upgrade
31,Total Shareholder Return,-44.28%,-83.81%,-30.04%,-25.86%,-110.79%,4.99%,3.87%,-11.43%,28.96%,-25.43%,-17.19%,8.87%,-14.34%,1.77%,0.80%,-12.53%,-0.46%,-3.00%,-0.19%,-2.85%,5.05%,Upgrade
