,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,6082,3959,4205,4288,5164,5020,4927,5139,4828,4896,7440,7729,7867,5304,5504,6821,5167,6417,-,-,-,Upgrade
1,Market Cap Growth,-21.13%,-21.13%,-14.64%,-16.57%,6.96%,2.54%,-33.77%,-33.51%,-38.63%,-7.70%,35.16%,13.32%,52.26%,-17.34%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,5745,3626,3979,4218,5094,4941,4808,4787,4475,4284,6612,7572,7710,5124,5253,6399,4744,6396,-,-,-,Upgrade
3,Last Close Price,13.11,8.53,9.06,9.00,10.84,10.54,10.34,10.62,9.97,10.04,15.26,17.48,17.79,11.99,12.45,15.19,11.51,14.29,-,-,-,Upgrade
4,PE Ratio,43.66,27.86,28.58,27.90,47.28,50.16,47.74,69.37,44.09,44.93,-,50.03,50.46,25.61,22.74,30.98,25.74,35.68,-,-,-,Upgrade
5,PS Ratio,2.50,1.60,1.60,1.63,2.13,2.32,2.44,2.90,2.63,2.82,4.79,4.82,5.26,3.49,3.40,4.35,3.55,4.72,-,-,-,Upgrade
6,PB Ratio,2.25,1.46,1.57,1.56,1.90,1.89,1.88,1.96,1.84,1.80,2.79,2.75,3.90,2.68,2.82,3.44,2.66,3.46,-,-,-,Upgrade
7,P/TBV Ratio,1.58,1.58,1.70,1.68,2.05,2.04,2.03,2.12,1.99,1.94,3.02,2.96,4.31,2.98,3.13,3.73,2.75,3.59,-,-,-,Upgrade
8,P/FCF Ratio,26.84,17.48,25.59,82.52,-39.68,-,-,-,-,-,-,-,-,-,-62.36,-,82.26,71.48,-,-,-,Upgrade
9,P/OCF Ratio,10.01,10.01,11.63,13.84,33.16,24.93,29.97,38.39,26.05,25.09,31.82,22.94,28.15,26.23,25.90,52.94,24.53,24.02,-,-,-,Upgrade
10,EV/Sales Ratio,2.32,1.46,1.51,1.61,2.10,2.29,2.38,2.70,2.44,2.47,4.26,4.72,5.15,3.37,3.25,4.08,3.26,4.70,-,-,-,Upgrade
