,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Oct '24 Oct 31, 2024","Jul '24 Jul 31, 2024","Apr '24 Apr 30, 2024","Jan '24 Jan 31, 2024","Oct '23 Oct 31, 2023","Jul '23 Jul 31, 2023","Apr '23 Apr 30, 2023","Jan '23 Jan 31, 2023","Oct '22 Oct 31, 2022","Jul '22 Jul 31, 2022","Apr '22 Apr 30, 2022","Jan '22 Jan 31, 2022","Oct '21 Oct 31, 2021","Jul '21 Jul 31, 2021","Apr '21 Apr 30, 2021","Jan '21 Jan 31, 2021","Oct '20 Oct 31, 2020","Jul '20 Jul 31, 2020","Apr '20 Apr 30, 2020","Jan '20 Jan 31, 2020",+18 Quarters
0,Revenue,8.17,8.17,6.24,6.24,13.5,12.15,14.2,28.6,29.87,24.66,6.99,19.68,16.16,15.52,54.85,25.13,16.83,40.97,34.05,34,Upgrade
1,Revenue Growth (YoY),-39.53%,-32.76%,-56.05%,-78.18%,-54.78%,-50.75%,103.22%,45.38%,84.79%,58.93%,-87.26%,-21.70%,-3.96%,-62.13%,61.11%,-26.10%,-78.99%,-8.65%,-14.10%,-43.28%,Upgrade
2,Cost of Revenue,7.98,7.98,6.15,6.15,13.2,11.92,13.94,28.33,29.02,24.09,6.68,19.05,15.65,14.91,52.4,24.33,16.63,40.31,31.1,33.11,Upgrade
3,Gross Profit,0.19,0.19,0.1,0.1,0.31,0.23,0.26,0.27,0.85,0.58,0.31,0.62,0.51,0.61,2.45,0.8,0.2,0.67,2.95,0.9,Upgrade
4,"Selling, General & Admin",2.67,2.67,1.23,1.23,0.67,0.8,6.72,2.03,6.09,4.97,2.12,1.2,2.87,1.28,9.81,1.78,3.78,2.67,1.64,3.8,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-,-1.29,-,-,-,1.77,-,-,-,2.06,-,Upgrade
6,Operating Expenses,2.67,2.67,4.06,4.06,0.67,0.8,10.85,2.03,6.09,4.97,16.47,1.2,2.87,1.28,11.57,1.78,3.78,2.67,3.71,3.8,Upgrade
7,Operating Income,-2.48,-2.48,-3.96,-3.96,-0.37,-0.57,-10.58,-1.76,-5.24,-4.39,-16.16,-0.58,-2.36,-0.67,-9.12,-0.98,-3.59,-2.01,-0.76,-2.91,Upgrade
8,Interest Expense,-,-,-,-,-,-,-0.06,-0.07,-0.07,-0.07,-0.06,-0.07,-0.07,-0.07,-0.06,-0.07,-0.07,-0.07,-0.11,-0.07,Upgrade
9,Interest & Investment Income,0.05,0.05,0.12,0.12,-,-,0.15,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),-0.51,-0.51,3.16,3.16,-5.93,-0.4,5.04,-5.48,0.41,0.03,3.45,-2.81,-0.66,0.02,-1.44,0.02,0.73,0.7,-,-,Upgrade
11,EBT Excluding Unusual Items,-2.94,-2.94,-0.67,-0.67,-6.3,-0.97,-5.46,-7.3,-4.9,-4.43,-12.77,-3.45,-3.08,-0.72,-10.63,-1.04,-2.93,-1.38,-0.87,-2.97,Upgrade
12,Gain (Loss) on Sale of Investments,1.94,1.94,-2.87,-2.87,3.6,-0.65,-1.63,-7.72,-1.84,0.94,-4.15,5.87,-0.64,-0.29,-0.3,3.74,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,0.53,-,-,-,-,0.24,0.14,-,0.51,-,-0.03,0.16,-,-,Upgrade
14,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-0.01,-,-,-,-1.32,-,-,-,-,-,Upgrade
