,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Oct '24 Oct 31, 2024","Jul '24 Jul 31, 2024","Apr '24 Apr 30, 2024","Jan '24 Jan 31, 2024","Oct '23 Oct 31, 2023","Jul '23 Jul 31, 2023","Apr '23 Apr 30, 2023","Jan '23 Jan 31, 2023","Oct '22 Oct 31, 2022","Jul '22 Jul 31, 2022","Apr '22 Apr 30, 2022","Jan '22 Jan 31, 2022","Oct '21 Oct 31, 2021","Jul '21 Jul 31, 2021","Apr '21 Apr 30, 2021","Jan '21 Jan 31, 2021","Oct '20 Oct 31, 2020","Jul '20 Jul 31, 2020","Apr '20 Apr 30, 2020","Jan '20 Jan 31, 2020",+18 Quarters
0,Cash & Equivalents,6.95,6.95,10.49,10.49,0.32,-,1.55,-,5.73,-,9.95,-,6.57,-,16.56,-,14.14,-,28.86,-,Upgrade
1,Trading Asset Securities,23.98,23.98,22.76,22.76,25.51,-,22.56,-,29.23,-,21.22,-,21.97,-,10.46,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,30.93,30.93,33.25,33.25,25.83,24.11,24.11,34.96,34.96,31.17,31.17,-,28.54,27.01,27.01,-,14.14,28.86,28.86,-,Upgrade
3,Cash Growth,19.75%,28.28%,37.92%,-4.89%,-26.13%,-22.64%,-22.64%,-,22.51%,15.37%,15.37%,-,101.87%,-6.39%,-6.39%,-,-59.48%,-50.71%,-50.71%,-,Upgrade
4,Accounts Receivable,23.05,23.05,23.63,23.63,41.78,-,40.15,-,55.37,-,75.73,-,94.02,-,95.48,-,81.46,-,97.17,-,Upgrade
5,Other Receivables,0.44,0.44,0.33,0.33,0.14,-,0.14,-,3.25,-,0.59,-,0.02,-,0.33,-,0.24,-,0.52,-,Upgrade
6,Receivables,23.49,23.49,23.96,23.96,41.92,-,40.29,-,58.62,-,76.31,-,94.04,-,95.81,-,81.7,-,97.68,-,Upgrade
7,Prepaid Expenses,1.78,1.78,0.01,0.01,1.75,-,0.01,-,10.07,-,0.02,-,1.88,-,0.17,-,32.76,-,35.53,-,Upgrade
8,Other Current Assets,22.86,22.86,22.86,22.86,22.8,-,22.8,-,22.5,-,25.73,-,22.5,-,33.01,-,22.5,-,4.5,-,Upgrade
9,Total Current Assets,79.05,79.05,80.07,80.07,92.3,-,87.21,-,126.15,-,133.23,-,146.95,-,156,-,151.09,-,166.57,-,Upgrade
10,"Property, Plant & Equipment",-,-,-,-,-,-,-,-,-,-,0.04,-,0.08,-,0.13,-,2.58,-,3.92,-,Upgrade
11,Long-Term Investments,3.76,3.76,3.76,3.76,2.99,-,6.76,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Long-Term Assets,-,-,0.07,0.07,3.67,-,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Total Assets,82.81,82.81,83.91,83.91,98.96,-,93.99,-,126.15,-,133.26,-,147.03,-,156.13,-,153.67,-,170.49,-,Upgrade
14,Accounts Payable,5.26,5.26,5.66,5.66,11.88,-,6.15,-,8.63,-,8.52,-,13.31,-,21.09,-,19.78,-,35.66,-,Upgrade
15,Accrued Expenses,3,3,2.27,2.27,4.34,-,1.58,-,3.46,-,2.69,-,4.51,-,1.25,-,3.74,-,2.03,-,Upgrade
16,Short-Term Debt,-,-,-,-,-,-,-,-,14.12,-,13.99,-,13.86,-,13.73,-,13.59,-,13.45,-,Upgrade
17,Current Portion of Leases,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22,-,0.58,-,Upgrade
18,Current Income Taxes Payable,0.03,0.03,0.08,0.08,0.1,-,0.1,-,0.1,-,0.1,-,0.1,-,0.1,-,0.1,-,2.31,-,Upgrade
19,Current Unearned Revenue,-,-,-,-,-,-,-,-,0.68,-,3.02,-,-,-,-,-,-,-,-,-,Upgrade
20,Other Current Liabilities,11.73,11.73,11.11,11.11,10.77,-,9.97,-,7.1,-,3.81,-,2.2,-,2.33,-,4.89,-,5.4,-,Upgrade
21,Total Current Liabilities,20.02,20.02,19.12,19.12,27.09,-,17.79,-,34.08,-,32.12,-,33.98,-,38.5,-,42.31,-,59.43,-,Upgrade
22,Long-Term Leases,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.08,-,Upgrade
23,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,0.01,-,0.06,-,0.06,-,0.31,-,0.31,-,Upgrade
24,Total Liabilities,20.02,20.02,19.12,19.12,27.09,-,17.79,-,34.08,-,32.13,-,34.04,-,38.56,-,42.62,-,59.81,-,Upgrade
25,Common Stock,12.32,12.32,12.32,12.32,12.32,-,12.32,-,12.32,-,11.84,-,11.52,-,11.52,-,9.6,-,8,-,Upgrade
26,Additional Paid-In Capital,65.24,65.24,65.24,65.24,65.24,-,65.24,-,65.24,-,63.83,-,61.05,-,61.05,-,56.43,-,54.72,-,Upgrade
27,Retained Earnings,-28.17,-28.17,-26.17,-26.17,-19.08,-,-14.76,-,-3.46,-,6.76,-,20.96,-,25.54,-,32.93,-,37.11,-,Upgrade
28,Comprehensive Income & Other,13.4,13.4,13.4,13.4,13.4,-,13.4,-,17.96,-,18.71,-,19.46,-,19.46,-,12.1,-,10.85,-,Upgrade
29,Shareholders' Equity,62.79,62.79,64.79,64.79,71.88,76.2,76.2,92.07,92.07,101.13,101.13,-,112.99,117.57,117.57,-,111.05,110.68,110.68,-,Upgrade
30,Total Liabilities & Equity,82.81,82.81,83.91,83.91,98.96,-,93.99,-,126.15,-,133.26,-,147.03,-,156.13,-,153.67,-,170.49,-,Upgrade
31,Total Debt,-,-,-,-,-,-,-,14.12,14.12,13.99,13.99,-,13.86,13.73,13.73,-,13.8,14.11,14.11,-,Upgrade
32,Net Cash (Debt),30.93,30.93,33.25,33.25,25.83,24.11,24.11,20.84,20.84,17.17,17.17,-,14.67,13.28,13.28,-,0.34,14.75,14.75,-,Upgrade
33,Net Cash Growth,19.75%,28.28%,37.92%,59.57%,23.94%,40.38%,40.38%,-,42.01%,29.30%,29.30%,-,4266.96%,-9.93%,-9.93%,-,-98.44%,-67.49%,-67.49%,-,Upgrade
34,Net Cash Per Share,0.13,0.13,0.13,0.13,0.10,0.10,0.10,0.09,0.09,0.07,0.07,-,0.06,0.06,0.06,-,0.00,0.09,0.09,-,Upgrade
35,Filing Date Shares Outstanding,246.4,246.4,246.4,246.4,246.4,246.4,246.4,246.4,246.4,236.8,236.8,230.4,230.4,230.4,230.4,192,192,160,160,160,Upgrade
36,Total Common Shares Outstanding,246.4,246.4,246.4,246.4,246.4,246.4,246.4,246.4,246.4,236.8,236.8,230.4,230.4,230.4,230.4,192,192,160,160,160,Upgrade
37,Working Capital,59.03,59.03,60.95,60.95,65.21,-,69.41,-,92.07,-,101.1,-,112.97,-,117.5,-,108.78,-,107.14,-,Upgrade
38,Book Value Per Share,0.25,0.25,0.26,0.26,0.29,0.31,0.31,0.37,0.37,0.43,0.43,-,0.49,0.51,0.51,-,0.58,0.69,0.69,-,Upgrade
39,Tangible Book Value,62.79,62.79,64.79,64.79,71.88,76.2,76.2,92.07,92.07,101.13,101.13,-,112.99,117.57,117.57,-,111.05,110.68,110.68,-,Upgrade
40,Tangible Book Value Per Share,0.25,0.25,0.26,0.26,0.29,0.31,0.31,0.37,0.37,0.43,0.43,-,0.49,0.51,0.51,-,0.58,0.69,0.69,-,Upgrade
41,Machinery,-,-,-,-,-,-,-,-,-,-,2.28,-,-,-,2.98,-,-,-,10.1,-,Upgrade
42,Leasehold Improvements,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.46,-,Upgrade
