,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,191.13,320.58,202.69,351.91,497.19,461.17,263.46,252.44,111.87,484.09,Upgrade
1,Revenue Growth (YoY),-5.70%,-8.90%,-59.23%,-23.69%,88.71%,82.68%,135.51%,-47.85%,-32.36%,38.08%,Upgrade
2,Cost of Revenue,187.06,291.63,191.77,327.83,422.98,432.2,257.28,236.9,120.42,422.95,Upgrade
3,Gross Profit,4.07,28.95,10.92,24.07,74.21,28.97,6.18,15.55,-8.55,61.14,Upgrade
4,"Selling, General & Admin",27.38,25.21,30.16,21.27,50.7,43.45,29.23,34.35,28.09,47.46,Upgrade
5,Research & Development,-,-,-,-,-,-,-,-,0.34,1.34,Upgrade
6,Other Operating Expenses,2.14,3.16,2.33,13.13,6.95,3.95,4.13,1.65,3.14,4.55,Upgrade
7,Operating Expenses,30.02,25.09,32.49,26.22,57.65,56.86,33.36,38.61,31.57,53.78,Upgrade
8,Operating Income,-25.95,3.86,-21.57,-2.14,16.56,-27.89,-27.17,-23.06,-40.11,7.36,Upgrade
9,Interest Expense,-7.57,-8.98,-6.61,-6.8,-7.55,-8.7,-7.46,-7.4,-6.05,-7.94,Upgrade
10,Interest & Investment Income,0.02,0.03,0.01,0.01,0.03,-,0.15,1.36,0.96,0.76,Upgrade
11,Currency Exchange Gain (Loss),3.93,1.57,5.52,10.25,2.44,-1.86,-1.09,-8.77,4,3,Upgrade
12,Other Non Operating Income (Expenses),1.93,0.46,1.53,-26.37,4.9,5.17,3.15,2.75,1.36,1.48,Upgrade
13,EBT Excluding Unusual Items,-27.63,-3.07,-21.11,-25.05,16.37,-33.27,-32.43,-35.12,-39.84,4.66,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-10,-,-,0.1,0.23,-3.16,-0.8,Upgrade
15,Gain (Loss) on Sale of Assets,0.93,1.18,-,33.32,-2.9,-,0.07,-0.06,7.98,0,Upgrade
16,Asset Writedown,-,-,-,-,-,-49.83,-,-10.34,-,1.02,Upgrade
17,Legal Settlements,-,-,-,2.65,-,-14.52,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,-2.63,-,-,-,-20.86,-0.95,-,Upgrade
19,Pretax Income,-26.71,-1.89,-21.11,-1.71,13.47,-97.61,-32.26,-66.15,-35.97,4.89,Upgrade
20,Income Tax Expense,0.02,6.36,-,3.2,0.49,7.18,-1.04,-6.95,0.61,6.81,Upgrade
21,Earnings From Continuing Operations,-26.73,-8.25,-21.11,-4.91,12.99,-104.79,-31.22,-59.2,-36.58,-1.92,Upgrade
22,Net Income to Company,-26.73,-8.25,-21.11,-4.91,12.99,-104.79,-31.22,-59.2,-36.58,-1.92,Upgrade
23,Minority Interest in Earnings,0.16,0.65,0.06,-,-,-,-,-,-,-,Upgrade
24,Net Income,-26.57,-7.6,-21.05,-4.91,12.99,-104.79,-31.22,-59.2,-36.58,-1.92,Upgrade
25,Net Income to Common,-26.57,-7.6,-21.05,-4.91,12.99,-104.79,-31.22,-59.2,-36.58,-1.92,Upgrade
26,Shares Outstanding (Basic),121,102,78,73,73,73,73,73,73,73,Upgrade
27,Shares Outstanding (Diluted),121,102,78,73,73,73,73,73,73,73,Upgrade
28,Shares Change (YoY),54.54%,39.28%,6.72%,0.00%,-0.00%,-0.00%,-,-,-,-,Upgrade
29,EPS (Basic),-0.22,-0.07,-0.27,-0.07,0.18,-1.43,-0.43,-0.81,-0.50,-0.03,Upgrade
30,EPS (Diluted),-0.22,-0.07,-0.27,-0.07,0.18,-1.43,-0.43,-0.81,-0.50,-0.03,Upgrade
31,Free Cash Flow,-110.58,123.37,-126.98,36.69,-11.42,7.95,-32.65,35.83,-90.85,117.97,Upgrade
32,Free Cash Flow Per Share,-0.92,1.21,-1.62,0.50,-0.16,0.11,-0.45,0.49,-1.24,1.61,Upgrade
33,Operating Margin,-13.58%,1.20%,-10.64%,-0.61%,3.33%,-6.05%,-10.31%,-9.14%,-35.86%,1.52%,Upgrade
34,Profit Margin,-13.90%,-2.37%,-10.39%,-1.39%,2.61%,-22.72%,-11.85%,-23.45%,-32.70%,-0.40%,Upgrade
35,Free Cash Flow Margin,-57.86%,38.48%,-62.65%,10.42%,-2.30%,1.72%,-12.39%,14.19%,-81.21%,24.37%,Upgrade
36,EBITDA,-19.79,9.55,-15.81,-2.13,22.72,-21.07,-21.31,-17.38,-34.64,12.65,Upgrade
37,D&A For EBITDA,6.16,5.69,5.76,0.02,6.16,6.82,5.86,5.68,5.47,5.29,Upgrade
38,EBIT,-25.95,3.86,-21.57,-2.14,16.56,-27.89,-27.17,-23.06,-40.11,7.36,Upgrade
