,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,106.56,134.34,114.84,236.03,170.98,198.26,-,317.81,267.16,292.63,320.55,323.28,314.39,367.11,19.95,79.21,-,28.07,28.07,29.94,Upgrade
1,Short-Term Investments,-,32.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,106.56,166.83,114.84,236.03,170.98,198.26,317.81,317.81,267.16,292.63,320.55,323.28,314.39,367.11,19.95,79.21,-,28.07,28.07,29.94,Upgrade
3,Cash Growth,-37.68%,-15.86%,-63.86%,-25.73%,-36.00%,-32.25%,-0.86%,-1.69%,-15.02%,-20.29%,1506.59%,308.15%,-,1207.66%,-28.93%,164.56%,-,-3.64%,-3.64%,326.38%,Upgrade
4,Accounts Receivable,103.48,95.42,109.25,93.57,136.48,97.9,-,93.68,109.02,142.9,133.64,103.29,103.67,65.82,97.72,57.18,-,81.92,81.92,45.39,Upgrade
5,Other Receivables,19.38,20.21,22.05,20.4,24.53,26.12,-,22.94,25.28,24.49,25.81,17.62,16.15,12.14,12.63,7.57,-,5.36,5.36,4.84,Upgrade
6,Receivables,122.87,134.3,131.31,113.98,161.01,124.02,-,116.62,134.3,167.39,159.45,120.91,119.81,77.96,110.35,64.75,-,87.28,87.28,50.23,Upgrade
7,Inventory,52.12,38.01,17.66,21.39,43.81,25.44,-,34.35,57.44,51.32,44.09,61.99,35.98,11.81,9.36,18.08,-,18.96,18.96,40.34,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
