,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,234.41,430.73,660.04,324.11,568.27,540.95,807.46,414.84,468.39,385.65,337.38,445.98,399.68,624.02,487.67,540.92,1107,848.12,552.89,444.4,Upgrade
1,Short-Term Investments,-,8.21,-,4.43,-,9.22,-,7.15,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,0.43,0.4,0.4,30.4,0.5,21.02,21.02,Upgrade
3,Cash & Short-Term Investments,234.41,438.94,660.04,328.54,568.27,550.17,807.46,421.99,468.39,385.65,337.38,445.98,399.68,624.46,488.07,541.32,1137,848.62,573.9,465.41,Upgrade
4,Cash Growth,-58.75%,-20.22%,-18.26%,-22.14%,21.32%,42.66%,139.33%,-5.38%,17.19%,-38.24%,-30.87%,-17.61%,-64.86%,-26.41%,-14.96%,16.31%,91.92%,31.88%,-22.90%,17.03%,Upgrade
5,Accounts Receivable,823.19,925.8,1046,1019,1068,1012,1023,910.72,1222,1264,1305,1272,1498,1571,1595,1651,1478,1636,1676,1761,Upgrade
6,Other Receivables,16.77,0.9,81.04,32.06,21.33,-26.66,22.7,8.68,-,1.79,-,70.95,137.76,-,117.63,2.02,192.39,4.96,149.59,4.21,Upgrade
7,Receivables,839.96,926.7,1127,1051,1090,985.06,1046,919.4,1222,1266,1305,1343,1636,1571,1713,1653,1670,1641,1825,1766,Upgrade
8,Inventory,119.43,131.39,124.12,120.2,133.72,112.8,124.94,120.94,155.54,149.01,160.02,149.54,142.48,150.18,155,139.25,160.87,165.84,167.63,150.49,Upgrade
9,Prepaid Expenses,-,-,-,0.02,-,-,-,0.18,-,-,-,-,-,-,-,-,-,0,-,0,Upgrade
