,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3900,2241,2070,5652,6383,6303,6475,7145,5763,6144,5701,6930,5388,3622,3724,4089,4272,4850,5251,4084,4059,Upgrade
1,Market Cap Growth,-64.45%,-64.45%,-68.03%,-20.89%,10.77%,2.60%,13.58%,3.10%,6.96%,69.64%,53.10%,69.47%,26.13%,-25.33%,-29.08%,0.12%,5.25%,12.37%,35.45%,-15.05%,13.37%,Upgrade
2,Enterprise Value,6856,5268,5232,8781,9513,9481,9558,9768,8386,8719,8246,9962,8420,6581,6684,6700,6883,7258,7528,5834,5809,Upgrade
3,Last Close Price,6.37,3.66,3.37,9.20,10.39,10.26,10.54,11.63,9.38,10.00,9.28,11.28,8.77,7.03,7.34,8.06,8.42,9.56,10.35,8.05,8.00,Upgrade
4,PE Ratio,-,-,-,-66.80,-,-12.02,-12.13,-13.38,-,-,143.87,151.12,142.36,152.95,156.98,217.68,235.15,322.01,377.28,214.63,199.40,Upgrade
5,Forward PE,-,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,Upgrade
6,PS Ratio,3.76,2.13,1.78,4.57,4.90,4.35,4.98,5.74,4.70,4.74,4.40,5.40,4.29,2.55,2.72,3.04,3.22,3.97,4.14,3.08,3.03,Upgrade
7,PB Ratio,1.61,0.90,0.83,2.21,2.51,2.40,2.47,2.75,2.29,2.01,1.86,2.27,1.77,1.47,1.51,1.69,1.76,2.01,2.18,1.70,1.69,Upgrade
8,P/TBV Ratio,1.19,1.19,1.09,2.91,3.31,4.50,4.68,4.88,2.87,2.31,2.11,2.58,2.02,1.73,1.77,1.99,2.10,2.24,2.44,1.91,1.91,Upgrade
9,P/FCF Ratio,14.66,8.43,6.93,-,34.75,33.65,-,-,-74.92,-,-,-,53.71,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,4.31,4.31,3.81,13.18,12.32,12.08,14.03,15.05,16.26,9.76,9.78,-,8.58,12.97,11.35,16.13,13.00,54.51,246.19,105.17,-,Upgrade
11,PEG Ratio,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,Upgrade
12,EV/Sales Ratio,6.52,5.01,4.49,7.10,7.30,6.54,7.36,7.85,6.85,6.73,6.37,7.76,6.71,4.63,4.89,4.98,5.18,5.94,5.93,4.40,4.34,Upgrade
13,EV/EBITDA Ratio,59.66,51.04,46.59,46.84,-,-82.36,-69.63,-57.50,-,34.30,31.65,37.57,35.13,23.00,24.66,24.88,26.48,43.15,46.27,36.55,-,Upgrade
14,EV/EBIT Ratio,-,-40.18,-,-166.12,-,-26.99,-26.22,-25.75,-,139.15,109.60,110.89,-,53.45,58.30,57.54,60.50,253.78,333.38,247.77,-,Upgrade
15,EV/FCF Ratio,25.78,19.81,17.51,-,51.78,50.62,-,-,-109.02,-,-,-,83.94,-,-,-,-,-,-,-,-,Upgrade
16,Debt / Equity Ratio,1.25,1.25,1.36,1.47,1.31,1.38,1.40,1.48,1.17,1.01,0.97,0.95,0.93,1.40,1.46,1.42,1.35,1.55,1.35,1.18,1.12,Upgrade
17,Debt / EBITDA Ratio,27.16,10.92,21.24,10.90,-,11.26,8.17,9.32,-,13.26,9.31,8.94,14.44,13.27,10.90,15.55,9.50,18.82,10.43,15.41,-,Upgrade
18,Debt / FCF Ratio,11.74,11.74,11.39,-,18.10,19.36,-,-,-38.26,-,-,-,28.22,-,-,-,-,-,-,-,-,Upgrade
19,Asset Turnover,0.19,0.16,0.14,0.15,0.24,0.20,0.19,0.25,0.16,0.17,0.17,0.29,0.16,0.17,0.16,0.38,0.13,0.16,0.16,0.36,Upgrade,
20,Inventory Turnover,6.45,7.16,6.56,5.17,7.05,9.71,8.11,6.52,13.12,4.24,5.22,4.88,9.21,4.06,4.84,4.76,11.99,3.52,3.45,4.29,8.40,Upgrade
21,Quick Ratio,0.69,0.69,0.78,0.89,0.82,0.86,0.83,0.96,0.76,0.83,0.87,0.98,1.09,1.11,1.13,1.15,1.14,1.22,1.13,1.04,0.98,Upgrade
22,Current Ratio,0.92,0.92,0.94,1.01,0.97,0.99,0.99,1.10,0.90,1.06,1.09,1.26,1.30,1.35,1.38,1.36,1.37,1.38,1.35,1.18,1.18,Upgrade
23,Return on Equity (ROE),-2.11%,-5.80%,1.11%,-15.49%,0.72%,1.35%,3.01%,-79.73%,-0.56%,0.82%,1.36%,2.62%,-0.17%,1.39%,0.07%,0.40%,0.40%,1.04%,0.08%,0.46%,Upgrade,
24,Return on Assets (ROA),0.55%,-1.12%,1.08%,-5.40%,0.93%,1.34%,1.83%,-18.19%,0.46%,0.85%,1.32%,-0.24%,0.94%,1.40%,0.59%,1.75%,0.62%,1.55%,0.52%,-1.66%,Upgrade,
25,Return on Capital (ROIC),0.61%,-1.22%,1.19%,-5.95%,1.01%,1.46%,2.00%,-19.86%,0.50%,0.93%,1.46%,-0.27%,1.03%,1.54%,0.66%,1.95%,0.69%,1.77%,0.61%,-1.98%,Upgrade,
26,Return on Capital Employed (ROCE),-,-2.79%,-,-1.08%,-,-7.13%,-7.35%,-7.44%,-,1.36%,1.62%,1.84%,-,2.65%,2.44%,2.52%,2.49%,0.65%,0.54%,0.62%,-,Upgrade
27,Earnings Yield,-3.92%,-6.83%,-6.46%,-1.50%,-1.13%,-8.32%,-8.24%,-7.47%,-9.33%,0.47%,0.70%,0.66%,0.70%,0.65%,0.64%,0.46%,0.43%,0.31%,0.27%,0.47%,0.50%,Upgrade
28,FCF Yield,6.82%,11.87%,14.43%,2.33%,2.88%,2.97%,0.91%,0.37%,-1.33%,0.03%,-0.24%,0.81%,1.86%,-6.11%,-8.86%,-10.52%,-8.91%,-13.93%,-11.66%,-17.19%,-16.52%,Upgrade
29,Payout Ratio,0.00%,-,-,1158.54%,-,2520.95%,471.24%,190.22%,-,-,415.05%,286.11%,207.69%,1221.59%,285.10%,1157.52%,2208.40%,1005.74%,301.24%,775.36%,14425.32%,Upgrade
30,Buyback Yield / Dilution,6.37%,12.46%,-66.29%,19.77%,29.81%,-86.65%,45.33%,-34.65%,-23.80%,-0.51%,14.43%,-68.98%,-74.87%,-20.79%,-55.12%,33.66%,31.63%,41.75%,34.54%,-24.59%,-14.99%,Upgrade
31,Total Shareholder Return,6.37%,12.46%,-66.29%,19.77%,29.81%,-86.65%,45.33%,-34.65%,-23.80%,-0.51%,14.43%,-68.98%,-74.87%,-20.79%,-55.12%,33.66%,31.63%,41.75%,34.54%,-24.59%,-14.99%,Upgrade
