,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,19,20,18,20,21,20,18,21,19,25,20,22,20,25,40,22,18,25,23,19,27,Upgrade
1,Market Cap Growth,2.27%,2.27%,-4.88%,-6.38%,11.90%,-21.43%,-8.89%,-2.08%,-4.55%,0%,-48.86%,0%,7.32%,0%,76.00%,11.63%,-31.67%,-37.08%,-31.51%,-60.91%,-47.37%,Upgrade
2,Enterprise Value,17,23,20,27,29,29,28,15,13,26,21,18,17,26,41,16,13,26,23,21,29,Upgrade
3,Last Close Price,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.06,0.04,0.05,0.04,0.06,0.09,0.05,0.04,0.06,0.05,0.04,0.06,Upgrade
4,PE Ratio,-,-2.65,-1.83,-,-,-,-,-,83.45,14.78,6.23,-,2.96,3.00,4.02,2.65,9.26,-20.45,-,-,-3.60,Upgrade
5,PS Ratio,0.26,0.28,0.24,0.27,0.30,0.26,0.24,0.27,0.24,0.31,0.24,0.26,0.23,0.29,0.44,0.26,0.24,0.34,0.35,0.28,0.38,Upgrade
6,PB Ratio,1.58,1.70,1.47,2.28,2.44,1.01,0.92,1.05,0.65,0.86,0.75,0.80,-,0.92,1.61,0.88,-,1.32,1.37,1.18,-,Upgrade
7,P/TBV Ratio,1.70,1.70,1.47,2.28,2.44,1.01,0.92,1.05,0.65,0.86,0.75,0.80,-,0.92,1.61,0.88,-,1.32,1.37,1.18,-,Upgrade
8,P/FCF Ratio,1.36,1.46,1.90,4.37,9.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
