,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,50.55,50.55,9.91,-,6.4,-,7.82,-,4.76,-,8.28,-,29.65,-,10.35,-,26.82,-,27.51,-,Upgrade
1,Short-Term Investments,120.49,120.49,25.18,-,83.92,-,26.17,-,134.09,-,28.88,-,22.09,-,13.98,-,70.09,-,-,-,Upgrade
2,Trading Asset Securities,10.35,10.35,14.6,-,12.6,-,14.36,-,15.82,-,19.21,-,24.6,-,36.29,-,34.01,-,52.49,-,Upgrade
3,Cash & Short-Term Investments,181.38,181.38,49.69,102.92,102.92,48.35,48.35,-,154.67,56.37,56.37,-,76.33,-,60.63,-,130.92,80,80,-,Upgrade
4,Cash Growth,76.23%,275.14%,2.77%,-,-33.46%,-14.22%,-14.22%,-,102.63%,-,-7.02%,-,-41.70%,-,-24.21%,-,-57.34%,-,-48.34%,-,Upgrade
5,Accounts Receivable,82.48,82.48,74.16,-,59,-,50.51,-,53.06,-,23.89,-,41.37,-,27.28,-,46.79,-,27.06,-,Upgrade
6,Other Receivables,-,-,57.3,-,-,-,46.3,-,-,-,20.02,-,-,-,13.56,-,-,-,10.53,-,Upgrade
7,Receivables,82.48,82.48,131.46,-,59,-,96.81,-,53.06,-,43.91,-,41.37,-,40.85,-,46.79,-,37.59,-,Upgrade
8,Inventory,10.16,10.16,3.78,-,7.95,-,3.91,-,7.21,-,8.42,-,9.04,-,7,-,6.15,-,5.06,-,Upgrade
