,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,250.8,250.8,113.03,24.35,54.29,107.27,50.2,85.44,44.22,86.83,60.39,49.58,24.99,21.62,16.27,7.46,8.13,4.1,-,21.24,Upgrade
1,Revenue Growth (YoY),361.94%,133.80%,125.15%,-71.50%,22.79%,23.54%,-16.87%,72.32%,76.96%,301.65%,271.16%,564.58%,207.53%,427.04%,-,-64.87%,-69.12%,-94.61%,-,-24.22%,Upgrade
2,Cost of Revenue,214.06,214.06,47.51,18.9,50.91,102.32,51.41,83.52,40.74,79.89,61.34,47.03,23.35,17.87,9.98,5.27,4.67,2.67,-,17.43,Upgrade
3,Gross Profit,36.74,36.74,65.52,5.44,3.39,4.95,-1.21,1.91,3.48,6.94,-0.95,2.55,1.64,3.75,6.29,2.19,3.45,1.43,-,3.81,Upgrade
4,"Selling, General & Admin",25.68,25.68,49.01,14.92,14.24,12.6,19.28,12.65,15.08,15.73,16.41,15.9,12.5,13.95,18.08,15.02,13.64,13.49,-,19.72,Upgrade
5,Other Operating Expenses,1.97,1.97,17.98,-1.47,2.29,-6.34,13.48,-3.29,-49.55,5.48,8.05,-0.03,-0.09,-0.08,1.81,-1.06,-1,-0.08,-,-1.24,Upgrade
6,Operating Expenses,27.66,27.66,66.99,13.45,16.53,6.25,36.23,9.37,-34.48,21.21,18.96,15.52,13.36,12.28,22.96,14.52,12.81,14.22,-,20.28,Upgrade
7,Operating Income,9.08,9.08,-1.46,-8.01,-13.14,-1.3,-37.44,-7.46,37.96,-14.27,-19.91,-12.96,-11.72,-8.54,-16.67,-12.32,-9.36,-12.79,-,-16.47,Upgrade
8,Interest Expense,-6.39,-6.39,-17.3,-2.08,-2.58,-1.18,-18.04,-1.16,-4.95,-1.27,-2.49,-1.28,-1.28,-1.29,-1.27,-1.17,-1.08,-1.42,-,-1.08,Upgrade
9,Interest & Investment Income,0.54,0.54,-,0.93,0.57,0.22,-,0.66,1.53,0.21,0.08,-,-,-,0.22,-,-,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),-0.18,-0.18,0.25,-,-,-,-0.98,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),0.05,0.05,24.14,-,0.83,-0.52,29.33,-,-,-0.41,0.44,-,-,-,6.35,-,-,-,-,-,Upgrade
