,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1517,1633,1101,1099,1293,1448,1855,2803,2430,2905,5804,4543,7843,10648,21567,23110,20710,20351,18782,13588,16103,Upgrade
1,Market Cap Growth,12.78%,12.78%,-40.66%,-60.78%,-46.80%,-50.15%,-68.04%,-38.30%,-69.02%,-72.72%,-73.09%,-80.34%,-62.13%,-47.68%,14.82%,70.08%,28.60%,-2.44%,-16.64%,-27.55%,23.33%,Upgrade
2,Enterprise Value,3180,3034,2476,2349,2315,2271,3192,3347,3421,3899,7079,3786,8249,8802,19304,19897,18379,20522,19953,14455,16661,Upgrade
3,Last Close Price,8.38,9.24,6.02,5.98,7.02,7.83,10.42,14.44,13.14,15.14,28.95,22.80,34.05,45.50,96.45,95.00,87.80,81.00,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.58,45.83,40.94,54.45,56.64,49.75,51.17,Upgrade
5,PS Ratio,0.16,0.16,0.11,0.11,0.13,0.16,0.20,0.30,0.26,0.29,0.54,0.39,0.68,0.92,1.89,2.08,1.97,2.15,2.15,1.65,1.98,Upgrade
6,PB Ratio,0.26,0.26,0.17,0.17,0.20,0.23,0.30,0.44,0.38,0.44,0.82,0.59,0.99,1.64,2.84,3.16,2.84,3.13,6.18,4.73,5.54,Upgrade
7,P/TBV Ratio,0.47,0.47,0.31,0.30,0.34,0.39,0.51,0.74,0.63,0.72,1.36,0.95,1.57,2.02,3.20,3.34,2.95,3.26,6.74,5.20,6.10,Upgrade
8,EV/Sales Ratio,0.31,0.30,0.26,0.24,0.24,0.25,0.35,0.35,0.36,0.39,0.66,0.33,0.72,0.76,1.69,1.79,1.75,2.17,2.28,1.76,2.05,Upgrade
9,EV/EBITDA Ratio,4.76,-,-57.80,-37.52,-,-,18.04,18.04,18.40,47.16,-87.42,61.31,51.59,-,24.79,23.94,23.72,29.99,32.51,27.75,29.95,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-84.20,-,-,-,-,-,31.80,30.01,29.84,37.96,40.85,35.66,36.93,Upgrade
11,Debt / Equity Ratio,0.35,0.35,0.36,0.36,0.38,0.36,0.41,0.43,0.34,0.38,0.40,0.45,0.53,0.54,0.43,0.41,0.37,0.43,0.89,1.03,1.05,Upgrade
12,Debt / EBITDA Ratio,3.30,7.24,2.23,4.10,4.86,99.87,21.76,6.03,2.46,5.32,23.72,7.79,9.14,-,4.64,4.57,1.66,3.85,3.11,7.85,2.37,Upgrade
13,Asset Turnover,0.82,0.97,0.78,1.09,0.72,0.92,0.75,1.05,0.72,0.83,0.70,1.15,0.74,0.90,0.80,1.32,0.88,1.30,0.91,1.66,Upgrade,
14,Inventory Turnover,3.89,3.44,4.61,3.88,5.54,3.74,4.96,4.13,6.34,4.49,5.46,4.62,7.38,4.71,5.86,5.56,8.27,4.48,6.19,4.64,7.98,Upgrade
15,Quick Ratio,1.18,1.18,1.44,1.36,1.47,1.43,1.52,1.41,1.58,1.89,1.71,1.71,1.53,2.88,3.24,5.32,3.46,3.26,2.12,2.12,1.77,Upgrade
16,Current Ratio,1.95,1.95,2.05,2.10,1.94,2.11,1.95,2.02,2.01,2.54,2.29,2.34,1.93,4.17,4.20,6.59,4.17,4.40,2.82,3.22,2.45,Upgrade
17,Return on Equity (ROE),-6.43%,-1.50%,-4.47%,-0.14%,-9.01%,-0.85%,-5.61%,-17.66%,-10.49%,-4.65%,-7.89%,0.21%,-20.04%,5.24%,0.14%,16.14%,6.14%,17.96%,0.25%,22.68%,Upgrade,
18,Return on Assets (ROA),-2.87%,-0.47%,-1.35%,-1.66%,-3.35%,-0.90%,-1.01%,1.41%,-0.67%,-0.57%,-0.91%,-0.84%,-3.80%,2.59%,1.31%,6.45%,2.54%,6.06%,0.48%,8.02%,Upgrade,
19,Return on Capital (ROIC),-3.65%,-0.59%,-1.71%,-2.11%,-4.26%,-1.14%,-1.30%,1.74%,-0.79%,-0.67%,-1.08%,-1.02%,-4.53%,3.02%,1.54%,7.86%,3.17%,7.62%,0.60%,10.37%,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-0.56%,-,-,-,-,-,5.69%,6.53%,6.26%,6.03%,9.04%,7.71%,8.45%,Upgrade
21,Earnings Yield,-17.07%,-15.86%,-26.56%,-25.78%,-23.73%,-38.12%,-32.43%,-25.05%,-30.39%,-14.34%,-10.11%,-9.34%,-3.44%,0.32%,2.15%,2.18%,2.44%,1.84%,1.77%,2.01%,1.95%,Upgrade
22,Buyback Yield / Dilution,-1.81%,0.26%,-2.21%,-2.74%,-2.44%,-1.47%,3.67%,9.87%,13.10%,19.68%,17.89%,12.72%,15.16%,-21.24%,-25.10%,-25.72%,-33.84%,-1.01%,-0.57%,-0.27%,-0.38%,Upgrade
23,Total Shareholder Return,-1.81%,0.26%,-2.21%,-2.74%,-2.44%,-1.47%,3.67%,9.87%,13.10%,19.68%,17.89%,12.72%,15.16%,-21.24%,-25.10%,-25.72%,-33.84%,-1.01%,-0.57%,-0.27%,-0.38%,Upgrade
