,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,2057,2391,1980,2780,1824,2320,1888,2553,1741,2122,1984,3173,1899,2304,2020,3347,1829,2152,1524,2784,Upgrade
1,Revenue Growth (YoY),12.80%,3.05%,4.87%,8.90%,4.73%,9.34%,-4.86%,-19.53%,-8.29%,-7.90%,-1.80%,-5.19%,3.81%,7.07%,32.61%,20.21%,21.69%,26.28%,18.41%,26.44%,Upgrade
2,Cost of Revenue,1082,1277,1034,1506,1004,1334,1073,1433,990.65,1327,1225,2002,1230,1375,1330,2138,1094,1351,1003,1747,Upgrade
3,Gross Profit,974.53,1114,946.27,1275,819.49,986.46,815.08,1120,750.62,794.82,759.1,1170,668.83,929.12,690.2,1209,735.62,800.96,520.52,1037,Upgrade
4,"Selling, General & Admin",977.17,1016,873.13,1121,851.98,955.94,755.91,879.19,700.12,760.04,706.48,1053,726.64,746.19,550.27,810.55,552.2,575.86,416.1,714.77,Upgrade
5,Research & Development,140.73,129.79,133.19,140.79,120.38,129.14,114.89,112.15,98.3,112.23,105.28,126.06,113.95,115.42,92.98,110.15,101.58,102.26,95.88,108.69,Upgrade
6,Other Operating Expenses,-28.89,-13.01,-5.27,80.66,-17.16,-62.19,-15.1,74.21,-21.55,-54.09,-11.49,29.06,-15.23,-39.13,-5.96,27.81,-2.77,-37.8,-4.27,-1.8,Upgrade
7,Operating Expenses,1089,1133,1001,1343,955.2,1023,855.71,1066,776.88,818.17,800.27,1208,825.36,822.48,637.29,948.51,651.01,640.32,507.72,821.66,Upgrade
8,Operating Income,-114.48,-18.77,-54.78,-67.98,-135.71,-36.44,-40.63,54.85,-26.26,-23.36,-41.17,-37.26,-156.53,106.63,52.91,260.54,84.61,160.64,12.8,215.64,Upgrade
9,Interest Expense,-8.73,-10.44,-10.21,-9.44,-11.19,-9.76,-10.96,-13.65,-9.72,-13.81,-19.74,-16.1,-14.24,-13.29,-13.22,-14.1,-16.01,-18.11,-17.91,-19.97,Upgrade
10,Interest & Investment Income,14.59,16.7,19.17,19.51,24.47,20.29,17.85,21.07,8.49,7.34,8.92,9.07,16.74,19.4,17.72,13.68,8.02,9.09,10.58,13.15,Upgrade
11,Earnings From Equity Investments,-1.94,-3.62,4.83,-2.26,3.86,4.43,0.22,-6.57,-0.27,3.8,-0.54,2.09,0.18,0.59,0.45,-0.97,3.7,-1.72,4.46,3.62,Upgrade
12,Currency Exchange Gain (Loss),11.85,-10.42,-0.18,0.74,-1.27,-6.65,-1.35,1.46,-8.82,-29.04,4.01,26.73,1.51,24.75,-6.76,25.54,4.77,0.27,-4.86,-3.45,Upgrade
13,Other Non Operating Income (Expenses),-16.97,11.15,-,-,-,24.52,-,-364.76,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,EBT Excluding Unusual Items,-115.68,-15.4,-41.17,-59.43,-119.85,-3.61,-34.85,-307.6,-36.58,-55.07,-48.51,-15.47,-152.33,138.09,51.11,284.7,85.09,150.18,5.07,208.99,Upgrade
15,Merger & Restructuring Charges,-,-,-,16.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Impairment of Goodwill,-,-,-,-35.21,-,-,-,-13.16,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,3.86,-2.83,-17.03,-8.35,-7.81,-9.31,-42.57,-11.93,-16.62,-12.66,-81.99,-20.87,-134.33,-20.8,-37.35,-10,-0.8,-,-,-9.02,Upgrade
18,Gain (Loss) on Sale of Assets,-,-,-,0.63,-,-,-,9.46,-99.52,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Other Unusual Items,-,-,-,89.64,-,3.25,-,82.38,-,-,7.91,41.26,-,-,-,40.09,-,-,-,-19.71,Upgrade
20,Pretax Income,-111.82,-18.23,-58.19,3.97,-127.65,-9.67,-77.42,-240.85,-152.72,-67.73,-122.59,4.91,-286.66,117.29,13.75,314.79,84.29,150.18,5.07,180.26,Upgrade
21,Income Tax Expense,-18.57,3.76,7.1,5.95,1.95,2.35,1.76,15.6,4.26,3.66,2.96,1.82,6.35,35.47,11.62,75.95,19.32,29.11,3.41,37.96,Upgrade
22,Earnings From Continuing Operations,-93.26,-21.99,-65.29,-1.98,-129.6,-12.02,-79.18,-256.45,-156.98,-71.39,-125.55,3.09,-293.01,81.82,2.13,238.84,64.97,121.07,1.66,142.3,Upgrade
23,Minority Interest in Earnings,5.19,-8.63,-1.35,-46.43,3.17,-8.01,-4.37,-27.82,-11.88,-6.37,3.15,-11.44,0.5,-2.06,-0.88,0.51,-0.34,-1.3,0.58,-1.43,Upgrade
24,Net Income,-88.07,-30.62,-66.64,-48.41,-126.43,-20.03,-83.55,-284.27,-168.86,-77.76,-122.4,-8.35,-292.51,79.77,1.26,239.35,64.64,119.77,2.24,140.87,Upgrade
25,Net Income to Common,-88.07,-30.62,-66.64,-48.41,-126.43,-20.03,-83.55,-284.27,-168.86,-77.76,-122.4,-8.35,-292.51,79.77,1.26,239.35,64.64,119.77,2.24,140.87,Upgrade
26,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-33.40%,-43.95%,69.90%,64.25%,78.60%,-93.42%,-25.16%,Upgrade
27,Shares Outstanding (Basic),59,61,61,60,60,59,59,59,59,62,65,68,73,74,74,73,59,59,59,58,Upgrade
28,Shares Outstanding (Diluted),59,61,61,60,60,59,59,59,59,62,65,68,73,75,75,80,60,60,60,60,Upgrade
29,Shares Change (YoY),-0.26%,2.21%,2.74%,2.44%,1.47%,-3.67%,-9.87%,-13.10%,-19.68%,-17.89%,-12.72%,-15.16%,21.24%,25.10%,25.72%,33.84%,1.01%,0.57%,0.27%,0.38%,Upgrade
30,EPS (Basic),-1.48,-0.51,-1.10,-0.80,-2.12,-0.34,-1.42,-4.84,-2.88,-1.26,-1.87,-0.12,-4.00,1.08,0.02,3.27,1.09,2.04,0.04,2.42,Upgrade
31,EPS (Diluted),-1.48,-0.51,-1.11,-0.81,-2.13,-0.34,-1.42,-4.84,-2.88,-1.27,-1.87,-0.15,-4.00,1.05,0.02,2.99,1.08,2.01,0.03,2.34,Upgrade
32,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-47.57%,-43.34%,27.72%,63.64%,75.88%,-94.74%,-25.54%,Upgrade
33,Gross Margin,47.38%,46.61%,47.80%,45.84%,44.94%,42.52%,43.18%,43.88%,43.11%,37.46%,38.26%,36.89%,35.22%,40.32%,34.16%,36.13%,40.22%,37.22%,34.16%,37.26%,Upgrade
34,Operating Margin,-5.57%,-0.79%,-2.77%,-2.44%,-7.44%,-1.57%,-2.15%,2.15%,-1.51%,-1.10%,-2.07%,-1.17%,-8.24%,4.63%,2.62%,7.78%,4.63%,7.46%,0.84%,7.75%,Upgrade
35,Profit Margin,-4.28%,-1.28%,-3.37%,-1.74%,-6.93%,-0.86%,-4.43%,-11.13%,-9.70%,-3.66%,-6.17%,-0.26%,-15.41%,3.46%,0.06%,7.15%,3.53%,5.57%,0.15%,5.06%,Upgrade
