,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,689.88,938.23,1458,1935,1016,1273,1759,2374,1071,1534,1276,1454,1013,1155,1422,2084,1568,1849,2440,1886,Upgrade
1,Trading Asset Securities,152.19,140,156.06,165.87,172.11,237.9,242.37,255.24,239.59,288.13,304.18,408.87,447.25,256.63,273.66,298.6,219.97,172.87,168.15,543.39,Upgrade
2,Cash & Short-Term Investments,842.07,1078,1614,2101,1188,1511,2001,2630,1311,1822,1581,1863,1460,1412,1695,2383,1788,2022,2608,2429,Upgrade
3,Cash Growth,-29.12%,-28.65%,-19.36%,-20.11%,-9.36%,-17.07%,26.61%,41.14%,-10.22%,29.10%,-6.77%,-21.80%,-18.33%,-30.18%,-34.99%,-1.91%,-16.55%,-12.14%,23.97%,27.17%,Upgrade
4,Accounts Receivable,2873,3019,3146,2300,2872,3379,3099,2847,2746,2815,2675,2019,2486,2482,2402,1861,2049,2209,2178,1993,Upgrade
5,Other Receivables,286.57,252.38,266.91,200.07,331.5,283.66,307.32,268.66,335.82,267.01,351.98,220.38,250.84,287.89,298.4,1130,365.32,343.88,346.01,333.21,Upgrade
6,Receivables,3160,3271,3413,2500,3204,3663,3407,3116,3082,3082,3027,2239,2737,2770,2701,2991,2414,2553,2524,2326,Upgrade
7,Inventory,2969,3089,2988,2691,2698,2386,2280,2268,1980,2086,2306,2280,2297,2468,2414,2570,3110,3005,2923,2939,Upgrade
8,Prepaid Expenses,-,8.51,-,12.02,-,-,-,13.84,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
