,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5251,4401,3615,4781,5378,6722,6341,6874,6532,6177,7546,6867,5162,5646,5464,5526,5105,5832,5353,5398,5299,Upgrade
1,Market Cap Growth,-34.53%,-34.53%,-43.00%,-30.44%,-17.67%,8.83%,-15.97%,0.11%,26.53%,9.40%,38.10%,24.25%,1.13%,-3.20%,2.07%,2.37%,-3.68%,8.95%,-11.31%,-29.29%,10.49%,Upgrade
2,Enterprise Value,41285,39753,38569,37392,37988,38713,38017,35714,35371,34646,35334,33580,31875,30172,29305,26187,25765,25151,17235,15810,15712,Upgrade
3,Last Close Price,4.14,3.47,2.84,3.76,4.23,5.28,4.98,5.40,5.13,4.85,5.93,5.66,4.25,4.65,4.50,5.22,4.82,5.51,5.94,5.99,5.88,Upgrade
4,PE Ratio,283.52,-,116.76,154.91,166.86,255.09,166.79,152.60,141.02,107.37,145.92,119.86,90.91,96.27,93.10,93.43,92.66,108.78,99.49,105.99,99.07,Upgrade
5,Forward PE,-,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,Upgrade
6,PS Ratio,0.57,0.57,0.48,0.57,0.63,0.73,0.58,0.59,0.56,0.48,0.61,0.55,0.42,0.41,0.39,0.44,0.43,0.55,0.48,0.51,0.48,Upgrade
7,PB Ratio,1.53,0.79,0.64,0.85,0.96,1.21,1.14,1.23,1.18,1.06,1.30,1.28,0.97,1.05,1.02,1.16,1.08,1.18,1.11,1.40,1.38,Upgrade
8,P/FCF Ratio,-,-,-,-,-12.05,-13.49,-,-,-2.38,-,-2.41,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-5.89,-,-,6.63,8.28,-,16.97,5.17,11.05,-,-24.63,-,10.13,-,-17.83,-5.92,-,-,59.74,Upgrade
10,EV/Sales Ratio,5.39,5.19,5.10,4.49,4.48,4.18,3.46,3.09,3.03,2.71,2.84,2.70,2.59,2.18,2.11,2.07,2.17,2.36,1.53,1.49,1.41,Upgrade
11,EV/EBITDA Ratio,31.64,30.54,29.08,28.17,28.96,28.54,27.72,26.28,25.71,30.73,33.84,34.43,37.64,29.80,34.20,32.05,33.57,44.36,29.89,32.61,32.41,Upgrade
12,EV/EBIT Ratio,40.47,38.48,36.36,35.10,36.09,35.18,33.99,32.93,32.02,40.31,44.52,44.50,49.53,36.49,43.16,40.90,43.04,61.95,40.49,45.06,43.55,Upgrade
13,EV/FCF Ratio,-17.87,-,-,-,-85.13,-77.67,-,-,-12.88,-,-11.29,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,6.85,6.85,6.55,6.50,6.18,6.16,6.08,5.91,5.81,5.60,5.31,5.74,5.41,5.28,5.22,5.63,5.13,4.58,4.25,3.62,3.19,Upgrade
15,Debt / EBITDA Ratio,29.33,31.89,30.82,33.19,20.24,26.37,28.18,31.83,17.03,24.06,26.87,27.88,32.03,27.75,31.98,45.45,15.57,56.63,28.62,35.71,16.15,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-77.72,-68.71,-,-,-11.74,-,-9.88,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.09,0.18,0.11,0.17,0.09,0.25,0.13,0.24,0.24,0.33,0.16,0.37,0.24,0.36,0.16,0.57,0.28,0.33,0.13,0.66,Upgrade,
18,Inventory Turnover,4.37,2.73,6.67,4.12,5.05,2.62,9.23,4.47,6.44,6.67,8.74,3.26,8.24,4.98,6.95,2.44,8.15,4.15,3.98,0.93,3.88,Upgrade
19,Quick Ratio,0.73,0.73,0.78,0.66,0.75,0.69,0.76,0.70,0.77,0.82,0.82,0.74,0.69,0.90,1.04,0.79,0.72,0.73,0.77,0.69,0.56,Upgrade
20,Current Ratio,1.04,1.04,1.03,1.01,1.00,1.02,1.02,1.02,1.00,1.06,1.10,1.05,1.00,1.34,1.35,1.17,1.05,1.19,1.11,1.05,1.00,Upgrade
21,Return on Equity (ROE),-1.71%,0.81%,0.15%,4.38%,0.46%,0.22%,0.30%,-0.34%,1.99%,0.51%,1.28%,1.66%,1.55%,1.97%,0.08%,1.99%,1.99%,2.91%,0.03%,1.81%,Upgrade,
22,Return on Assets (ROA),1.02%,1.07%,0.94%,1.67%,1.23%,1.16%,0.94%,2.01%,1.40%,1.08%,1.15%,0.91%,1.21%,0.98%,0.62%,2.19%,0.43%,0.99%,0.53%,1.41%,Upgrade,
23,Return on Capital (ROIC),1.34%,1.40%,1.25%,2.24%,1.63%,1.55%,1.26%,2.67%,1.84%,1.42%,1.52%,1.19%,1.57%,1.29%,0.84%,3.05%,0.60%,1.50%,0.89%,2.39%,Upgrade,
