,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4378,3632,3684,4004,3765,3937,3433,3708,5152,4690,4304,3648,3619,5388,4753,4025,4133,3214,4023,3212,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,886.05,-,804.6,-,-,-,-,648.22,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,4378,3632,3684,4004,3765,3937,3433,3708,6038,4690,5109,3648,3619,5388,4753,4673,4133,3214,4023,3212,Upgrade
3,Cash Growth,16.30%,-7.76%,7.31%,7.97%,-37.65%,-16.05%,-32.80%,1.64%,66.85%,-12.97%,7.49%,-21.94%,-12.44%,67.66%,18.15%,45.50%,12.14%,-7.89%,-6.42%,1.10%,Upgrade
4,Accounts Receivable,5273,6362,5050,5267,5483,5757,5355,6350,5101,5171,4255,4802,4846,4907,4396,4097,3114,3834,3949,2271,Upgrade
5,Other Receivables,639.1,1182,554.97,1155,513.35,1122,533.41,1035,737.16,1060,765.31,1117,811.32,1363,736.25,790.74,1057,1823,941.64,1420,Upgrade
6,Receivables,5912,7543,5605,6422,5996,6880,5889,7385,5838,6232,5021,5918,5658,6270,5132,4888,4171,5657,4891,3691,Upgrade
7,Inventory,1427,1388,1202,1226,1301,1295,1268,1280,1479,1521,1694,1809,1816,1810,2161,2638,2368,2245,2511,4091,Upgrade
8,Prepaid Expenses,-,7.68,-,18.46,-,32.78,-,35.96,-,134.02,-,140.28,-,87.99,-,87.86,-,68.94,-,-,Upgrade
9,Other Current Assets,2912,2326,3600,2248,3337,2302,2957,2026,2097,2040,2569,2312,2797,1682,2623,1725,2889,1607,2087,1235,Upgrade
10,Total Current Assets,14630,14896,14091,13918,14398,14447,13547,14435,15452,14616,14393,13827,13890,15238,14668,14012,13561,12792,13511,12229,Upgrade
11,"Property, Plant & Equipment",519.15,528.26,18244,17979,16826,16327,15922,14903,15458,14219,13260,12742,10800,18824,17373,16614,14399,13121,5875,5403,Upgrade
12,Long-Term Investments,1070,1070,1064,1064,1159,1162,1170,1170,1278,1278,1158,704.14,614.48,659.48,622.58,667.58,621.06,666.06,628.05,673.05,Upgrade
