,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,194.99,171,161.52,189.3,368.05,277.53,282.45,375.2,361.81,693.52,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,12.4,39.34,270.47,81.61,Upgrade
2,Cash & Short-Term Investments,194.99,171,161.52,189.3,368.05,277.53,294.85,414.54,632.28,775.13,Upgrade
3,Cash Growth,20.72%,-9.67%,-56.11%,-31.79%,24.83%,-33.05%,-53.37%,-46.52%,-19.23%,80.43%,Upgrade
4,Accounts Receivable,127.27,84.59,120.07,111.28,143.77,168.32,158.33,159.57,152.64,153.04,Upgrade
5,Other Receivables,147.47,45.41,100.19,-,107.83,23.34,194.74,-,263.89,-,Upgrade
6,Receivables,274.74,130,220.26,111.28,251.6,191.66,442.14,237.08,464.95,195.78,Upgrade
7,Inventory,227.03,298.11,325.09,249.22,262.52,331.39,349.51,414.38,294.1,255.59,Upgrade
8,Prepaid Expenses,-,7.58,-,53.88,-,59.7,-,69.98,-,70.45,Upgrade
9,Other Current Assets,-,49.94,-,47.95,-,103.04,3.88,103.13,52.26,144.34,Upgrade
10,Total Current Assets,696.76,656.63,706.87,651.63,882.17,963.32,1090,1239,1444,1441,Upgrade
11,"Property, Plant & Equipment",414.85,443.37,495.15,540.67,606.25,688.27,708.44,724.55,784.61,796.31,Upgrade
12,Long-Term Investments,348.74,699.45,643.82,554.75,772.79,1043,1961,421.69,475.09,689.94,Upgrade
