,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,658.35,540.73,512.31,583.98,649.17,682.11,584.05,660,556.72,611.38,Upgrade
1,Revenue Growth (YoY),28.51%,-7.41%,-21.08%,-14.39%,11.15%,3.35%,4.91%,7.95%,-8.36%,7.28%,Upgrade
2,Cost of Revenue,307.75,273.88,227.85,232.71,229.69,262.37,197.51,244.55,191.1,215.45,Upgrade
3,Gross Profit,350.6,266.85,284.46,351.28,419.48,419.74,386.55,415.45,365.62,395.93,Upgrade
4,"Selling, General & Admin",269.32,255.39,237.52,257.59,287.29,375.39,288.32,284.4,233.27,278.09,Upgrade
5,Research & Development,34.08,48.01,48.8,52.3,116.59,130.94,112.9,128.13,75.16,71.13,Upgrade
6,Other Operating Expenses,-20.05,-41.17,-34.55,-30.9,-39.29,-493.19,396.78,-36.25,-54.21,-117.52,Upgrade
7,Operating Expenses,283.54,263.21,252.06,278.47,364.84,103,798.41,376.88,254.8,231.77,Upgrade
8,Operating Income,67.05,3.64,32.41,72.81,54.64,316.74,-411.87,38.57,110.82,164.16,Upgrade
9,Interest Expense,-6.54,-6.32,-4.96,-3.88,-2.74,-2.36,-2.05,-2.44,-2.95,-3.35,Upgrade
10,Interest & Investment Income,1.08,0.87,0.66,1.21,1.18,2.86,3.05,3.39,5.68,6.56,Upgrade
11,Earnings From Equity Investments,-0.24,-0.43,-0.44,-0.58,-0.53,-0.18,-3.31,-5.38,-6.04,-6.74,Upgrade
12,Currency Exchange Gain (Loss),-,-0.88,-,-5.63,-,3.05,-,0.21,-,2.07,Upgrade
13,Other Non Operating Income (Expenses),-0.25,-0.14,-0.48,-0.22,-0.76,-0.84,-0.47,-0.49,-0.6,-0.58,Upgrade
14,EBT Excluding Unusual Items,61.11,-3.26,27.19,63.72,51.8,319.27,-414.65,33.87,106.91,162.11,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-2.34,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,-,-1.43,-,-46.36,-,-21.83,2322,-203.53,0.06,-3.94,Upgrade
17,Gain (Loss) on Sale of Assets,-,41.63,-,0.24,-,0.04,-,157.38,-1.72,0.07,Upgrade
18,Asset Writedown,-,-33.31,-,-2.68,-,-465.39,230.3,-4.14,-,-117.86,Upgrade
19,Other Unusual Items,-,-0.04,-,1.15,-,-,-,47.55,-,59.88,Upgrade
20,Pretax Income,61.11,3.6,27.19,16.07,51.8,-167.91,2137,28.78,105.26,100.25,Upgrade
21,Income Tax Expense,6.24,4.56,6.28,-2.69,24.71,6.11,3.38,26.19,29.32,30.09,Upgrade
22,Earnings From Continuing Operations,54.87,-0.96,20.91,18.75,27.08,-174.02,2134,2.59,75.94,70.16,Upgrade
23,Minority Interest in Earnings,7.61,1.54,-4.79,4.07,1.38,5.99,21.3,29.74,21.04,17.1,Upgrade
24,Net Income,62.48,0.58,16.12,22.82,28.46,-168.02,2155,32.33,96.98,87.26,Upgrade
25,Net Income to Common,62.48,0.58,16.12,22.82,28.46,-168.02,2155,32.33,96.98,87.26,Upgrade
26,Net Income Growth,287.65%,-97.45%,-43.37%,-,-98.68%,-,2122.27%,-62.94%,153.26%,-70.17%,Upgrade
27,Shares Outstanding (Basic),589,589,589,589,589,589,588,588,588,591,Upgrade
28,Shares Outstanding (Diluted),589,589,589,589,589,589,589,588,588,591,Upgrade
29,Shares Change (YoY),-,0.00%,-,-0.07%,-0.00%,0.18%,0.12%,-0.46%,-0.86%,-0.52%,Upgrade
30,EPS (Basic),0.11,0.00,0.03,0.04,0.05,-0.29,3.66,0.05,0.16,0.15,Upgrade
31,EPS (Diluted),0.11,0.00,0.03,0.04,0.05,-0.29,3.66,0.05,0.16,0.15,Upgrade
32,EPS Growth,287.65%,-97.46%,-43.33%,-,-98.68%,-,2119.53%,-62.75%,155.27%,-70.03%,Upgrade
33,Free Cash Flow,47.45,56.17,24.48,21.06,245.12,39.94,120.05,162.4,-81.88,144.32,Upgrade
34,Free Cash Flow Per Share,0.08,0.10,0.04,0.04,0.42,0.07,0.20,0.28,-0.14,0.24,Upgrade
35,Dividend Per Share,0.020,0.010,0.008,0.010,0.010,0.031,0.030,0.031,0.027,0.038,Upgrade
36,Dividend Growth,150.00%,0%,-20.00%,-67.74%,-66.67%,0%,11.11%,-18.42%,50.00%,-54.76%,Upgrade
37,Operating Margin,10.18%,0.67%,6.33%,12.47%,8.42%,46.44%,-70.52%,5.84%,19.91%,26.85%,Upgrade
38,Profit Margin,9.49%,0.11%,3.15%,3.91%,4.38%,-24.63%,369.01%,4.90%,17.42%,14.27%,Upgrade
39,Free Cash Flow Margin,7.21%,10.39%,4.78%,3.61%,37.76%,5.85%,20.55%,24.61%,-14.71%,23.61%,Upgrade
40,EBITDA,137.5,20.47,110.15,104.73,133.17,357.94,-341.11,95,165.94,200.78,Upgrade
41,D&A For EBITDA,70.45,16.83,77.75,31.92,78.54,41.2,70.76,56.44,55.13,36.63,Upgrade
42,EBIT,67.05,3.64,32.41,72.81,54.64,316.74,-411.87,38.57,110.82,164.16,Upgrade
