,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,475.72,462.77,443.64,363.43,461.92,422.02,639.69,455.4,400.96,451.16,389.56,329.95,376.16,376.7,511.19,393.53,627.52,908.43,359.55,288.04,Upgrade
1,Other Revenue,-15.77,15.77,-,50.93,-28.28,28.28,-,45.33,-16.97,16.97,-,42.41,-,-,-,29.58,-9.58,9.58,-,28.39,Upgrade
2,Revenue,459.95,478.55,443.64,414.36,433.64,450.3,639.69,500.73,384,468.12,389.56,372.36,376.16,376.7,511.19,423.11,617.95,918,359.55,316.43,Upgrade
3,Revenue Growth (YoY),6.07%,6.27%,-30.65%,-17.25%,12.93%,-3.81%,64.21%,34.47%,2.08%,24.27%,-23.79%,-11.99%,-39.13%,-58.97%,42.18%,33.71%,123.25%,235.92%,33.29%,19.78%,Upgrade
4,Cost of Revenue,197.32,201.86,178.93,184.52,185.15,188.03,269.13,208.39,167.25,212.19,174.49,164.82,167.34,167.33,222.24,177.45,255.47,357.7,150.5,138.9,Upgrade
5,Gross Profit,262.62,276.68,264.72,229.84,248.5,262.26,370.56,292.34,216.75,255.93,215.07,207.54,208.83,209.37,288.95,245.66,362.48,560.31,209.04,177.53,Upgrade
6,"Selling, General & Admin",132.91,127.49,148.75,151.63,145.62,144.86,148.86,146.62,123.09,105.02,118.23,121.76,99.39,100.94,105.23,121.92,101.65,91.68,90.04,99.3,Upgrade
7,Research & Development,80.62,78.06,84.05,107.15,83.79,77.89,78.6,95.06,71.92,67.61,62.95,80.46,60.37,54.03,57.39,68.01,63.7,42.26,44.08,57.3,Upgrade
8,Other Operating Expenses,-9.43,0.43,-4.14,20.8,-3.28,-15.99,-14.02,28.26,-3.15,-11.43,-17.1,28.88,-30.72,6.87,-9.93,40.46,-0.05,-27.73,-11.12,15.85,Upgrade
9,Operating Expenses,204.33,206.18,228.75,278.96,226.17,206.8,213.52,270.49,191.8,161.55,164.33,231,129.56,161.33,152.58,231.25,164.66,106.84,122.94,172.68,Upgrade
10,Operating Income,58.29,70.5,35.97,-49.12,22.33,55.46,157.04,21.85,24.95,94.39,50.74,-23.46,79.26,48.04,136.37,14.41,197.81,453.47,86.1,4.85,Upgrade
11,Interest Expense,-0.21,-0.17,-0.18,-0.2,-0.16,-0.1,-0.18,-0.57,-,-0.57,-0.51,-1.22,-0.64,-0.43,-0.29,-0.24,-0.01,-0.36,-,-,Upgrade
12,Interest & Investment Income,2.24,2.5,2,1.37,2.88,2.13,2.2,2.99,1.98,1.76,2.78,4.14,2.82,3.53,4.02,2.98,0.57,0.92,1.56,4.96,Upgrade
13,Currency Exchange Gain (Loss),-7.24,7.24,-,7.96,-8.66,8.66,-,18.82,-12,12,-,-8.71,4.36,-4.36,-,-30.55,-2.57,2.57,-,4.02,Upgrade
14,Other Non Operating Income (Expenses),5.32,-2.71,2,-7.4,6.42,2.46,-2.87,-24.02,22.51,1.96,-1.6,1.7,-4.49,1.04,0.29,12.54,-15.26,-0.95,1.97,-8.2,Upgrade
15,EBT Excluding Unusual Items,58.41,77.37,39.79,-47.4,22.8,68.61,156.19,19.07,37.45,109.54,51.41,-27.55,81.32,47.81,140.39,-0.86,180.54,455.66,89.63,5.63,Upgrade
16,Impairment of Goodwill,-,-,-,-8.11,-,-,-,-6.24,-,-,-,-34.08,-,-,-,-21.77,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,0.21,-0.21,-1.75,-,0.41,-0.41,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,0,-0,0,0,-,0.05,0.01,0.08,-0,0,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Asset Writedown,-0.36,-0.08,-,-1.68,0.05,-0.05,-,-0.3,0.05,-0.05,-,-0.18,0.02,-0.02,-,-0.78,0.13,-0.13,-,-0.74,Upgrade
20,Other Unusual Items,-10.73,10.73,-,32.67,-,-,-,32.82,-,-,-,39.47,-13.72,13.72,-,47.97,-,-,-,11.88,Upgrade
21,Pretax Income,47.32,88.23,39.58,-26.27,22.86,69.02,155.79,45.44,37.5,109.49,51.41,-22.33,67.62,61.51,140.39,24.56,180.67,455.53,89.63,16.76,Upgrade
