,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,702.65,791.98,810.55,941.71,481.62,665.96,981.76,957,529.95,483.58,643.53,733.91,608.16,587.41,778.37,756.9,875.26,717.98,379.32,318.64,Upgrade
1,Trading Asset Securities,300.77,202.27,200.9,-,403.15,201.42,-,-,200.56,201.05,201.36,100.82,300.21,250.52,301.86,301.41,-,-,160.77,150.96,Upgrade
2,Cash & Short-Term Investments,1003,994.25,1011,941.71,884.77,867.38,981.76,957,730.51,684.63,844.89,834.73,908.37,837.93,1080,1058,875.26,717.98,540.09,469.61,Upgrade
3,Cash Growth,13.41%,14.63%,3.02%,-1.60%,21.12%,26.69%,16.20%,14.65%,-19.58%,-18.29%,-21.79%,-21.13%,3.78%,16.71%,100.01%,125.36%,178.06%,57.35%,76.09%,-4.90%,Upgrade
4,Accounts Receivable,222.92,182.74,136.33,144.71,162.94,150.37,153.36,129.34,120.41,189.55,106.02,91.02,107.18,100.46,151.26,155.49,247.45,363.4,127.94,129.69,Upgrade
5,Other Receivables,24.08,18.72,18.19,20.86,26.09,16.97,27.45,20.44,27.23,27.44,23.57,24.84,27.74,20.75,21.11,17.23,20.69,34.57,18.19,9.01,Upgrade
6,Receivables,246.99,201.46,154.52,165.57,189.03,167.34,180.81,149.78,147.64,216.99,129.59,115.86,134.92,121.22,172.37,172.72,268.14,397.97,146.13,138.7,Upgrade
7,Inventory,343.4,347.96,373.78,400.45,443.3,449.9,468.01,429.96,441.47,425.04,440.01,398.25,393.66,381.63,353.49,355.64,348.04,412.14,263.04,198.85,Upgrade
8,Prepaid Expenses,-,3.48,-,20.21,-,5.1,-,8.83,-,0.01,-,5.06,-,0.03,-,0.03,-,0.05,-,6.72,Upgrade
