,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Feb '25 Feb 21, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,74,81,79,58,71,83,53,101,80,85,83,86,89,85,129,81,104,71,56,63,81,Upgrade
1,Market Cap Growth,-2.40%,-2.40%,49.25%,-43.14%,-10.45%,-2.80%,-35.58%,16.97%,-10.27%,-0.47%,-36.00%,6.34%,-14.77%,20.19%,130.28%,28.80%,29.31%,-41.56%,-61.58%,-55.93%,-30.83%,Upgrade
2,Enterprise Value,76,76,75,59,73,85,55,101,80,85,82,73,76,58,102,54,77,37,22,36,54,Upgrade
3,Last Close Price,0.19,0.20,0.20,0.14,0.18,0.21,0.13,0.26,0.20,0.21,0.21,0.22,0.22,0.21,0.30,0.19,0.24,0.16,0.13,0.12,0.15,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-32.80,-,-,22.05,97.87,97.82,81.14,-,111.99,-94.63,-28.32,-,-,Upgrade
5,PS Ratio,1.56,1.69,1.65,1.15,1.39,1.62,1.10,2.22,1.97,2.01,1.79,1.76,1.80,1.79,2.87,1.95,2.48,1.65,1.24,1.31,1.57,Upgrade
6,PB Ratio,8.33,14.56,14.34,7.59,9.42,9.13,4.76,9.55,-,7.81,5.82,6.10,-,7.15,6.45,4.07,4.56,3.11,1.84,2.08,-,Upgrade
7,P/TBV Ratio,9.04,9.04,8.91,5.25,6.52,6.67,3.67,7.27,-,6.00,4.73,4.96,-,5.59,5.50,3.47,3.96,2.70,1.58,1.78,-,Upgrade
8,P/FCF Ratio,9.57,10.39,10.82,8.33,20.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,9.29,9.29,9.70,7.49,18.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.59,1.60,1.56,1.19,1.42,1.67,1.15,2.21,1.96,2.01,1.79,1.49,1.53,1.22,2.26,1.30,1.83,0.85,0.48,0.75,1.04,Upgrade
11,EV/EBITDA Ratio,13.36,-,-,-,-,-,-74.52,-85.94,342.84,-,19.88,12.33,26.20,23.88,58.14,-,-101.03,-21.38,-11.37,-,41.54,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-41.53,-,-,19.52,109.44,793.66,-156.76,-,-22.20,-,-,-,-,Upgrade
13,EV/FCF Ratio,9.76,9.80,10.20,8.58,21.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,3.22,3.22,3.22,0.76,0.76,1.04,1.07,1.13,-,1.40,1.32,1.32,-,0.78,0.32,0.32,0.40,0.40,0.45,0.45,-,Upgrade
15,Debt / EBITDA Ratio,3.15,3.71,3.71,0.88,0.88,-,6.02,322.35,-,-,72.91,3.30,-,2.42,0.86,-,1.84,8.13,9.67,-,-,Upgrade
16,Debt / FCF Ratio,2.30,2.30,2.43,0.83,1.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.92,1.01,1.25,1.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,7.65,6.74,7.10,7.89,8.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,0.41,0.41,0.41,0.25,0.25,0.26,-,0.25,-,0.44,-,0.53,-,0.60,-,0.80,-,0.93,-,1.04,-,Upgrade
20,Current Ratio,0.92,0.92,0.92,0.93,0.93,0.87,-,0.91,-,0.91,-,1.01,-,1.01,-,1.20,-,1.25,-,1.38,-,Upgrade
21,Return on Equity (ROE),-73.67%,-62.16%,-25.25%,-23.04%,-63.18%,-19.71%,-,-,-80.88%,-22.54%,-,-,8.29%,31.39%,-44.60%,26.58%,18.04%,13.57%,-,-,Upgrade,
22,Return on Assets (ROA),-5.65%,-6.22%,-4.27%,-4.25%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),-11.84%,-15.08%,-12.82%,-10.76%,-17.37%,-0.64%,-,-,-19.73%,-3.64%,-,-,4.27%,12.41%,-18.72%,4.23%,-2.07%,-2.01%,-,-,Upgrade,
