,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q2 2018,Q1 2018,Q4 2017,Q3 2017,+10 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018","Dec '17 Dec 31, 2017","Sep '17 Sep 30, 2017",+10 Quarters
0,Operating Revenue,272.98,206.93,218.81,176.82,190.18,174.09,171.77,135.91,148.21,199.47,147,144.94,137.94,151.78,109.4,94.31,37.38,37.38,29.1,29.1,Upgrade
1,Other Revenue,-,-0.09,0.09,-,0.44,-0.3,0.3,-,0.4,-0.32,0.32,-,0.16,-,-0.1,0.1,-,-,-,-,Upgrade
2,Revenue,272.98,206.84,218.9,176.82,190.63,173.78,172.08,135.91,148.6,199.15,147.31,144.94,138.1,151.78,109.31,94.4,37.38,37.38,29.1,29.1,Upgrade
3,Revenue Growth (YoY),43.20%,19.03%,27.21%,30.10%,28.28%,-12.74%,16.81%,-6.23%,7.61%,31.21%,34.77%,53.54%,269.43%,306.03%,275.68%,224.46%,53.78%,53.78%,8.27%,8.27%,Upgrade
4,Cost of Revenue,-394.72,131.47,149.35,113.9,125.26,109.89,113.02,91.13,98.41,125.37,102.53,106.31,108.24,108.1,82.11,70.03,23.42,23.42,18.14,18.14,Upgrade
5,Gross Profit,667.71,75.38,69.55,62.92,65.37,63.89,59.05,44.78,50.2,73.78,44.78,38.63,29.86,43.68,27.2,24.37,13.96,13.96,10.95,10.95,Upgrade
6,"Selling, General & Admin",-41.85,14.21,15.34,12.3,12.75,12.26,9.92,14.25,13.59,11.94,12.3,10.63,15.99,13.99,11.09,11.69,5.66,5.66,7.48,7.48,Upgrade
7,Research & Development,-28.16,8.24,9.28,10.65,10.17,8.37,8.75,7.92,6.33,8.46,7.39,6.24,7.32,5.16,5.1,5.42,2.21,2.21,-,-,Upgrade
8,Other Operating Expenses,671.93,-10.46,0.07,-3.03,13.22,-3.08,-5.73,-2.98,13.15,-2.38,-3.39,-2.94,9.21,-1.52,-3.71,1.05,-0.12,-0.12,-1.15,-1.15,Upgrade
