,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,62,47,11,31,75,224,191,211,207,178,161,509,450,571,564,793,893,1255,221,270,340,Upgrade
1,Market Cap Growth,-79.18%,-79.18%,-94.24%,-85.22%,-63.65%,25.48%,18.42%,-58.60%,-54.02%,-68.79%,-71.40%,-35.73%,-49.60%,-54.48%,155.74%,193.99%,162.26%,1575.24%,189.70%,157.93%,76.37%,Upgrade
2,Enterprise Value,62,69,34,35,79,232,217,237,233,188,170,518,458,555,547,856,956,1352,354,403,473,Upgrade
3,Last Close Price,0.17,0.13,0.10,0.29,0.69,2.05,2.10,2.32,2.84,2.94,2.66,8.40,8.82,11.20,11.06,15.53,17.49,30.51,6.30,7.70,9.80,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,46.39,47.23,85.51,332.23,-332.47,-,-,-,-,Upgrade
5,PS Ratio,0.17,0.44,0.10,0.28,0.64,2.28,1.97,2.17,3.38,2.69,2.46,7.97,4.97,5.98,7.07,11.79,23.71,76.69,14.33,-,22.13,Upgrade
6,PB Ratio,0.64,0.46,0.11,0.30,0.73,2.04,2.42,2.67,3.60,3.10,2.33,7.35,-,14.95,15.43,21.68,-,-13.46,-1.72,-2.10,-,Upgrade
7,P/TBV Ratio,0.51,0.51,0.12,0.36,0.86,2.25,2.55,2.82,4.76,4.10,2.94,9.28,-,18.25,15.43,21.68,-,-,-,-,-,Upgrade
8,EV/Sales Ratio,0.58,0.65,0.30,0.31,0.67,2.36,2.24,2.44,3.81,2.83,2.59,8.10,5.06,5.80,6.86,12.74,25.40,82.63,22.98,-,30.78,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,112.26,62.73,297.40,-,293.31,-,-,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,120.90,68.98,430.03,-,436.09,-,-,-,-,Upgrade
11,Debt / Equity Ratio,0.21,0.21,0.21,0.21,0.21,0.22,0.35,0.35,0.51,0.51,0.28,0.28,-,0.41,0.26,0.26,-,-0.73,-0.79,-0.79,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,0.77,3.56,-,-,-,-,-,-,Upgrade
13,Asset Turnover,0.36,0.40,0.87,0.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,4.75,4.40,4.45,6.37,5.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.79,0.79,0.79,1.13,1.13,1.33,-,1.49,-,0.54,-,1.08,-,0.61,-,1.55,-,0.10,-,0.08,-,Upgrade
16,Current Ratio,1.92,1.92,1.92,2.71,2.71,2.76,-,2.52,-,1.66,-,1.80,-,1.28,-,2.23,-,0.11,-,0.08,-,Upgrade
17,Return on Equity (ROE),-52.87%,-52.75%,-15.87%,-15.33%,-14.60%,-22.88%,-291.05%,-73.20%,-21.36%,-21.16%,-,-,16.75%,2.65%,-,-,-,-,-,-,Upgrade,
18,Return on Assets (ROA),-15.72%,-17.63%,-4.03%,-3.85%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-26.00%,-25.91%,-5.19%,-5.00%,-8.15%,-9.99%,-7.40%,-28.80%,-5.65%,-8.74%,-,-,24.44%,3.52%,-,-,-,-,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,18.70%,-,-,-,-,-,-,-,Upgrade
21,Earnings Yield,-56.54%,-75.69%,-252.38%,-67.65%,-85.50%,-30.70%,-35.69%,-31.87%,-32.16%,-29.65%,-29.81%,-8.70%,2.16%,2.12%,1.17%,0.30%,-0.30%,-1.45%,-12.01%,-,-8.35%,Upgrade
22,FCF Yield,-31.11%,-41.83%,-160.09%,-50.50%,-10.47%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-38.56%,-46.35%,-52.74%,10.26%,-115.95%,-87.87%,-109.05%,-161.28%,-18.93%,-18.90%,-2.38%,-9.60%,-7.31%,-38.54%,-45.67%,-,-56.47%,-38.09%,-60.08%,-,-92.83%,Upgrade
24,Total Shareholder Return,-38.56%,-46.35%,-52.74%,10.26%,-115.95%,-87.87%,-109.05%,-161.28%,-18.93%,-18.90%,-2.38%,-9.60%,-7.31%,-38.54%,-45.67%,-,-56.47%,-38.09%,-60.08%,-,-92.83%,Upgrade
