,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,18.3,18.3,34.79,34.79,23.83,19.25,38.91,16.2,22.58,19.38,3,21.3,21.91,17.69,29.57,26.41,6.1,5.14,-,5.13,Upgrade
1,Revenue Growth (YoY),-23.20%,-4.92%,-10.58%,114.77%,5.55%,-0.65%,1197.10%,-23.94%,3.06%,9.52%,-89.86%,-19.35%,259.15%,244.40%,-,414.95%,18.95%,0.25%,-,-35.17%,Upgrade
2,Cost of Revenue,17.72,17.72,25.05,25.05,20.4,17.68,34.83,14.41,19.73,14.62,2.4,12.78,13.15,11.46,15.44,18.5,5.09,4.68,-,4.8,Upgrade
3,Gross Profit,0.58,0.58,9.74,9.74,3.43,1.58,4.08,1.79,2.85,4.76,0.6,8.52,8.76,6.23,14.14,7.92,1.02,0.46,-,0.33,Upgrade
4,"Selling, General & Admin",13.43,13.43,10.04,10.04,7.35,5.84,7.31,11.82,4.83,7.85,18.43,4.24,2.37,5.59,17.03,2.28,2.64,2.02,-,8.11,Upgrade
5,Operating Expenses,13.43,13.43,12.32,12.32,7.35,5.84,6.95,11.82,4.83,7.85,30.28,7.13,3.88,5.59,17.26,2.28,2.9,2.02,-,8.11,Upgrade
6,Operating Income,-12.85,-12.85,-2.58,-2.58,-3.92,-4.27,-2.87,-10.03,-1.98,-3.1,-29.68,1.39,4.88,0.65,-3.13,5.64,-1.88,-1.56,-,-7.78,Upgrade
7,Interest Expense,-0.5,-0.5,-0.42,-0.42,-0.55,-0.47,-0.87,-0.72,-1.49,-0.34,-5.45,-0.52,-0.5,-0.42,-1.59,-0.56,-2.19,-2.41,-,-2.14,Upgrade
8,Interest & Investment Income,0.19,0.19,0.24,0.24,0,0,0.12,0.03,0.01,0,0,0,0.01,0.02,0.01,-,-,-,-,-,Upgrade
9,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,0,-0.16,-0.33,-,-,-,-,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,2.42,-,-,0,-,-,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),0.01,0.01,-1.11,-1.11,0.15,0.33,-43.42,0.01,0.03,0,-15.97,-,-0.39,-,-,-,-,-,-,-,Upgrade
12,EBT Excluding Unusual Items,-13.16,-13.16,-3.87,-3.87,-4.32,-4.41,-47.04,-10.71,-3.43,-3.43,-48.67,0.72,3.67,0.24,-4.71,5.08,-4.08,-3.97,-,-9.93,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-,-,0,-,-0.38,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,0.92,-,-2.59,-,-,-,-,-,-,-,10.34,-,-,-,-,-,Upgrade
15,Pretax Income,-13.16,-13.16,-3.87,-3.87,-3.4,-4.41,-49.63,-10.71,-3.43,-3.43,-48.67,0.72,3.67,0.24,5.64,5.08,-4.08,-3.97,-,-10.31,Upgrade
16,Income Tax Expense,0.35,0.35,0.2,0.2,0.05,0.11,-0.02,-0.19,-0.05,0.23,0.28,-2.11,2.11,-,0.16,-,-,-,-,-,Upgrade
17,Earnings From Continuing Operations,-13.51,-13.51,-4.07,-4.07,-3.45,-4.51,-49.6,-10.52,-3.39,-3.67,-48.95,2.82,1.57,0.24,5.48,5.08,-4.08,-3.97,-,-10.31,Upgrade
18,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.41,0.14,0.14,-,-,-,Upgrade
19,Net Income to Company,-13.51,-13.51,-4.07,-4.07,-3.45,-4.51,-49.6,-10.52,-3.39,-3.67,-48.95,2.82,1.57,0.24,5.07,5.22,-3.93,-3.97,-,-10.31,Upgrade
20,Minority Interest in Earnings,2.32,2.32,-2.37,-2.37,-0.26,-,-0.04,-0.32,0.18,0.13,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Net Income,-11.19,-11.19,-6.44,-6.44,-3.7,-4.51,-49.64,-10.84,-3.2,-3.53,-48.95,2.82,1.57,0.24,5.07,5.22,-3.93,-3.97,-,-10.31,Upgrade
22,Net Income to Common,-11.19,-11.19,-6.44,-6.44,-3.7,-4.51,-49.64,-10.84,-3.2,-3.53,-48.95,2.82,1.57,0.24,5.07,5.22,-3.93,-3.97,-,-10.31,Upgrade
23,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-45.96%,-,-,-,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),117,117,92,92,80,76,102,42,42,37,39,36,36,36,36,33,26,25,-,21,Upgrade
25,Shares Outstanding (Diluted),117,117,92,92,80,76,102,42,42,37,39,36,36,36,36,33,26,25,-,21,Upgrade
26,Shares Change (YoY),46.35%,52.74%,-10.26%,115.95%,87.87%,109.05%,161.28%,18.93%,18.90%,2.38%,9.60%,7.31%,38.54%,45.67%,-,56.47%,38.09%,60.08%,-,92.83%,Upgrade
27,EPS (Basic),-0.10,-0.10,-0.07,-0.07,-0.05,-0.06,-0.49,-0.26,-0.08,-0.10,-1.25,0.08,0.04,0.01,0.14,0.16,-0.15,-0.16,-,-0.48,Upgrade
28,EPS (Diluted),-0.10,-0.10,-0.07,-0.07,-0.05,-0.06,-0.49,-0.26,-0.08,-0.10,-1.25,0.08,0.04,0.01,0.14,0.16,-0.15,-0.16,-,-0.48,Upgrade
29,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-49.64%,-,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow,-1.87,-1.87,-7.87,-7.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Free Cash Flow Per Share,-0.02,-0.02,-0.09,-0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Gross Margin,3.16%,3.16%,28.00%,28.00%,14.40%,8.18%,10.49%,11.06%,12.62%,24.55%,20.03%,40.00%,39.99%,35.22%,47.80%,29.97%,16.64%,8.90%,-,6.41%,Upgrade
33,Operating Margin,-70.22%,-70.22%,-7.42%,-7.42%,-16.45%,-22.16%,-7.37%,-61.88%,-8.79%,-15.99%,-989.27%,6.51%,22.29%,3.65%,-10.57%,21.34%,-30.87%,-30.37%,-,-151.73%,Upgrade
34,Profit Margin,-61.15%,-61.15%,-18.51%,-18.51%,-15.54%,-23.43%,-127.57%,-66.89%,-14.19%,-18.23%,-1631.63%,13.24%,7.15%,1.37%,17.15%,19.76%,-64.48%,-77.28%,-,-200.94%,Upgrade
35,Free Cash Flow Margin,-10.22%,-10.22%,-22.63%,-22.63%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,EBITDA,-12.56,-12.56,-2.4,-2.4,-3.64,-3.89,-2.5,-9.89,-1.35,-2.96,-29.54,1.4,5.15,0.66,-3.12,6.16,-1.85,-1.04,-,-7.68,Upgrade
37,EBITDA Margin,-68.62%,-68.62%,-6.89%,-6.89%,-15.26%,-20.22%,-6.41%,-61.05%,-5.99%,-15.30%,-,6.55%,23.49%,3.71%,-10.54%,23.30%,-30.39%,-20.26%,-,-149.74%,Upgrade
38,D&A For EBITDA,0.29,0.29,0.18,0.18,0.28,0.37,0.37,0.13,0.63,0.13,0.13,0.01,0.26,0.01,0.01,0.52,0.03,0.52,0.52,0.1,Upgrade
39,EBIT,-12.85,-12.85,-2.58,-2.58,-3.92,-4.27,-2.87,-10.03,-1.98,-3.1,-29.68,1.39,4.88,0.65,-3.13,5.64,-1.88,-1.56,-,-7.78,Upgrade
