,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,27.33,27.33,6.73,6.73,25.29,-,15.99,-,0.62,-,4.12,-,7.49,-,25.18,-,0.33,-,0.15,-,Upgrade
1,Short-Term Investments,-,-,1.56,1.56,-,-,3.44,-,-,-,3.55,-,-,-,3.55,-,-,-,0.26,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,-,Upgrade
3,Cash & Short-Term Investments,27.33,27.33,8.29,8.29,25.29,19.43,19.43,0.62,0.62,7.67,7.67,-,7.49,28.73,28.73,-,0.33,0.61,0.61,-,Upgrade
4,Cash Growth,8.06%,40.65%,-57.35%,1228.04%,3952.88%,153.29%,153.29%,-,-91.67%,-73.30%,-73.30%,-,2149.25%,4602.45%,4602.45%,-,-59.78%,-94.57%,-94.57%,-,Upgrade
5,Accounts Receivable,51.45,51.45,41.58,41.58,54.55,-,44.04,-,34.94,-,56.06,-,60.22,-,23.06,-,10,-,10,-,Upgrade
6,Other Receivables,-,-,11.28,11.28,-,-,8.03,-,-,-,8.6,-,-,-,3.17,-,-,-,-,-,Upgrade
7,Receivables,51.45,51.45,89.74,89.74,54.55,-,73.08,-,34.94,-,74.28,-,60.22,-,26.24,-,10,-,10,-,Upgrade
8,Inventory,16.12,16.12,15.73,15.73,19.88,-,3.26,-,-,-,-,-,4.48,-,-,-,-,-,-,-,Upgrade
9,Prepaid Expenses,97.17,97.17,5.88,5.88,66.02,-,5.46,-,74.17,-,1.26,-,69.73,-,23.77,-,0.53,-,0.27,-,Upgrade
10,Other Current Assets,-,-,26.87,26.87,-,-,20.26,-,-,-,37.31,-,-,-,-,-,-,-,-,-,Upgrade
11,Total Current Assets,192.08,192.08,146.5,146.5,165.74,-,121.49,-,109.73,-,120.52,-,141.92,-,78.74,-,10.87,-,10.89,-,Upgrade
12,"Property, Plant & Equipment",6.7,6.7,7.95,7.95,4.26,-,4.81,-,2.71,-,4.59,-,4.89,-,1.49,-,-,-,0.11,-,Upgrade
