,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,3449,3470,3226,3268,3093,3165,3290,3074,3368,3323,Upgrade
1,Short-Term Investments,499.38,641.43,534.26,165.35,-,37.09,37.25,77.72,16.07,22.87,Upgrade
2,Trading Asset Securities,-,13.2,265.59,115.06,88.7,154.69,332.02,326.35,208.96,216.74,Upgrade
3,Cash & Short-Term Investments,3948,4124,4026,3548,3181,3357,3660,3478,3594,3563,Upgrade
4,Cash Growth,-1.92%,16.23%,26.53%,5.69%,-13.06%,-3.46%,1.84%,-2.39%,44.23%,70.40%,Upgrade
5,Accounts Receivable,64.81,92.2,93.74,49.34,57.48,49.71,53.2,51.86,47.28,33.8,Upgrade
6,Other Receivables,13.61,126.42,13.65,97.45,94.15,74.6,85.82,238.25,165.71,241.73,Upgrade
7,Receivables,78.42,218.62,107.39,146.79,151.63,124.31,139.01,290.11,213,275.53,Upgrade
8,Inventory,187.5,199.72,207.14,187.44,162.18,165.68,175.87,161.52,216.9,323.48,Upgrade
9,Other Current Assets,111.96,3.04,124.1,3.19,-,2.19,85.26,-,103.96,104.16,Upgrade
10,Total Current Assets,4326,4546,4464,3886,3495,3649,4060,3929,4127,4266,Upgrade
11,"Property, Plant & Equipment",248.7,275.1,348.73,352.58,322.86,321.58,391.33,193.34,119.09,161.46,Upgrade
12,Long-Term Investments,337.12,476.75,719.23,1285,1765,1757,1361,1318,1152,1195,Upgrade
13,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,-,2,Upgrade
14,Other Long-Term Assets,57.74,60.97,53.74,76.82,84.92,80.15,-,-,-,-,Upgrade
15,Total Assets,4969,5358,5586,5600,5668,5808,5812,5441,5398,5625,Upgrade
16,Accounts Payable,127.65,150.79,208.11,199.79,132.44,141.05,103.18,139.76,145.14,93.45,Upgrade
17,Accrued Expenses,-,-,-,-,-,-,-2.35,-2.3,-2.12,-2.04,Upgrade
18,Short-Term Debt,575.44,799.09,956.42,1006,1066,1120,1116,831.21,945.79,1060,Upgrade
19,Current Portion of Leases,154.79,163.65,205.89,244.15,277.96,285.22,246.61,258.2,290.45,314.97,Upgrade
20,Current Income Taxes Payable,48.97,49.27,50.61,54.28,117.55,106.21,96.35,84.65,15.58,52.82,Upgrade
21,Current Unearned Revenue,12.51,31.41,42.44,21.44,17.98,19.65,21,35.32,36.55,41.45,Upgrade
22,Other Current Liabilities,147.18,186.92,182.18,164.4,205.35,209.84,274.16,282.93,400.31,332.18,Upgrade
23,Total Current Liabilities,1067,1381,1646,1690,1818,1882,1855,1630,1832,1893,Upgrade
24,Long-Term Leases,278.62,347.99,406.96,445.72,465.5,548.77,657.43,548.07,607.55,738.5,Upgrade
25,Long-Term Deferred Tax Liabilities,20.51,20.41,20.23,21.17,20.48,22.77,22.22,21.98,21.13,20.35,Upgrade
26,Other Long-Term Liabilities,35.14,37.16,34.31,54.37,53.8,56.65,-,-,-,-,Upgrade
27,Total Liabilities,1401,1787,2107,2211,2357,2510,2534,2200,2460,2651,Upgrade
28,Common Stock,118.26,118.26,118.26,118.26,118.26,118.26,118.26,118.26,118.26,118.26,Upgrade
29,Additional Paid-In Capital,502.56,502.56,502.56,502.56,502.56,502.56,-,502.56,502.56,502.56,Upgrade
30,Retained Earnings,2865,2872,2780,2667,2600,2551,-,2488,2190,2242,Upgrade
31,Comprehensive Income & Other,82.61,79.29,77.84,101.54,89.95,126.05,3159,132.05,126.84,110.27,Upgrade
32,Shareholders' Equity,3569,3572,3479,3389,3311,3298,3277,3241,2938,2973,Upgrade
33,Total Liabilities & Equity,4969,5358,5586,5600,5668,5808,5812,5441,5398,5625,Upgrade
34,Total Debt,1009,1311,1569,1695,1810,1954,2020,1637,1844,2113,Upgrade
35,Net Cash (Debt),2939,2814,2456,1853,1372,1403,1640,1840,1750,1449,Upgrade
36,Net Cash Growth,19.66%,51.85%,79.06%,32.07%,-16.34%,-23.76%,-6.29%,26.96%,109.94%,28.79%,Upgrade
37,Net Cash Per Share,7.46,7.14,6.23,4.70,3.48,3.56,4.16,4.67,4.44,3.68,Upgrade
38,Filing Date Shares Outstanding,394.2,394.2,394.2,394.2,394.2,394.2,394.2,394.2,394.2,394.2,Upgrade
39,Total Common Shares Outstanding,394.2,394.2,394.2,394.2,394.2,394.2,394.2,394.2,394.2,394.2,Upgrade
40,Working Capital,3259,3164,2818,2196,1678,1767,2205,2299,2296,2373,Upgrade
41,Book Value Per Share,9.05,9.06,8.82,8.60,8.40,8.37,8.31,8.22,7.45,7.54,Upgrade
42,Tangible Book Value,3569,3572,3479,3389,3311,3298,3277,3241,2938,2973,Upgrade
43,Tangible Book Value Per Share,9.05,9.06,8.82,8.60,8.40,8.37,8.31,8.22,7.45,7.54,Upgrade
44,Land,-,56.35,-,56.35,-,56.35,-,56.35,-,56.35,Upgrade
45,Machinery,-,157.53,-,178.71,-,181.92,-,187.63,-,233.9,Upgrade
46,Leasehold Improvements,-,221.18,-,247.09,-,221.58,-,202.89,-,295.63,Upgrade
