,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,12.75,34.48,30.05,123.49,37.56,174.32,41.2,90.28,24.1,265.86,Upgrade
1,Revenue Growth (YoY),-57.59%,-72.08%,-19.99%,-29.16%,-8.84%,93.09%,70.99%,-66.04%,-33.74%,-,Upgrade
2,Cost of Revenue,2.92,26.14,8.11,92.55,18.19,106.14,28.5,59.76,12.5,169.58,Upgrade
3,Gross Profit,9.83,8.35,21.94,30.94,19.37,68.18,12.7,30.52,11.6,96.28,Upgrade
4,"Selling, General & Admin",16.53,17.75,18.89,19.9,18.56,21,22.53,29.13,21.12,55.22,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-,-,5.35,Upgrade
6,Operating Expenses,15.77,20.35,21.81,23.88,18.55,21.81,20.71,30.91,23.96,60.57,Upgrade
7,Operating Income,-5.94,-12.01,0.13,7.06,0.82,46.37,-8.01,-0.39,-12.37,35.71,Upgrade
8,Interest Expense,-0.34,-0.42,-0.4,-0.33,-0.3,-0.31,-0.01,-0.18,-0.33,-0.64,Upgrade
9,Interest & Investment Income,-,10.31,-,3.99,-,2.14,-,1.79,1.71,1.39,Upgrade
10,Earnings From Equity Investments,-0,-0.02,-0.08,-0.09,-0.3,-0.44,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-0.17,0.39,-0.2,-7.1,-4.42,1.12,1.83,6.43,-,-,Upgrade
12,Other Non Operating Income (Expenses),7.29,-13.57,7.57,-3.97,1.61,-0.49,1.67,-0.16,1.04,-1.74,Upgrade
13,EBT Excluding Unusual Items,0.84,-15.32,7.03,-0.43,-2.6,48.39,-4.53,7.49,-9.96,34.71,Upgrade
14,Asset Writedown,-3.94,7.86,-7.86,-,-,-,-,-,-,-,Upgrade
15,Other Unusual Items,-,0.18,-,-3.61,-,-20.82,-,1.55,-,-,Upgrade
16,Pretax Income,-3.1,-6.72,-0.83,-4.04,-2.6,27.57,-4.53,9.04,-9.96,34.71,Upgrade
17,Income Tax Expense,0.15,-0.11,0.28,0.83,0.06,2.95,4.64,0.83,0.14,16.71,Upgrade
18,Earnings From Continuing Operations,-3.25,-6.61,-1.11,-4.87,-2.66,24.62,-9.16,8.21,-10.1,18,Upgrade
19,Net Income to Company,-3.25,-6.61,-1.11,-4.87,-2.66,24.62,-9.16,8.21,-10.1,18,Upgrade
20,Minority Interest in Earnings,3.14,4.44,0.38,5.72,1.51,-0.81,1.75,2.81,1.35,-1.56,Upgrade
21,Net Income,-0.11,-2.16,-0.74,0.85,-1.15,23.82,-7.41,11.01,-8.75,16.44,Upgrade
22,Net Income to Common,-0.11,-2.16,-0.74,0.85,-1.15,23.82,-7.41,11.01,-8.75,16.44,Upgrade
23,Net Income Growth,-,-,-,-96.44%,-,116.26%,-,-33.02%,-,-,Upgrade
24,Shares Outstanding (Basic),1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,Upgrade
25,Shares Outstanding (Diluted),1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,Upgrade
26,EPS (Basic),-0.00,-0.00,-0.00,0.00,-0.00,0.02,-0.01,0.01,-0.01,0.01,Upgrade
27,EPS (Diluted),-0.00,-0.00,-0.00,0.00,-0.00,0.02,-0.01,0.01,-0.01,0.01,Upgrade
28,EPS Growth,-,-,-,-96.45%,-,116.26%,-,-33.02%,-,-,Upgrade
29,Free Cash Flow,7.67,-9.65,-20.41,-8.46,-11.11,14.35,41.36,-52.6,48.22,41.4,Upgrade
30,Free Cash Flow Per Share,0.01,-0.01,-0.01,-0.01,-0.01,0.01,0.03,-0.04,0.03,0.03,Upgrade
31,Operating Margin,-46.63%,-34.82%,0.44%,5.72%,2.19%,26.60%,-19.44%,-0.43%,-51.32%,13.43%,Upgrade
32,Profit Margin,-0.86%,-6.27%,-2.45%,0.69%,-3.06%,13.66%,-17.99%,12.20%,-36.31%,6.18%,Upgrade
33,Free Cash Flow Margin,60.19%,-27.99%,-67.91%,-6.85%,-29.58%,8.23%,100.39%,-58.27%,200.11%,15.57%,Upgrade
34,EBITDA,-5.56,-11.59,0.44,7.38,1.18,46.72,-7.73,-0.18,-12.17,35.97,Upgrade
35,D&A For EBITDA,0.38,0.42,0.31,0.32,0.36,0.35,0.28,0.21,0.2,0.26,Upgrade
36,EBIT,-5.94,-12.01,0.13,7.06,0.82,46.37,-8.01,-0.39,-12.37,35.71,Upgrade
